시군구,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명
서울특별시 송파구 거여동,e편한세상송파파크센트럴,59.94,202307,22,"104,500",3,2021,오금로 551
서울특별시 송파구 거여동,e편한세상송파파크센트럴,84.97,202307,30,"135,000",22,2021,오금로 551
서울특별시 송파구 거여동,거여1단지,39.6,202307,7,"59,000",8,1997,양산로8길 8
서울특별시 송파구 거여동,거여1단지,39.6,202307,8,"60,500",6,1997,양산로8길 8
서울특별시 송파구 거여동,거여1단지,39.6,202307,15,"61,750",9,1997,양산로8길 8
서울특별시 송파구 거여동,거여1단지,49.8,202307,21,"71,000",8,1997,양산로8길 8
서울특별시 송파구 거여동,거여4단지,39.6,202307,2,"62,000",5,1997,양산로4길 8
서울특별시 송파구 거여동,거여4단지,39.6,202307,7,"62,900",4,1997,양산로4길 8
서울특별시 송파구 거여동,거여4단지,39.6,202307,22,"62,000",6,1997,양산로4길 8
서울특별시 송파구 거여동,거여5단지,59.74,202307,24,"76,000",3,1997,양산로4길 16
서울특별시 송파구 거여동,송파시그니처롯데캐슬,59.98,202307,1,"115,000",14,2021,거마로 56
서울특별시 송파구 거여동,송파시그니처롯데캐슬,84.98,202307,5,"120,000",6,2021,거마로 56
서울특별시 송파구 거여동,송파시그니처롯데캐슬,59.98,202307,12,"115,000",13,2021,거마로 56
서울특별시 송파구 거여동,송파시그니처롯데캐슬,84.98,202307,25,"110,000",6,2021,거마로 56
서울특별시 송파구 마천동,송파파크데일2단지,114.91,202307,7,"122,000",11,2011,성내천로47길 38
서울특별시 송파구 문정동,건영1,77.68,202307,1,"103,000",6,1996,새말로8길 12
서울특별시 송파구 문정동,문정래미안,169.48,202307,1,"190,000",17,2004,문정로 83
서울특별시 송파구 문정동,문정래미안,84.96,202307,8,"135,000",19,2004,문정로 83
서울특별시 송파구 문정동,문정래미안,150.58,202307,15,"157,000",3,2004,문정로 83
서울특별시 송파구 문정동,문정시영,39.69,202307,1,"62,700",4,1989,송이로31길 56
서울특별시 송파구 문정동,문정시영,25.65,202307,1,"50,000",9,1989,송이로31길 56
서울특별시 송파구 문정동,문정시영,39.69,202307,1,"65,000",13,1989,송이로31길 56
서울특별시 송파구 문정동,문정시영,35.46,202307,5,"54,500",2,1989,송이로31길 56
서울특별시 송파구 문정동,문정시영,39.69,202307,13,"64,000",2,1989,송이로31길 56
서울특별시 송파구 문정동,올림픽훼밀리타운,136.325,202307,2,"216,000",13,1988,중대로 24
서울특별시 송파구 문정동,올림픽훼밀리타운,117.585,202307,4,"191,700",11,1988,중대로 24
서울특별시 송파구 문정동,올림픽훼밀리타운,158.705,202307,13,"229,000",11,1988,중대로 24
서울특별시 송파구 문정동,올림픽훼밀리타운,84.751,202307,14,"174,000",9,1988,중대로 24
서울특별시 송파구 문정동,파크하비오,84.9072,202307,1,"140,000",6,2016,송파대로 111
서울특별시 송파구 문정동,파크하비오,84.9942,202307,6,"144,380",14,2016,송파대로 111
서울특별시 송파구 문정동,파크하비오,84.9072,202307,12,"146,500",7,2016,송파대로 111
서울특별시 송파구 방이동,동광팰리스,23.02,202307,15,"34,300",14,2018,오금로11길 63-13
서울특별시 송파구 방이동,동광팰리스,23.02,202307,27,"32,700",10,2018,오금로11길 63-13
서울특별시 송파구 방이동,옥산크리스탈,74.53,202307,10,"94,000",2,2001,위례성대로14길 11
서울특별시 송파구 방이동,올림픽선수기자촌1단지,83.06,202307,1,"189,500",3,1988,양재대로 1218
서울특별시 송파구 방이동,올림픽선수기자촌1단지,83.06,202307,1,"196,000",13,1988,양재대로 1218
서울특별시 송파구 방이동,올림픽선수기자촌1단지,131.76,202307,1,"280,000",3,1988,양재대로 1218
서울특별시 송파구 방이동,올림픽선수기자촌1단지,83.06,202307,1,"194,500",15,1988,양재대로 1218
서울특별시 송파구 방이동,올림픽선수기자촌1단지,83.06,202307,6,"190,000",9,1988,양재대로 1218
서울특별시 송파구 방이동,올림픽선수기자촌1단지,121.23,202307,8,"269,000",8,1988,양재대로 1218
서울특별시 송파구 방이동,올림픽선수기자촌3단지,83.06,202307,4,"195,800",17,1988,양재대로 1218
서울특별시 송파구 방이동,코오롱아파트,84.95,202307,8,"136,000",4,1991,오금로31길 28
서울특별시 송파구 방이동,현대주상복합,28.64,202307,29,"32,500",8,1998,오금로11길 55
서울특별시 송파구 석촌동,석촌호수효성해링턴타워,15.8307,202307,25,"28,200",16,2015,석촌호수로 210
서울특별시 송파구 석촌동,잠실한솔,59.86,202307,15,"111,000",10,2000,백제고분로 348
서울특별시 송파구 석촌동,잠실한솔,84.87,202307,15,"131,000",1,2000,백제고분로 348
서울특별시 송파구 석촌동,현대(201),64.35,202307,31,"53,000",4,2004,가락로3길 3-11
서울특별시 송파구 송파동,가락삼익맨숀,84.828,202307,21,"153,000",10,1984,오금로32길 5
서울특별시 송파구 송파동,래미안송파파인탑,53.36,202307,8,"133,000",13,2012,오금로32길 31
서울특별시 송파구 송파동,미성맨션,116.94,202307,19,"160,000",2,1985,오금로32길 10
서울특별시 송파구 송파동,현대,59.91,202307,2,"96,000",20,1997,오금로32길 42
서울특별시 송파구 송파동,현대,84.96,202307,22,"125,000",13,1997,오금로32길 42
서울특별시 송파구 송파동,호수임광,84.87,202307,1,"117,700",8,1995,송파대로48길 34
서울특별시 송파구 송파동,힐스빌,72.88,202307,18,"38,000",3,2001,백제고분로44길 64
서울특별시 송파구 신천동,잠실시그마타워,155.48,202307,4,"168,000",14,1996,올림픽로 289
서울특별시 송파구 신천동,잠실아이스페이스,84.69,202307,25,"120,000",17,2001,오금로 58
서울특별시 송파구 신천동,장미1,120,202307,1,"233,000",7,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미1,82.45,202307,1,"185,000",1,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미1,155.22,202307,4,"280,000",4,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미1,82.45,202307,7,"200,000",3,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미1,82.45,202307,17,"197,000",4,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미1,82.45,202307,21,"183,000",1,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미1,71.2,202307,29,"175,000",11,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미2,82.45,202307,2,"194,000",8,1979,올림픽로35길 104
서울특별시 송파구 신천동,장미2,82.45,202307,4,"189,000",1,1979,올림픽로35길 104
서울특별시 송파구 신천동,파크리오,84.97,202307,3,"230,000",21,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,59.95,202307,3,"159,600",9,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.79,202307,5,"220,000",33,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.9,202307,5,"209,500",5,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,121.63,202307,5,"250,000",5,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,35.24,202307,5,"89,000",21,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.79,202307,7,"193,000",12,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,59.95,202307,7,"172,500",11,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.79,202307,12,"219,500",32,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,59.86,202307,13,"171,000",26,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.79,202307,14,"229,500",29,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.9,202307,17,"215,000",18,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,121.63,202307,18,"252,000",23,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,84.97,202307,18,"218,000",5,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,35.24,202307,21,"89,000",19,2008,올림픽로 435
서울특별시 송파구 신천동,파크리오,35.24,202307,21,"89,000",19,2008,올림픽로 435
서울특별시 송파구 신천동,한신코아,64.08,202307,20,"110,000",1,1988,올림픽로35가길 11
서울특별시 송파구 오금동,다성이즈빌클래식,167.4,202307,28,"100,500",6,2003,성내천로 36
서울특별시 송파구 오금동,대림,84.91,202307,6,"137,000",10,1988,위례성대로 176
서울특별시 송파구 오금동,대림,84.91,202307,19,"138,000",6,1988,위례성대로 176
서울특별시 송파구 오금동,대림,84.91,202307,20,"140,000",6,1988,마천로7길 4
서울특별시 송파구 오금동,삼성,73.59,202307,1,"93,000",10,1989,문정로 197
서울특별시 송파구 오금동,상아2차아파트,84.98,202307,4,"115,000",13,1988,오금로 407
서울특별시 송파구 오금동,상아2차아파트,45.77,202307,7,"70,000",5,1988,오금로 407
서울특별시 송파구 오금동,송파두산위브,84.9703,202307,7,"104,000",27,2019,성내천로 103
서울특별시 송파구 오금동,송파두산위브,59.9823,202307,11,"84,000",8,2019,성내천로 103
서울특별시 송파구 오금동,쌍용스위닷홈(201동),143.82,202307,27,"132,000",11,2005,중대로 293
서울특별시 송파구 오금동,현대(2-4차),84.98,202307,1,"147,000",13,1984,오금로35길 17
서울특별시 송파구 오금동,현대(2-4차),84.98,202307,4,"146,000",9,1984,오금로35길 17
서울특별시 송파구 오금동,현대(2-4차),170.32,202307,11,"183,000",7,1984,오금로35길 17
서울특별시 송파구 오금동,현대(2-4차),130.93,202307,12,"165,000",1,1984,오금로35길 17
서울특별시 송파구 오금동,현대(2-4차),170.32,202307,31,"150,000",7,1984,오금로35길 17
서울특별시 송파구 오금동,현대백조,114.36,202307,8,"119,000",14,1997,양재대로72길 15
서울특별시 송파구 잠실동,레이크팰리스,116.19,202307,4,"233,000",8,2006,잠실로 88
서울특별시 송파구 잠실동,레이크팰리스,116.19,202307,28,"245,000",22,2006,잠실로 88
서울특별시 송파구 잠실동,리센츠,84.99,202307,1,"231,500",10,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,1,"225,000",15,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,8,"235,000",26,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,12,"230,000",11,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,124.22,202307,13,"300,000",19,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,15,"239,000",13,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,21,"238,000",28,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,21,"217,000",4,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,27.68,202307,22,"98,000",16,2008,올림픽로 135
서울특별시 송파구 잠실동,리센츠,84.99,202307,25,"251,000",18,2008,올림픽로 135
서울특별시 송파구 잠실동,아시아선수촌아파트,99.385,202307,3,"269,000",5,1986,올림픽로4길 15
서울특별시 송파구 잠실동,아시아선수촌아파트,99.385,202307,7,"280,000",8,1986,올림픽로4길 15
서울특별시 송파구 잠실동,아시아선수촌아파트,178.325,202307,17,"418,000",3,1986,올림픽로4길 15
서울특별시 송파구 잠실동,우성아파트,96.04,202307,12,"211,000",6,1981,올림픽로4길 42
서울특별시 송파구 잠실동,우성아파트,131.08,202307,25,"250,000",12,1981,올림픽로4길 42
서울특별시 송파구 잠실동,잠실엘스,84.8,202307,8,"231,000",22,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,84.8,202307,8,"220,000",13,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,59.96,202307,13,"184,000",20,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,84.8,202307,13,"190,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,84.8,202307,13,"230,000",7,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,84.88,202307,14,"238,000",5,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,84.8,202307,18,"238,000",15,2008,올림픽로 99
서울특별시 송파구 잠실동,잠실엘스,59.96,202307,27,"187,000",30,2008,올림픽로 99
서울특별시 송파구 잠실동,주공아파트 5단지,82.51,202307,6,"289,600",14,1978,송파대로 567
서울특별시 송파구 잠실동,주공아파트 5단지,76.5,202307,7,"252,850",13,1978,송파대로 567
서울특별시 송파구 잠실동,주공아파트 5단지,82.61,202307,12,"292,600",9,1978,송파대로 567
서울특별시 송파구 잠실동,트리지움,84.83,202307,1,"227,500",9,2007,잠실로 62
서울특별시 송파구 잠실동,트리지움,84.95,202307,4,"218,000",23,2007,잠실로 62
서울특별시 송파구 잠실동,트리지움,84.95,202307,8,"207,500",2,2007,잠실로 62
서울특별시 송파구 잠실동,트리지움,59.88,202307,12,"185,000",18,2007,잠실로 62
서울특별시 송파구 잠실동,트리지움,59.88,202307,12,"170,000",8,2007,잠실로 62
서울특별시 송파구 잠실동,트리지움,84.97,202307,14,"208,000",27,2007,잠실로 62
서울특별시 송파구 잠실동,트리지움,59.88,202307,19,"185,000",15,2007,잠실로 62
서울특별시 송파구 장지동,송파더센트레,51.77,202307,8,"91,000",5,2013,위례광장로 163
서울특별시 송파구 장지동,송파와이즈더샵,96.5326,202307,3,"128,000",9,2016,위례광장로 270
서울특별시 송파구 장지동,송파파인타운3단지,84.93,202307,1,"112,500",4,2008,충민로 152
서울특별시 송파구 장지동,송파파인타운3단지,84.93,202307,13,"108,000",3,2008,충민로 152
서울특별시 송파구 장지동,송파파인타운3단지,84.94,202307,25,"117,300",7,2008,충민로 152
서울특별시 송파구 장지동,위례24단지(꿈에그린),51.77,202307,18,"92,800",12,2013,위례광장로 121
서울특별시 송파구 장지동,위례24단지(꿈에그린),51.77,202307,19,"105,000",10,2013,위례광장로 121
서울특별시 송파구 장지동,위례24단지(꿈에그린),59.85,202307,26,"115,300",15,2013,위례광장로 121
서울특별시 송파구 장지동,위례2차아이파크,108.1387,202307,8,"177,000",25,2016,위례광장로 230
서울특별시 송파구 장지동,위례2차아이파크,115.6488,202307,15,"193,000",14,2016,위례광장로 230
서울특별시 송파구 장지동,위례2차아이파크,108.1376,202307,22,"180,000",25,2016,위례광장로 230
서울특별시 송파구 장지동,위례신도시송파푸르지오,106.967,202307,11,"184,000",9,2015,위례광장로 185
서울특별시 송파구 풍납동,금강캐스빌,84.07,202307,3,"71,000",4,2010,풍성로25나길 16-1
서울특별시 송파구 풍납동,신성노바빌아파트,114.6,202307,18,"145,000",18,2000,한가람로 468
서울특별시 송파구 풍납동,쌍용,84.85,202307,27,"113,000",5,1994,올림픽로47길 12
서울특별시 송파구 풍납동,잠실올림픽공원아이파크,84.95,202307,6,"169,000",17,2019,올림픽로43길 34
서울특별시 송파구 풍납동,케이앤피상상,110.48,202307,15,"91,000",4,2008,풍성로6가길 7
서울특별시 송파구 풍납동,한강극동,114.76,202307,1,"137,000",18,1995,토성로 38-6
서울특별시 송파구 풍납동,현대1,71.17,202307,17,"106,000",15,1995,올림픽로 525
서울특별시 송파구 풍납동,현대리버빌1지구,47.4,202307,8,"72,500",11,1999,토성로 37
서울특별시 송파구 풍납동,현대리버빌1지구,47.4,202307,13,"61,000",1,1999,토성로 37
서울특별시 송파구 풍납동,현대리버빌1지구,43.2,202307,18,"69,500",7,1999,토성로 37
서울특별시 양천구 목동,금호어울림,84.99,202307,14,"102,000",7,2004,목동중앙서로 37
서울특별시 양천구 목동,금호어울림,84.99,202307,21,"105,000",8,2004,목동중앙서로 37
서울특별시 양천구 목동,롯데캐슬위너,114.75,202307,14,"137,000",11,2005,목동중앙북로 38
서울특별시 양천구 목동,롯데캐슬위너,59.98,202307,22,"96,500",14,2005,목동중앙북로 38
서울특별시 양천구 목동,목동금호베스트빌,83.71,202307,1,"89,500",5,2002,목동중앙북로8길 111
서울특별시 양천구 목동,목동금호베스트빌,102.84,202307,11,"95,000",12,2002,목동중앙북로8길 111
서울특별시 양천구 목동,목동길성그랑프리텔,65.3727,202307,4,"62,500",3,2003,목동중앙본로7길 37-20
서울특별시 양천구 목동,목동롯데캐슬마에스트로,59.9846,202307,19,"102,000",12,2019,목동중앙북로8길 71
서울특별시 양천구 목동,목동신시가지2,152.64,202307,7,"295,000",3,1986,목동서로 70
서울특별시 양천구 목동,목동신시가지2,122.31,202307,21,"221,000",1,1986,목동서로 70
서울특별시 양천구 목동,목동신시가지4,65.34,202307,7,"144,000",5,1986,목동서로 130
서울특별시 양천구 목동,목동신시가지4,96.36,202307,20,"196,000",6,1986,목동서로 130
서울특별시 양천구 목동,목동신시가지4,67.58,202307,21,"150,000",13,1986,목동서로 130
서울특별시 양천구 목동,목동신시가지4,47.25,202307,26,"119,000",13,1986,목동서로 130
서울특별시 양천구 목동,목동신시가지5,81.64,202307,6,"189,000",1,1986,목동동로 350
서울특별시 양천구 목동,목동신시가지5,115.47,202307,13,"253,000",4,1986,목동동로 350
서울특별시 양천구 목동,목동신시가지5,95.28,202307,13,"220,000",11,1986,목동동로 350
서울특별시 양천구 목동,목동신시가지5,65.08,202307,14,"159,000",10,1986,목동동로 350
서울특별시 양천구 목동,목동신시가지5,143.36,202307,20,"253,500",4,1986,목동동로 350
서울특별시 양천구 목동,목동신시가지5,65.08,202307,29,"164,000",4,1986,목동동로 350
서울특별시 양천구 목동,목동신시가지6,65.1,202307,3,"118,000",11,1986,목동동로 430
서울특별시 양천구 목동,목동신시가지6,65.1,202307,13,"155,500",10,1986,목동동로 430
서울특별시 양천구 목동,목동신시가지6,47.94,202307,13,"122,000",5,1986,목동동로 430
서울특별시 양천구 목동,목동신시가지6,47.94,202307,22,"121,000",10,1986,목동동로 430
서울특별시 양천구 목동,목동신시가지6,65.1,202307,22,"154,000",6,1986,목동동로 430
서울특별시 양천구 목동,목동신시가지6,47.94,202307,28,"125,000",11,1986,목동동로 430
서울특별시 양천구 목동,목동신시가지7,74.12,202307,14,"200,000",5,1986,목동로 212
서울특별시 양천구 목동,목동청구한신아파트,84.76,202307,7,"144,000",15,1997,목동서로2길 22
서울특별시 양천구 목동,목동청구한신아파트,84.76,202307,13,"147,500",12,1997,목동서로2길 22
서울특별시 양천구 목동,목동청구한신아파트,84.77,202307,14,"137,000",8,1997,목동서로2길 22
서울특별시 양천구 목동,목동청구한신아파트,84.76,202307,17,"141,000",14,1997,목동서로2길 22
서울특별시 양천구 목동,목동현대1,59.9,202307,20,"114,000",10,1997,목동동로 240
서울특별시 양천구 목동,목동효성,84.8,202307,6,"87,800",10,2003,목동중앙북로24길 65
서울특별시 양천구 목동,부영2,123.08,202307,22,"156,000",12,2000,목동동로 401
서울특별시 양천구 목동,부영3,198.2,202307,2,"202,000",23,2000,목동동로 411
서울특별시 양천구 목동,부영3,136.77,202307,29,"159,500",9,2000,목동동로 411
서울특별시 양천구 목동,우성,84.44,202307,1,"119,000",2,1992,목동중앙로 143
서울특별시 양천구 목동,진도1,84.96,202307,7,"130,000",5,1998,목동서로 264
서울특별시 양천구 목동,트라팰리스웨스턴에비뉴,146.1,202307,5,"270,000",14,2009,오목로 299
서울특별시 양천구 목동,하이페리온2,133.363,202307,12,"252,000",22,2006,오목로 300
서울특별시 양천구 목동,현대하이페리온,167.44,202307,3,"320,000",65,2003,목동동로 257
서울특별시 양천구 목동,현대하이페리온,167.44,202307,15,"315,000",45,2003,목동동로 257
서울특별시 양천구 신월동,궁전,59.76,202307,9,"37,500",9,1999,곰달래로5길 11
서울특별시 양천구 신월동,대방샤인힐,72.974,202307,13,"56,500",9,2003,신월로9길 37
서울특별시 양천구 신월동,롯데캐슬(1057-1),84.63,202307,29,"75,000",5,2010,오목로5길 20
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,84.98,202307,3,"100,000",9,2020,남부순환로83길 17
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,84.98,202307,13,"93,000",17,2020,남부순환로83길 17
서울특별시 양천구 신월동,목동센트럴아이파크위브1단지,84.97,202307,23,"102,000",8,2020,남부순환로83길 17
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,84.97,202307,8,"96,000",3,2020,남부순환로83길 18
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,59.97,202307,15,"84,000",4,2020,남부순환로83길 18
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,52.85,202307,17,"67,500",4,2020,남부순환로83길 18
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,84.97,202307,22,"103,000",20,2020,남부순환로83길 18
서울특별시 양천구 신월동,목동센트럴아이파크위브2단지,84.98,202307,24,"100,000",11,2020,남부순환로83길 18
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,52.85,202307,13,"68,500",10,2020,남부순환로83길 48
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,52.85,202307,22,"70,000",16,2020,남부순환로83길 48
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,84.98,202307,24,"92,000",7,2020,남부순환로83길 48
서울특별시 양천구 신월동,목동센트럴아이파크위브3단지,52.85,202307,26,"71,000",17,2020,남부순환로83길 48
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,52.85,202307,25,"73,500",18,2020,남부순환로83길 47
서울특별시 양천구 신월동,목동센트럴아이파크위브4단지,59.68,202307,25,"85,000",5,2020,남부순환로83길 47
서울특별시 양천구 신월동,미리내아파트,55.16,202307,15,"31,250",3,2004,화곡로4길 3
서울특별시 양천구 신월동,벽산블루밍1단지,59.9465,202307,21,"60,000",10,2003,신정로13길 50
서울특별시 양천구 신월동,빛여울,74.86,202307,30,"37,500",10,2005,가로공원로 78
서울특별시 양천구 신월동,삼도(102),72.01,202307,1,"40,000",6,2001,남부순환로 593
서울특별시 양천구 신월동,신도브래뉴2차,74.23,202307,4,"45,000",3,2004,화곡로3길 34
서울특별시 양천구 신월동,신월시영,50.67,202307,14,"54,500",12,1988,신월로 99
서울특별시 양천구 신월동,신월휘버스,83.88,202307,15,"39,000",3,2004,신월로22길 10
서울특별시 양천구 신월동,신월휘버스,83.88,202307,15,"39,000",3,2004,신월로22길 10
서울특별시 양천구 신월동,신정두산위브,75.63,202307,12,"78,300",4,2012,신월로20길 7
서울특별시 양천구 신월동,양천벽산블루밍2단지,84.77,202307,14,"66,500",2,2006,월정로9길 20
서울특별시 양천구 신월동,장수마을2단지동원데쟈뷰,84.01,202307,10,"71,500",7,2007,오목로 76-2
서울특별시 양천구 신월동,정은스카이빌(1044),79.96,202307,11,"56,000",7,2006,신월로11길 36
서울특별시 양천구 신월동,청정,131.67,202307,18,"60,000",6,2004,신월로20길 5-11
서울특별시 양천구 신월동,해태,59.91,202307,12,"40,300",4,1999,월정로 21
서울특별시 양천구 신월동,훼미리주상복합,100.3,202307,5,"32,500",7,2004,가로공원로64길 13
서울특별시 양천구 신정동,대성유니드1차,59.87,202307,1,"52,000",8,2004,중앙로29길 102
서울특별시 양천구 신정동,대성유니드1차,59.87,202307,5,"52,000",11,2004,중앙로29길 102
서울특별시 양천구 신정동,대성유니드1차,59.87,202307,6,"50,500",3,2004,중앙로29길 102
서울특별시 양천구 신정동,대성유니드1차,59.87,202307,10,"54,000",14,2004,중앙로29길 102
서울특별시 양천구 신정동,대성유니드2차,84.67,202307,11,"66,000",8,2004,중앙로29길 108
서울특별시 양천구 신정동,대성유니드2차,84.67,202307,17,"64,400",4,2004,중앙로29길 108
서울특별시 양천구 신정동,래미안목동아델리체(1326),84.95,202307,7,"135,000",6,2021,중앙로43길 14
서울특별시 양천구 신정동,목동신시가지10,53.82,202307,15,"111,500",15,1987,목동서로 400
서울특별시 양천구 신정동,목동신시가지10,70.2,202307,15,"141,500",7,1987,목동서로 400
서울특별시 양천구 신정동,목동신시가지10,70.2,202307,24,"132,000",7,1987,목동서로 400
서울특별시 양천구 신정동,목동신시가지10,105.58,202307,28,"183,000",4,1987,목동서로 400
서울특별시 양천구 신정동,목동신시가지11,66.24,202307,3,"123,000",7,1988,목동동로 10
서울특별시 양천구 신정동,목동신시가지11,66.24,202307,5,"104,000",5,1988,목동동로 10
서울특별시 양천구 신정동,목동신시가지11,66.24,202307,12,"128,000",10,1988,목동동로 10
서울특별시 양천구 신정동,목동신시가지11,59.29,202307,14,"114,000",1,1988,목동동로 10
서울특별시 양천구 신정동,목동신시가지11,51.48,202307,26,"107,000",4,1988,목동동로 10
서울특별시 양천구 신정동,목동신시가지12,71.64,202307,3,"138,500",7,1988,목동동로 50
서울특별시 양천구 신정동,목동신시가지12,71.64,202307,21,"139,000",14,1988,목동동로 50
서울특별시 양천구 신정동,목동신시가지12,53.46,202307,26,"110,500",12,1988,목동동로 50
서울특별시 양천구 신정동,목동신시가지13,70.73,202307,7,"140,000",6,1987,목동동로 100
서울특별시 양천구 신정동,목동신시가지13,151.76,202307,13,"260,000",8,1987,목동동로 100
서울특별시 양천구 신정동,목동신시가지14,55.02,202307,14,"111,500",14,1987,목동동로 130
서울특별시 양천구 신정동,목동신시가지14,129.33,202307,18,"215,000",5,1987,목동동로 130
서울특별시 양천구 신정동,목동신시가지8,54.94,202307,26,"119,500",13,1987,목동서로 280
서울특별시 양천구 신정동,목동신시가지9,106.93,202307,3,"185,000",9,1987,목동서로 340
서울특별시 양천구 신정동,목동신시가지9,106.39,202307,5,"188,000",5,1987,목동서로 340
서울특별시 양천구 신정동,목동신시가지9,106.93,202307,10,"197,000",8,1987,목동서로 340
서울특별시 양천구 신정동,목동우성2,84.96,202307,2,"89,000",11,2000,목동남로4길 6-23
서울특별시 양천구 신정동,목동파크자이(101동~108동),84.977,202307,1,"130,500",7,2019,목동남로4길 80
서울특별시 양천구 신정동,목동현대3차,84.77,202307,14,"130,000",14,1997,목동동로12길 60
서울특별시 양천구 신정동,목동힐스테이트,59.95,202307,8,"127,000",2,2016,중앙로36길 15
서울특별시 양천구 신정동,세양청마루2차주상복합,84.42,202307,14,"64,000",9,2008,목동남로4길 2
서울특별시 양천구 신정동,신정현대5,114.24,202307,27,"101,500",18,1999,신정로 300
서울특별시 양천구 신정동,신트리1,49.95,202307,14,"60,500",9,1999,신정로 293
서울특별시 양천구 신정동,신트리1,49.95,202307,17,"59,500",4,1999,신정로 293
서울특별시 양천구 신정동,신트리1,49.8,202307,24,"57,000",5,1999,신정로 293
서울특별시 양천구 신정동,신트리4,48.96,202307,20,"52,500",15,2000,신정로 260
서울특별시 양천구 신정동,아이파크,84.88,202307,13,"153,000",17,2002,목동동로 180
서울특별시 양천구 신정동,아이파크,84.88,202307,31,"128,500",12,2002,목동동로 180
서울특별시 양천구 신정동,주건드림빌,79.19,202307,16,"63,000",7,2004,은행정로13길 3
서울특별시 양천구 신정동,중앙하이츠,134.98,202307,18,"119,000",11,2010,목동남로2길 60-7
서울특별시 양천구 신정동,푸른마을2,49.16,202307,11,"43,000",13,2001,신정로7길 76
서울특별시 양천구 신정동,푸른마을3,59.99,202307,20,"55,500",10,2001,신정로11길 63
서울특별시 양천구 신정동,학마을1단지,49.99,202307,1,"51,500",6,2000,신정로14길 6
서울특별시 영등포구 당산동,강변래미안,108.15,202307,29,"155,000",10,2002,버드나루로 130
서울특별시 영등포구 당산동,드림시드,82.17,202307,4,"69,500",7,2005,국회대로53길 30
서울특별시 영등포구 당산동,래미안당산1차,84.99,202307,18,"120,000",20,1995,당산로54길 11
서울특별시 영등포구 당산동,리버뷰,15.05,202307,13,"8,000",12,2015,버드나루로 97
서울특별시 영등포구 당산동1가,신동아파밀리에,84.96,202307,10,"95,000",8,2008,영신로33길 3
서울특별시 영등포구 당산동1가,코오롱,59.6,202307,11,"58,600",7,1996,영등포로28길 5
서울특별시 영등포구 당산동2가,당산2가현대홈타운,82.77,202307,6,"103,300",15,1994,당산로 95
서울특별시 영등포구 당산동2가,당산2가현대홈타운,82.77,202307,14,"103,000",18,1994,당산로 95
서울특별시 영등포구 당산동2가,당산대우,31.73,202307,1,"35,300",8,1999,영등포로 106
서울특별시 영등포구 당산동2가,당산대우,45.55,202307,22,"58,500",9,1999,영등포로 106
