시군구,단지명,전월세구분,전용면적(㎡),계약년월,보증금(만원),월세(만원),층,건축년도,도로명,계약기간,계약구분,갱신요구권 사용,종전계약 보증금 (만원),종전계약 월세 (만원)
서울특별시 노원구 월계동,삼호4,전세,50.18,202307,"        19,800",             0,9,1987,마들로 127,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,삼호4,전세,50.18,202307,"        25,500",             0,10,1987,마들로 127,202307~202312,갱신,-,"25,500",0
서울특별시 노원구 월계동,삼호4,전세,50.18,202307,"        19,000",             0,14,1987,마들로 127,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,삼호4,전세,50.18,202307,"        23,000",             0,9,1987,마들로 127,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,삼호4,전세,50.18,202307,"        16,100",             0,14,1987,마들로 127,202308~202508,갱신,-,"16,000",0
서울특별시 노원구 월계동,삼호4,월세,59.49,202307,"         4,500",            64,4,1987,마들로 127,202307~202507,갱신,-,"4,500",60
서울특별시 노원구 월계동,삼호4,전세,50.18,202307,"        16,500",             0,12,1987,마들로 127,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,서광,전세,59.96,202307,"        28,000",             0,2,1994,마들로1길 44,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,서광,전세,59.96,202307,"        30,000",             0,13,1994,마들로1길 44,-,갱신,-,"30,000",0
서울특별시 노원구 월계동,성북맨션,전세,65.42,202307,"        15,000",             0,5,1976,석계로 107,202307~202507,신규,-,0,0
서울특별시 노원구 월계동,성원(사슴4),전세,49.92,202307,"        21,000",             0,6,1995,마들로3길 37,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,성원(사슴4),전세,49.92,202307,"        21,000",             0,6,1995,마들로3길 37,-,-,-, , 
서울특별시 노원구 월계동,성원(사슴4),월세,49.92,202307,"         3,000",            70,15,1995,마들로3길 37,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,성원(사슴4),전세,49.92,202307,"        21,000",             0,6,1995,마들로3길 37,-,-,-, , 
서울특별시 노원구 월계동,성원(사슴4),월세,49.92,202307,"         2,000",            60,12,1995,마들로3길 37,202307~202507,갱신,-,"2,000",58
서울특별시 노원구 월계동,성원(사슴4),월세,39.6,202307,"         1,000",            55,12,1995,마들로3길 37,202308~202508,갱신,-,"1,000",53
서울특별시 노원구 월계동,성원(사슴4),월세,49.92,202307,"         5,500",            40,1,1995,마들로3길 37,202308~202508,갱신,사용,"5,000",40
서울특별시 노원구 월계동,월계로즈빌(387),전세,84.98,202307,"        35,000",             0,2,2004,광운로 53-17,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,월계센트럴아이파크,월세,84.99,202307,"        15,000",           160,12,2020,초안산로2라길 26,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,월계센트럴아이파크,월세,59.99,202307,"         5,000",           160,11,2020,초안산로2라길 26,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,월계센트럴아이파크,월세,84.99,202307,"         3,000",           210,2,2020,초안산로2라길 26,-,-,-, , 
서울특별시 노원구 월계동,월계센트럴아이파크,전세,84.99,202307,"        50,000",             0,7,2020,초안산로2라길 26,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,월계센트럴아이파크,월세,59.99,202307,"         5,000",           170,2,2020,초안산로2라길 26,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,월계센트럴아이파크,전세,84.99,202307,"        50,000",             0,17,2020,초안산로2라길 26,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,월계센트럴아이파크,월세,59.99,202307,"        13,100",            43,7,2020,초안산로2라길 26,-,신규,-,0,0
서울특별시 노원구 월계동,월계흥화브라운빌,월세,59.79,202307,"        25,000",            30,3,2004,우이천로2나길 14,202310~202407,갱신,-,"25,000",3
서울특별시 노원구 월계동,유원,전세,59.93,202307,"        25,000",             0,2,1998,덕릉로60길 252,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,유원,전세,59.84,202307,"        25,000",             0,11,1998,덕릉로60길 252,-,-,-, , 
서울특별시 노원구 월계동,유원,전세,59.84,202307,"        25,000",             0,11,1998,덕릉로60길 252,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,유원,전세,59.84,202307,"        25,000",             0,11,1998,덕릉로60길 252,-,-,-, , 
서울특별시 노원구 월계동,유원,전세,84.93,202307,"        38,100",             0,7,1998,덕릉로60길 252,202308~202508,갱신,사용,"38,000",0
서울특별시 노원구 월계동,주공2,월세,44.52,202307,"         3,000",            47,7,1992,초안산로1길 18,202308~202508,갱신,-,"3,000",40
서울특별시 노원구 월계동,주공2,전세,38.64,202307,"        15,000",             0,7,1992,초안산로1길 18,202308~202508,갱신,-,"15,000",0
서울특별시 노원구 월계동,주공2,전세,38.64,202307,"        15,000",             0,7,1992,초안산로1길 18,-,갱신,-,"1,000",50
서울특별시 노원구 월계동,주공2,월세,59.97,202307,"        11,000",            50,10,1992,초안산로1길 18,-,-,-, , 
서울특별시 노원구 월계동,주공2,전세,59.97,202307,"        27,000",             0,5,1992,초안산로1길 18,202307~202507,갱신,사용,"30,000",0
서울특별시 노원구 월계동,주공2,전세,58.65,202307,"        22,000",             0,15,1992,초안산로1길 18,202308~202508,갱신,-,"19,950",0
서울특별시 노원구 월계동,주공2,월세,44.94,202307,"         1,000",            65,2,1992,초안산로1길 18,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,주공2,전세,44.52,202307,"        16,000",             0,15,1992,초안산로1길 18,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,주공2,전세,38.64,202307,"        18,000",             0,7,1992,초안산로1길 18,202308~202508,갱신,-,"19,000",0
서울특별시 노원구 월계동,주공2,전세,84.815,202307,"        37,800",             0,9,1992,초안산로1길 18,202307~202507,갱신,-,"42,000",0
서울특별시 노원구 월계동,주공2,월세,38.64,202307,"         8,000",            30,4,1992,초안산로1길 18,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,청백(774),월세,39.84,202307,"         1,075",            13,9,1998,초안산로 89,-,-,-, , 
서울특별시 노원구 월계동,청백3,전세,49.77,202307,"        22,000",             0,5,1998,월계로45가길 89,-,-,-, , 
서울특별시 노원구 월계동,청백4,전세,49.77,202307,"        20,425",             0,4,1998,월계로45가길 94,202307~202507,갱신,-,"19,425",0
서울특별시 노원구 월계동,청백4,전세,49.77,202307,"        18,600",             0,8,1998,월계로45가길 94,-,-,-, , 
서울특별시 노원구 월계동,청백4,전세,49.77,202307,"        18,600",             0,8,1998,월계로45가길 94,-,-,-, , 
서울특별시 노원구 월계동,청백4,월세,39.84,202307,"         5,000",            50,8,1998,월계로45가길 94,202307~202507,신규,-,0,0
서울특별시 노원구 월계동,청백4,전세,49.77,202307,"        26,000",             0,9,1998,월계로45가길 94,-,-,-, , 
서울특별시 노원구 월계동,초안1,전세,39.6,202307,"        14,000",             0,3,1998,덕릉로60길 185,202308~202508,갱신,-,"9,000",0
서울특별시 노원구 월계동,초안2,월세,39.6,202307,"        13,600",             3,12,1997,우이천로 102,202308~202508,갱신,-,"13,600",0
서울특별시 노원구 월계동,초안2,전세,39.6,202307,"        14,500",             0,13,1997,우이천로 102,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,초안2,전세,39.6,202307,"        15,000",             0,4,1997,우이천로 102,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,초안산쌍용스윗닷홈,전세,59.92,202307,"        30,000",             0,2,2006,덕릉로60길 222,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,풍림아이원,전세,84.303,202307,"        49,000",             0,10,2005,화랑로47길 38,202307~202507,갱신,사용,"55,000",0
서울특별시 노원구 월계동,한일2,월세,59.953,202307,"        20,000",            50,11,2000,석계로13길 6-10,-,갱신,사용,"10,000",90
서울특별시 노원구 월계동,한일2,전세,84.846,202307,"        38,000",             0,19,2000,석계로13길 6-10,202308~202508,갱신,사용,"45,000",0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        44,000",             0,24,2002,마들로 31,202307~202507,갱신,-,"37,000",0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        47,000",             0,28,2002,마들로 31,202307~202507,갱신,사용,"55,000",0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        37,000",             0,3,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,59.94,202307,"        34,000",             0,10,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,114.97,202307,"        46,000",             0,14,2002,마들로 31,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,월세,59.94,202307,"         3,000",           160,28,2002,마들로 31,202307~202507,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,월세,84.97,202307,"        15,000",            68,5,2002,마들로 31,202307~202507,갱신,사용,"15,000",62
서울특별시 노원구 월계동,한진한화그랑빌,월세,59.94,202307,"        29,400",            20,5,2002,마들로 31,202307~202507,갱신,-,"29,400",0
서울특별시 노원구 월계동,한진한화그랑빌,전세,59.94,202307,"        35,000",             0,27,2002,마들로 31,202307~202507,갱신,-,"31,500",0
서울특별시 노원구 월계동,한진한화그랑빌,월세,84.97,202307,"        20,000",            90,18,2002,마들로 31,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        50,000",             0,13,2002,마들로 31,202307~202507,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        49,000",             0,17,2002,마들로 31,202310~202510,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        50,000",             0,22,2002,마들로 31,202308~202508,갱신,사용,"60,000",0
서울특별시 노원구 월계동,한진한화그랑빌,전세,59.94,202307,"        38,000",             0,4,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        48,000",             0,6,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,139.08,202307,"        50,000",             0,25,2002,마들로 31,202307~202507,갱신,-,"45,000",0
서울특별시 노원구 월계동,한진한화그랑빌,전세,59.94,202307,"        40,000",             0,19,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,59.94,202307,"        40,000",             0,21,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,전세,84.97,202307,"        47,000",             0,2,2002,마들로 31,202308~202508,갱신,사용,"57,000",0
서울특별시 노원구 월계동,한진한화그랑빌,월세,84.97,202307,"        20,000",            85,22,2002,마들로 31,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,한진한화그랑빌,월세,84.97,202307,"        20,000",            85,22,2002,마들로 31,-,-,-, , 
서울특별시 노원구 월계동,한진한화그랑빌,전세,59.94,202307,"        38,000",             0,10,2002,마들로 31,202308~202508,갱신,사용,"46,000",0
서울특별시 노원구 월계동,현대,전세,59.95,202307,"        37,000",             0,25,2000,석계로 49,202307~202506,갱신,사용,"40,500",0
서울특별시 노원구 월계동,현대,전세,84.98,202307,"        40,000",             0,21,2000,석계로 49,202309~202509,신규,-,0,0
서울특별시 노원구 월계동,현대,전세,59.95,202307,"        28,107",             0,3,2000,석계로 49,-,-,-, , 
서울특별시 노원구 월계동,현대,전세,114.99,202307,"        48,000",             0,5,2000,석계로 49,202310~202510,신규,-,0,0
서울특별시 노원구 월계동,현대,전세,59.95,202307,"        34,000",             0,8,2000,석계로 49,202308~202508,신규,-,0,0
서울특별시 노원구 월계동,현대,월세,59.95,202307,"         9,000",            47,16,2000,석계로 49,202308~202508,갱신,사용,"9,000",43
서울특별시 노원구 중계동,LIG건영,월세,114.75,202307,"        15,000",           175,12,1998,덕릉로 718,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,건영2,전세,84.96,202307,"        45,000",             0,14,1991,덕릉로 517,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,건영2,전세,84.96,202307,"        38,000",             0,15,1991,덕릉로 517,202308~202402,갱신,-,"31,500",0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        49,500",             0,3,1995,노원로22길 71,202307~202507,갱신,-,"47,250",0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        60,000",             0,15,1995,노원로22길 71,202307~202507,갱신,-,"78,000",0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        52,000",             0,10,1995,노원로22길 71,202307~202507,갱신,-,"47,250",0
서울특별시 노원구 중계동,건영3,월세,84.9,202307,"         5,000",           160,3,1995,노원로22길 71,202307~202507,신규,-,0,0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        58,000",             0,3,1995,노원로22길 71,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        61,000",             0,4,1995,노원로22길 71,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        65,000",             0,11,1995,노원로22길 71,-,-,-, , 
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        65,000",             0,11,1995,노원로22길 71,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        54,000",             0,1,1995,노원로22길 71,202308~202508,갱신,-,"70,000",0
서울특별시 노원구 중계동,건영3,월세,84.9,202307,"        15,000",           175,6,1995,노원로22길 71,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        56,000",             0,2,1995,노원로22길 71,-,-,-, , 
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        60,000",             0,4,1995,노원로22길 71,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        55,000",             0,13,1995,노원로22길 71,202308~202602,갱신,-,"51,500",0
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        65,000",             0,11,1995,노원로22길 71,202308~202508,갱신,-,"80,000",0
서울특별시 노원구 중계동,건영3,월세,84.9,202307,"        52,500",            20,6,1995,노원로22길 71,202308~202402,갱신,-,"52,500",35
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        60,000",             0,8,1995,노원로22길 71,202310~202510,갱신,사용,"70,000",40
서울특별시 노원구 중계동,건영3,전세,84.9,202307,"        60,000",             0,8,1995,노원로22길 71,-,-,-, , 
서울특별시 노원구 중계동,경남,전세,84.97,202307,"        52,000",             0,15,1989,섬밭로 265,202308~202508,갱신,사용,"57,000",0
서울특별시 노원구 중계동,경남,월세,50.97,202307,"         2,000",            85,5,1989,섬밭로 265,202307~202507,신규,-,0,0
서울특별시 노원구 중계동,경남,전세,50.97,202307,"        25,000",             0,6,1989,섬밭로 265,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,경남,전세,84.97,202307,"        45,000",             0,1,1989,섬밭로 265,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,경남아너스빌,월세,79.098,202307,"         3,000",           140,12,2002,덕릉로94길 6,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,금호타운(583),월세,84.98,202307,"        10,000",           135,2,1997,중계로12길 24,202308~202508,갱신,사용,"40,000",45
서울특별시 노원구 중계동,금호타운(583),월세,84.98,202307,"        10,000",           135,2,1997,중계로12길 24,-,-,-, , 
서울특별시 노원구 중계동,금호타운(583),전세,84.98,202307,"        55,000",             0,10,1997,중계로12길 24,202307~202507,갱신,사용,"58,000",0
서울특별시 노원구 중계동,금호타운(583),월세,84.98,202307,"        36,000",            50,11,1997,중계로12길 24,202308~202507,갱신,사용,"36,000",60
서울특별시 노원구 중계동,금호타운(583),월세,59.52,202307,"        22,000",            35,5,1997,중계로12길 24,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,대림벽산(363),전세,141.45,202307,"        63,000",             0,2,1993,한글비석로8길 20,-,갱신,-,"40,000",88
서울특별시 노원구 중계동,대림벽산(363),전세,141.45,202307,"        72,000",             0,6,1993,한글비석로8길 20,-,-,-, , 
서울특별시 노원구 중계동,대림벽산(363),전세,114.39,202307,"        60,000",             0,1,1993,한글비석로8길 20,202309~202510,신규,-,0,0
서울특별시 노원구 중계동,대림벽산(363),전세,114.39,202307,"        70,000",             0,5,1993,한글비석로8길 20,-,-,-, , 
서울특별시 노원구 중계동,대림벽산(363),전세,114.39,202307,"        72,000",             0,12,1993,한글비석로8길 20,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,동도센트리움(601),전세,84.77,202307,"        44,000",             0,2,2005,한글비석로19길 15,202308~202508,갱신,-,"43,000",0
서울특별시 노원구 중계동,동진,전세,47.61,202307,"         9,700",             0,5,1988,중계로16나길 11,202308~202508,갱신,-,"9,200",0
서울특별시 노원구 중계동,동진,월세,47.61,202307,"         1,000",            52,3,1988,중계로16나길 11,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,동진,전세,47.61,202307,"        13,000",             0,3,1988,중계로16나길 11,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,동진,전세,47.61,202307,"        11,000",             0,4,1988,중계로16나길 11,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,동진,전세,47.61,202307,"        13,000",             0,4,1988,중계로16나길 11,202309~202509,-,-, , 
서울특별시 노원구 중계동,라이프,전세,115.65,202307,"        55,000",             0,3,1993,중계로 184,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,라이프,전세,115.65,202307,"        70,000",             0,6,1993,중계로 184,202310~202510,갱신,사용,"105,000",0
서울특별시 노원구 중계동,롯데(505),전세,54.48,202307,"        18,000",             0,5,1989,섬밭로 265,-,-,-, , 
서울특별시 노원구 중계동,롯데(505),월세,54.48,202307,"         2,000",            95,15,1989,섬밭로 265,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,롯데(505),전세,72.49,202307,"        40,000",             0,11,1989,섬밭로 265,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,롯데(505),전세,72.49,202307,"        36,300",             0,10,1989,섬밭로 265,202308~202508,갱신,-,"33,075",0
서울특별시 노원구 중계동,롯데우성,전세,115.26,202307,"        86,000",             0,6,1993,노원로22길 34,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,롯데우성,전세,115.26,202307,"        86,000",             0,6,1993,노원로22길 34,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,목화(4단지),월세,32.76,202307,"         1,988",             2,14,1991,노원로19길 31,-,-,-, , 
서울특별시 노원구 중계동,목화(4단지),월세,32.76,202307,           655,            10,11,1991,노원로19길 31,-,-,-, , 
서울특별시 노원구 중계동,목화(4단지),월세,39.82,202307,           945,            14,11,1991,노원로19길 31,-,-,-, , 
서울특별시 노원구 중계동,목화(4단지),월세,32.76,202307,           584,             9,15,1991,노원로19길 31,-,-,-, , 
서울특별시 노원구 중계동,삼성,전세,59.9,202307,"        32,000",             0,13,1999,중계로14나길 25,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,삼성,월세,114.49,202307,"        40,000",            50,13,1999,중계로14나길 25,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,삼성,전세,114.49,202307,"        52,000",             0,3,1999,중계로14나길 25,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,삼성,전세,59.9,202307,"        28,300",             0,4,1999,중계로14나길 25,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,삼성,전세,59.9,202307,"        30,500",             0,5,1999,중계로14나길 25,202309~202509,갱신,-,"26,250",0
서울특별시 노원구 중계동,삼성,월세,59.9,202307,"        13,000",            38,7,1999,중계로14나길 25,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,삼성,월세,59.9,202307,"        10,000",            78,7,1999,중계로14나길 25,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,삼성,전세,59.9,202307,"        33,500",             0,2,1999,중계로14나길 25,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,삼성,전세,59.9,202307,"        33,500",             0,2,1999,중계로14나길 25,-,-,-, , 
서울특별시 노원구 중계동,삼성,전세,84.75,202307,"        45,000",             0,7,1999,중계로14나길 25,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,삼창타워주상프라자,월세,84.66,202307,"         3,000",            99,10,1997,한글비석로 383,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,삼창타워주상프라자,전세,59.39,202307,"        23,000",             0,17,1997,한글비석로 383,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,삼창타워주상프라자,전세,58.07,202307,"        33,000",             0,19,1997,한글비석로 383,202309~202509,갱신,-,"38,000",0
서울특별시 노원구 중계동,상아,전세,84.97,202307,"        45,000",             0,1,1989,섬밭로 265,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,상아,전세,72.73,202307,"        38,500",             0,7,1989,섬밭로 265,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,상아,전세,72.73,202307,"        37,000",             0,11,1989,섬밭로 265,202308~202508,갱신,-,"49,000",0
서울특별시 노원구 중계동,성원1,전세,134.78,202307,"        55,000",             0,6,1996,덕릉로71길 5,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,성원1,전세,59.75,202307,"        45,000",             0,11,1996,덕릉로71길 5,202307~202407,갱신,-,"52,000",0
서울특별시 노원구 중계동,신동아(366),전세,115.35,202307,"        69,450",             0,4,1993,중계로 184,202310~202510,갱신,사용,"66,150",0
서울특별시 노원구 중계동,신안,전세,84.93,202307,"        49,000",             0,11,1999,덕릉로 595,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,신안,전세,84.93,202307,"        49,000",             0,6,1999,덕릉로 595,202307~202507,갱신,-,"47,250",0
서울특별시 노원구 중계동,신안,월세,84.93,202307,"        30,000",            80,23,1999,덕릉로 595,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,신안동진,전세,101.99,202307,"        65,000",             0,6,1993,중계로 195,202307~202507,갱신,-,"61,950",0
서울특별시 노원구 중계동,신안동진,전세,101.99,202307,"        64,000",             0,5,1993,중계로 195,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,신안동진,전세,134.74,202307,"        71,500",             0,4,1993,중계로 195,202307~202507,갱신,-,"68,250",0
서울특별시 노원구 중계동,신안동진,전세,101.99,202307,"        70,000",             0,14,1993,중계로 195,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,신안동진,전세,101.99,202307,"        59,850",             0,3,1993,중계로 195,-,-,-, , 
서울특별시 노원구 중계동,신일,전세,59.97,202307,"        28,000",             0,12,1998,한글비석로 366,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,양지대림1(임대),월세,30.6,202307,"         1,004",            14,19,1999,덕릉로73길 31,-,-,-, , 
서울특별시 노원구 중계동,양지마을(대림)1,월세,84.9,202307,"         5,000",           170,14,1998,덕릉로71길 30,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,양지마을(대림)2,전세,59.4,202307,"        35,000",             0,19,1999,덕릉로73길 28,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,양지마을(대림)2,전세,84.88,202307,"        49,000",             0,4,1999,덕릉로73길 28,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,염광,전세,84.5,202307,"        45,000",             0,5,1996,덕릉로79길 23,202307~202501,갱신,-,"55,000",0
서울특별시 노원구 중계동,염광,월세,59.34,202307,"        29,400",             7,24,1996,덕릉로79길 23,-,-,-, , 
서울특별시 노원구 중계동,염광,월세,59.34,202307,"        29,500",             6,24,1996,덕릉로79길 23,-,-,-, , 
서울특별시 노원구 중계동,염광,전세,59.34,202307,"        29,750",             0,16,1996,덕릉로79길 23,202308~202508,갱신,-,"28,350",0
서울특별시 노원구 중계동,주공10,월세,58.14,202307,"        10,000",            85,7,1995,노원로22길 53,202308~202508,갱신,사용,"10,000",79
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"         1,000",            75,3,1992,한글비석로14길 8,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        13,000",             0,1,1992,한글비석로14길 8,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"         1,000",            60,6,1992,한글비석로14길 8,202307~202507,신규,-,0,0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        15,000",             0,4,1992,한글비석로14길 8,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        17,000",             0,10,1992,한글비석로14길 8,-,갱신,-,"18,000",0
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"         1,000",            60,4,1992,한글비석로14길 8,202307~202507,신규,-,0,0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        17,000",             0,6,1992,한글비석로14길 8,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        18,000",             0,6,1992,한글비석로14길 8,202307~202507,갱신,-,"22,000",0
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"        10,000",            20,10,1992,한글비석로14길 8,202309~202509,갱신,-,"13,500",0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        15,000",             0,8,1992,한글비석로14길 8,-,갱신,-,"20,000",0
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        14,500",             0,5,1992,한글비석로14길 8,-,-,-, , 
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"         2,000",            63,2,1992,한글비석로14길 8,202308~202508,갱신,사용,"2,000",60
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"         3,000",            42,9,1992,한글비석로14길 8,-,-,-, , 
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"        13,000",            20,2,1992,한글비석로14길 8,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공2,월세,44.52,202307,"        10,000",            30,12,1992,한글비석로14길 8,202309~202509,-,-, , 
서울특별시 노원구 중계동,주공2,전세,44.52,202307,"        17,500",             0,2,1992,한글비석로14길 8,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,주공4,전세,59.39,202307,"        29,000",             0,12,1991,덕릉로76길 29,202307~202507,신규,-,0,0
서울특별시 노원구 중계동,주공4,전세,84.79,202307,"        40,000",             0,14,1991,덕릉로76길 29,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공4,월세,45.77,202307,"         5,000",            55,1,1991,덕릉로76길 29,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공4,전세,59.39,202307,"        25,300",             0,15,1991,덕릉로76길 29,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공4,월세,59.39,202307,"         5,000",           100,11,1991,덕릉로76길 29,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,주공4,전세,84.79,202307,"        40,000",             0,8,1991,덕릉로76길 29,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,주공4,월세,59.39,202307,"         3,000",           100,8,1991,덕릉로76길 29,202310~202510,신규,-,0,0
서울특별시 노원구 중계동,주공5,월세,38.64,202307,"         1,000",            65,13,1992,중계로 230,202307~202507,신규,-,0,0
서울특별시 노원구 중계동,주공5,전세,44.52,202307,"        16,500",             0,9,1992,중계로 230,202308~202508,갱신,-,"15,500",0
서울특별시 노원구 중계동,주공5,전세,44.52,202307,"        17,640",             0,7,1992,중계로 230,202307~202507,갱신,사용,"16,800",0
서울특별시 노원구 중계동,주공5,전세,44.94,202307,"        14,330",             0,4,1992,중계로 230,202307~202507,갱신,-,"13,650",0
서울특별시 노원구 중계동,주공5,월세,38.64,202307,"         1,000",            60,15,1992,중계로 230,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,주공5,전세,44.52,202307,"        14,700",             0,8,1992,중계로 230,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공5,전세,76.51,202307,"        45,000",             0,15,1992,중계로 230,202308~202508,신규,-,0,0
서울특별시 노원구 중계동,주공5,월세,58.46,202307,"         5,000",           100,11,1992,중계로 230,202309~202509,신규,-,0,0
서울특별시 노원구 중계동,주공5,전세,58.46,202307,"        24,000",             0,1,1992,중계로 230,202309~202509,신규,-,0,0
