,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
198,민주당,전라남도,목포시,서미화,시민사회단체활동가,42,19671106,동신대학교 사회개발대학원 졸업 (사회복지학석사),(전)전남여성장애인연대 상임대표,0
199,민주당,전라남도,목포시,이방수,문화예술인,45,19650301,목포대학교 인문과학대학 미술학과 졸업 (미술학사),(현)극단 갯돌 대표,0
200,민주노동당,전라남도,목포시,강정자,정당인,42,19670608,목포대학교 생활과학대학 가정학과 졸업,(현)민주노동당목포시위원회 부위원장,0
201,민주당,전라남도,여수시,백인숙,회사원,48,19610703,여수중앙여고 졸업,민주당 여수갑 여성위원장,0
202,민주당,전라남도,여수시,주연창,정치인,42,19670908,전남대학교 졸업,국회의원 비서관,0
203,민주노동당,전라남도,여수시,임순악,노동자,50,19600110,무기재,여수건설노동조합 여성분회장,0
204,민주당,전라남도,순천시,손옥선,정당인,54,19560422,순천여자고등학교 졸업,(전)전국공무원노조순천시지부장,0
205,민주당,전라남도,순천시,주윤식,순천남도청과(주)대표,49,19601023,순천제일대학 사회복지과 졸업,(현)순천남도청과(주) 대표,0
206,민주노동당,전라남도,순천시,이복남,정당인,38,19720505,순천대학교 산림자원학과 졸업,그린순천21사무국장,0
207,민주당,전라남도,나주시,박순복,정당인,60,19500405,동강대학 사회복지행정학과 졸업,(현)나주시여성단체협의회장,0
208,민주노동당,전라남도,나주시,임연화,나주시여성농업인센터 대표,43,19660927,송원실업전문대학 유아교육과 졸업(송원대학),민주노동당 나주시위원회 여성위원장,0
209,민주당,전라남도,광양시,김성희,정당인,52,19571012,전남과학대학 사회복지과 졸업,(현)국제라이온스355B3지구홍보실장,0
210,민주노동당,전라남도,광양시,허정화,건설노동자,32,19771126,순천대학교 경제학과 졸업,(현)민주노동당 여성위원장,0
211,민주당,전라남도,담양군,변정숙,사회복지사,51,19580819,동아인재대학 복지관광학부 사회복지학과 졸업,(현)담양문화원 부원장,0
212,민주당,전라남도,장성군,조의순,원예복지사,61,19490116,광주전산고등학교졸업,전)한국부인회 전라남도지부장,0
213,민주당,전라남도,곡성군,김경자,주부,56,19540603,곡성실업고등학교 졸업(현 전남조리과학고등학교),현)자유총연맹 전라남도 여성협의회 회장,0
214,민주당,전라남도,구례군,김성현,정당인,65,19450424,전주교육대학교 졸업,현) 민주당구례군여성위원장,0
215,민주당,전라남도,고흥군,송인숙,고흥유자전통식품 대표,61,19490502,한국방송통신대학교 졸업(유아교육과),전)전남여성신지식인회장,0
216,민주당,전라남도,고흥군,최설희,가사,55,19541121,조선대학교병설 간호전문대학 간호과 졸업,전)보성초등학교 교사,0
217,민주당,전라남도,보성군,김수연,자영업(요식업),59,19501117,광주조선대학교 여자중학교 3년중퇴,전)한국불우청소년선도회 보성지회 여성부회장,0
218,민주당,전라남도,화순군,유경숙,정당인,46,19640513,총신고등기술학교 유아교육과 (현 백석예술대학) 졸업,,0
219,민주당,전라남도,장흥군,김복실,자영업(장흥주류대표),61,19490505,대불대학교 사회복지학과 1학년 재학중,현)민주당 전남도당 봉사단장,0
220,민주당,전라남도,강진군,문춘단,정당인,47,19630228,광주여자대학교 상담심리학과 졸업,전) 강진군민장학재단 사무국장,0
221,민주당,전라남도,완도군,김주,정당인,57,19520923,조선대학교 여자고등학교 졸업,전) 완도군여성단체협의회장,0
222,민주당,전라남도,해남군,이순이,정당인,58,19510909,대불대학교 사회복지학과 졸업,현)민주당 해남지역위원회 여성위원장,0
223,민주노동당,전라남도,해남군,문성희,주부,35,19750228,학력인정 예원정보여자고등학교 졸업,둘리분식운영,0
224,민주당,전라남도,진도군,장덕희,정당인,53,19560817,학력인정목포제일정보고등학교 1년 재학,현)민주당 진도지역위원회 여성위원장,0
225,민주당,전라남도,영암군,유영란,정당인,62,19480324,대불대학교 사회복지학과 졸업,전)전라남도의회의원,0
226,민주당,전라남도,무안군,최옥현,사)한국여성유권자연맹 전남연맹부회장,55,19540705,전남대학교 졸업,현)목포시평생학습문해강사협의회회장,0
227,민주당,전라남도,영광군,양순자,영광군 문화해설사,49,19610403,서강정보대학 건설토목학부 토목환경전공 졸업,(현)민주당영광군지역위원회 여성부위원장,0
228,민주당,전라남도,함평군,최옥정,정당인,51,19581030,목포정명여자고등학교졸업,현)민주당함평군지역위원회대동면여성협의회장,0
229,민주당,전라남도,신안군,윤인자,농업,59,19510127,목포과학대학 졸업,"(현)민주당(무안,신안)지역위원회 여성위원장",0
230,한나라당,경상북도,포항시,차동찬,포항원광보은원 원장,52,19580501,경운대학교 아동사회복지학부졸업,현)노인요양시설 원광보은원 원장,0
231,한나라당,경상북도,포항시,강학중,한국노총 포항지역지부 의장,52,19580415,안강고등학교졸업,전) 포항시의회4.5대시의원,0
232,한나라당,경상북도,포항시,임영숙,정당인,46,19630705,동국대학교 사회과학대학원 사회복지학 석사,전)포항시의회 4.5대의원,0
233,민주당,경상북도,포항시,공영자,정당인,53,19570215,미기재,현) (사)전국소상공인협회 포항지부 상임부회장,0
234,한나라당,경상북도,울릉군,이연주,무직,58,19511106,대경대학 행정학과 졸업,(현)한국부인회울릉군지회장,0
235,한나라당,경상북도,경주시,이옥희,청소년 보건교육강사,58,19520220,춘해보건대학 간호과 졸업,(현) 한나라당 경북도당 여성위원회 부위원장,0
236,한나라당,경상북도,경주시,박귀룡,경북장애인자립센터 센터장,49,19601114,위덕대학교 사회복지대학원 사회복지학과 석사,(현)경북지체장애인협회 경주시 지회장,0
237,민주당,경상북도,경주시,정복희,농장경영,50,19591006,영남대학교 공업화학과 졸업,(전) 대구 오성중학교 교사,0
238,한나라당,경상북도,김천시,강순옥,정당인,50,19591220,경산1대학졸업,현)김천농협비상임이사,0
239,한나라당,경상북도,김천시,서정희,김천시의원,55,19540817,금릉고등학교졸업,현)한나라당국민공감위위원,0
240,한나라당,경상북도,안동시,천진숙,정당인,48,19610615,가톨릭상지대학 사회복지과 2년 재학,현)안동시당원협의회 여성국장,0
241,친박연합,경상북도,안동시,이귀분,사회복지사업,47,19630209,가톨릭상지대학 경영과 졸업,현)대한적십자사 안동시협의회 총무국장,0
242,한나라당,경상북도,구미시,박주연,정당인,38,19710920,구미여자상업고등학교 졸업,현) 국회의원김성조여성부장,0
243,민주당,경상북도,구미시,김정미,강사,38,19711001,구미1대학 음악과 졸업,전) 드림피아노학원대표,0
244,친박연합,경상북도,구미시,김춘남,주부,46,19631029,경일여자상업고등학교 졸업,전) 한나라당여성부장(구미),0
245,한나라당,경상북도,영주시,김희자,무직,65,19450420,영남대학교 교육대학원 졸업(교육학석사),전) 봉화초등학교 교장,0
246,친박연합,경상북도,영주시,김병기,정당인,51,19580909,무학,현) 친박연합 경상북도당 사무처장,0
247,한나라당,경상북도,영천시,전묘순,BPW(전문직여성) 영천클럽 회장,60,19491016,대구가톨릭대학교 사회복지대학원 사회복지학과 졸업(석사),(전)영천농협 상무,0
248,한나라당,경상북도,영천시,정낙온,축산업,43,19670108,상주농업전문대학 원예과 졸업,(현)영천축협 이사,0
249,한나라당,경상북도,상주시,권오필,상주새누리곶감 대표,53,19570114,방송통신대학교 1학년 재학,전)상주시상담자원봉사자연합회 회장,0
250,미래연합,경상북도,상주시,신순단,경북대 상주캠퍼스외래강사,43,19660617,상주대학교 산업대학원 의상디자인과 졸업(이학석사),미래연합경상북도당상주시여성회장,0
251,한나라당,경상북도,문경시,김휘숙,정당인,62,19480127,영남대학교 교육대학원 졸업,전) 영주교육청 장학관,0
252,한나라당,경상북도,예천군,권점숙,상업,63,19461224,안동교육대학 졸업,현)경북통일교육위원,0
253,한나라당,경상북도,경산시,허순옥,정당인,43,19661015,영천 영창중학교 졸업,한나라당 경산당협 여성부장,0
254,민주노동당,경상북도,경산시,박정애,사회복지사,44,19660323,경북대학교 인문대학 사학과 졸업,현)경산여성농민회 사무국장,0
255,한나라당,경상북도,청도군,이낭희,신흥주유소 대표,54,19550815,경동정보대학 경영정보과(현.경산1대학) 졸업,현)민주평화통일자문회의회원,0
256,한나라당,경상북도,고령군,김외순,요양보호사,52,19570624,성덕대학 노인요양재활과 2학년 재학중,(전)생활개선회면회장,0
257,한나라당,경상북도,성주군,이화숙,자영업,48,19611212,경북과학대학 졸업,현)사단법인 전국주부교실부회장,0
258,한나라당,경상북도,칠곡군,도영순,자영업,48,19610702,경북과학대학 2년재학중,(현)한나라당고령성주칠곡자원봉사위원회위원장,0
259,한나라당,경상북도,군위군,김정애,군위군의회의원,53,19560708,부산여자전문학교 도서관과 졸,한나라당 군위군여성부위원장,0
260,한나라당,경상북도,의성군,황이숙,농업인,50,19591207,다인종합고등학교(다인정보고등학교) 2학년 중퇴,(전)여성농업인 의성군 회장,0
261,민주당,경상북도,의성군,정숙희,정당인,44,19651215,한성대학교 부동산대학원 부동산평가전공 재학,(주)매일교역 무역부(전),0
262,한나라당,경상북도,청송군,박태자,자영업,51,19581119,안동초등학교졸업,한나라당청송군여성위원장,0
263,한나라당,경상북도,영양군,김찬술,주부,52,19580104,안동고등학교 부설 방송통신고등학교 3학년 재학중,(전)영양군생활개선회 회장,0
264,한나라당,경상북도,영덕군,김미자,자영업,54,19560413,계명대학교 영어영문학과 졸업,현)경북도당 여성위원회 부위원장,0
265,한나라당,경상북도,봉화군,채영화,주부,57,19520702,영주여자중학교 제적(2년),현)봉화군 여성단체 협의회장,0
266,한나라당,경상북도,울진군,백정례,무,43,19661215,평해공업고등학교졸업,(전)울진남부초등학교운영위원장,0
267,한나라당,경상남도,창원시,홍성실,주부,54,19551128,마산대학 아동학부 졸업,現 경상남도 걸스카웃연맹 이사,0
268,한나라당,경상남도,창원시,심재양,농업,53,19570525,진주산업대 산업대학원 식물자원학과 졸업,現 농업경영인 경상남도연합회 사업부회장,0
269,민주노동당,경상남도,창원시,최미니,정당인,39,19701213,창원전문대 아동청소년복지과 1년 휴학,(전)창원시위원회 중앙대의원,0
270,한나라당,경상남도,창원시,김윤희,삼진주유소 소장,49,19600822,숙명여자대학교 사학과 졸업,現진동면 생활개선회 감사,0
271,한나라당,경상남도,창원시,심경희,안홍준국회의원사무실 여성부장,52,19571106,이화여자대학교 사회생활학과 졸업,現마산(을)안홍준 국회의원실 여성부장,0
272,민주당,경상남도,창원시,조재영,자영업 대표,44,19650930,경남대학교 사학과 졸업,경남대학교 총동창회부회장,0
273,한나라당,경상남도,진주시,강길선,명석어린이집 원장,47,19630511,진주산업대학교 대학원 아동복지학과 졸업,現진주보건대학 의약복지 정보계열겸임강사,0
274,민주노동당,경상남도,진주시,김경애,정당인,40,19700115,삼현여자고등학교 졸업,(전) 민주노동당 중앙위원,0
275,한나라당,경상남도,창원시,박순애,김학송국회의원사무실 여성부장,57,19530130,경기대학교 국어국문과 졸업,전)진해재활원자원봉사팀장,0
276,민주당,경상남도,창원시,이해련,자영업,50,19590620,경남대학교 교육대학원 교육학과 미술교육전공,진해여고총동창회 사무처장,0
277,한나라당,경상남도,통영시,이지연,주부,49,19610310,중앙대학교 공예학과 졸업,現통영예술의향기(통영문화예술인기념사업회 회장),0
278,민주노동당,경상남도,통영시,한점순,회사원,35,19750520,통영여자고등학교 졸업,민주노동당 통영시위원회 여성부위원장,0
279,한나라당,경상남도,고성군,유두옥,농업,58,19520215,삼천포여자중학교 졸업,現 한국여성유권자연맹 고성군회장,0
280,한나라당,경상남도,사천시,조성자,무직,63,19470410,진주교육대학 체육학과 졸업,전) 경상남도교원단체총연합회 부회장,0
281,민주노동당,경상남도,사천시,여명순,주부,35,19750223,경상대학교 국어국문학과 졸업,사천여성회 사무국장,0
282,한나라당,경상남도,김해시,옥영숙,김해생활포럼 공동대표,56,19531206,서울 사이버대학교 상담심리학과 졸업,前 김해YWCA 사무총장,0
283,민주당,경상남도,김해시,이정남,정당인,63,19460910,가야대학교 사회복지과 졸업,前김해시의회의정참여단장,0
284,국민참여당,경상남도,김해시,박현수,정당인,58,19520128,가야대학교 사회복지학과 졸업,(전)김해시의원,0
285,한나라당,경상남도,밀양시,김순필,상업,62,19480509,밀양여자고등학교 졸업,현 국제와이즈맨 한국동부지구 경남지방 밀양클럽 메넷회장,0
286,민주당,경상남도,밀양시,문정선,박선생창의역사교실 밀양지사장,41,19681028,한국방송통신대학교 국문학과 1학년 재학,한국시찌다교육원밀양지국장,0
287,한나라당,경상남도,거제시,신금자,농업,57,19520815,부산여자대학 음악과 2년 재학,前 거제시여성단체협의회 회장,0
288,민주노동당,경상남도,거제시,김은동,주부,49,19610601,창신대학 아동복지학과 2년 졸업,현)민주노동당거제시위원회장애분과위원장,0
289,한나라당,경상남도,의령군,윤영자,농업,52,19571209,고등학교졸업학력검정고시 합격,現)의령군재향군인여성회,0
290,한나라당,경상남도,함안군,김정선,무직,57,19521216,남지고등학교 졸업,제8대 함안군여성단체협의회 회장(전),0
291,한나라당,경상남도,창녕군,이명숙,무,62,19480525,남지고등학교졸업,現창녕군여성단체협의회 회장,0
292,한나라당,경상남도,양산시,김금자,주부,55,19550322,양산대학 사회복지보육학 졸업,전)한나라당 양산 나오연국회의원 비서관,0
293,민주당,경상남도,양산시,정석자,아이존기획 대표,42,19680113,인제대학교 사회복지대학원 재학,민주당양산시여성위원장,0
294,한나라당,경상남도,하동군,서임수,주부,63,19470213,경상대학교 행정대학원 지방자치학과 졸업(행정학 석사),(전) 하동군청 사회복지과장,0
295,한나라당,경상남도,남해군,김정숙,농업,42,19670706,남해여자고등학교 졸업(현.남해제일고등학교),현) 남해읍 농업경영인회 회장,0
296,한나라당,경상남도,함양군,안남연,대원한의원 사무직,54,19551108,한국방송통신대학교(유아교육과)졸업,(전)함양중학교 어머니회 회장,0
297,한나라당,경상남도,산청군,정명순,무직,51,19580906,마산대학 보건복지학부(사회복지전공) 졸업,(전)산청초등학교 어머니회장,0
298,한나라당,경상남도,거창군,이애숙,주부,53,19560607,대구 미래대학교 사회복지과 졸업,現 당원협의회 여성위원회,0
299,한나라당,경상남도,합천군,김순연,주부,58,19520424,삼가중학교 졸업,전)합천군 지방공무원,0
300,민주당,강원도,횡성군,안신영,주부,63,19470127,횡성실업고등학교(현 횡성고등학교) 졸업,(전)횡성대동여중 총동문회 회장,0
301,민주당,강원도,영월군,손경희,주부,47,19630126,강릉대학교 무역학과 졸업,전)영월군여성단체주부교실총무,0
302,민주당,강원도,평창군,정문섭,평창문화원이사,68,19420122,평창고등학교 졸업,(전)평창중고등학교 동문회 여성회장,0
303,한나라당,강원도,화천군,김순옥,무직,56,19531023,계촌초등학교 졸업,전)화천군이장협의회 사무국장,0
304,한나라당,강원도,양구군,최경지,무,55,19550503,한림성심대 컴퓨터정보과 졸,전 양구군청주민생활지원실 복지관리담당,0
305,한나라당,강원도,철원군,강경숙,무직,63,19460611,동구여자상업고등학교 졸업,,0
306,한나라당,충청북도,청주시,오수희,자영업,55,19550207,소로초등학교 졸업 (현. 옥산초등학교),충청북도여성단체협의회장,0
307,민주당,충청북도,청주시,육미선,정당인,44,19660125,청주대학교 국어국문학과 졸업,(전)KBS청주방송총국 구성작가,0
308,민주당,충청북도,청주시,최충진,(주)메트로패밀리 사장,51,19590515,청주대학교 대학원 마케팅경영학과 졸업 (경영학박사),(현) 충청북도 장애인 펜싱협회 회장,0
309,한나라당,충청북도,충주시,김기자,자영업,48,19620228,주성대학 사회복지과 졸업,충주여자고등학교 총동문회 부회장,0
310,민주당,충청북도,충주시,천윤옥,농업,53,19570401,용흥초등학교 졸업,現 한여농 충주시연합회장,0
311,한나라당,충청북도,제천시,김꽃임,정당인,39,19700814,서원대학교 생물교육과 중퇴,제천시민지원단장,0
312,민주당,충청북도,제천시,오선균,정당인,56,19530806,청주여자고등기술학교 졸업,제천시여성단체협의회장(현),0
313,민주당,충청북도,단양군,정상례,소백 문해 학교 교장,53,19560616,한국방송통신대학교 졸업(교육 학사),한국 서예협회 단양지부장,0
314,한나라당,충청북도,청원군,안정숙,무,58,19510725,청주여자고등학교 졸업,미래충북포럼 여성분과위원장,0
315,민주당,충청북도,청원군,이종숙,운송업,62,19480215,한국방송통신대학교 행정학과 1학년 재학중,前 청원군여성단체협의회장,0
316,자유선진당,충청북도,영동군,오은경,일신건설대표,58,19520302,동구여자상업고등학교 졸업,(현)청주지방법원 영동지원 민사및 가사 조정위원,0
317,자유선진당,충청북도,보은군,하유정,대학강사,45,19650315,이탈리아 파가니니 국립음악원 음악과 5년 졸업(디플로마),청주예술오페라단 예술감독 및 부단장(현),0
318,자유선진당,충청북도,옥천군,강정옥,무직,58,19520425,충남여자고등학교 졸업,"동이,군북면장",0
319,민주당,충청북도,음성군,김순옥,농업,43,19670318,음성군 금왕여고(현 충북반도체고)졸,(전) 열린우리당 음성군기초의원비례대표출마,0
320,민주당,충청북도,진천군,김윤희,진천군자원봉사센터장,51,19590505,한국방송통신대학교 국어국문학과 졸업,(전)진천읍여성의용소방대장 ,0
321,민주당,충청북도,괴산군,윤남진,회사원,53,19570217,괴산여자고등학교 졸업(현 괴산고등학교),(전) 전국주부교실괴산군지회회장,0
322,민주당,충청북도,증평군,황근례,금융업(삼성생명) ,52,19580430,양백여자중학교 졸업,증평읍 신동리 부녀회장 7년 역임,0
323,한나라당,충청남도,천안시,심상진,사회복지사,53,19570427,나사렛대학교대학원 재활학과 1학기재학중,천안시 장애인협의회 회장,0
324,민주당,충청남도,천안시,김미경,정당인,50,19590904,선문대대학원사회사업(가족치료)과 졸업(석사),생활정치여성네트워크대표/(사)충남가족복지센터 대표,0
325,자유선진당,충청남도,천안시,이숙이,낙농업,50,19591228,나사렛대학교 재활학부 인간재활학과 졸업,천안시사회복지협의회 이사,0
326,민주당,충청남도,공주시,한은주,사단법인 충청남도 장애인부모회 공주지회 회장,49,19610601,공주영상대학 사회복지과 졸업,(전)참교육학부모회공주지회장,0
327,자유선진당,충청남도,공주시,송영월,축산업,44,19650920,전의중학교 졸업,(현) 사)한국여성농업경영인 회장,0
328,한나라당,충청남도,보령시,최은순,다이소보령점대표,50,19600220,한국방송통신대학교 국어국문학과 졸업,보령시여성예비군소대장,0
329,자유선진당,충청남도,보령시,박금순,주부,54,19551210,군장대학 사회복지과 2년 재학,보령시새마을부녀회장,0
330,민주당,충청남도,아산시,김영애,햇님 어린이집 시설장,42,19670624,순천향대학교 교육대학원 교육학 석사,한국보육시설연합회아산지회장,0
331,자유선진당,충청남도,아산시,이기애,정당인,49,19601120,천안여자고등학교 졸업,자유선진당 여성위원장,0
332,민주당,충청남도,서산시,김보희,생활체육 강사,33,19770217,한서대학교 졸업,스포츠강사 14년,0
333,자유선진당,충청남도,서산시,지행중,건설업,53,19561229,한서대학교 노인복지학과 문학석사,한서대학교 사회복지학 강사,0
334,자유선진당,충청남도,태안군,김순희,농업,54,19560321,시목초등학교 졸업,민주평화통일자문위원,0
335,자유선진당,충청남도,금산군,김정례,정당인,58,19520529,금산중앙초등학교졸업,(전)금산군 여성단체 협의회장,0
336,자유선진당,충청남도,연기군,박성희,주부,51,19581203,청운여자고등학교 졸,생활개선회연합회장,0
337,민주당,충청남도,논산시,윤상숙,농업,51,19590427,강경여자고등학교 졸업,영상식품공업사 운영,0
338,민주당,경기도,오산시,최인혜,자영업(핸디앤댄디북스(주) 대표이사),45,19641203,고려대학교 국제대학원 박사과정 국제학과 수료,(전)고려대 국제대학원 강사,0
339,한나라당,경기도,화성시,노병순,목사,53,19561016,국제디지털대학교 사회복지학과 2학년 재학중,(전)대한예수교장로회 수원신학교회 전임전도사,0
340,민주당,경기도,화성시,김진미,사회복지사,49,19610206,경기대학교 행정대학원 아동및청소년복지전공 졸업,한우리독서문화운동본부 화성시지부장,0
341,한나라당,경기도,시흥시,김복연,정당인,57,19520719,성지고등학교 졸업,(현)한나라당시흥시(갑)여성위원장,0
342,민주당,경기도,시흥시,이성덕,정당인,45,19640624,서울신학대학교 사회복지대학원 사회복지학과 졸업,(전)시흥여성의전화 가정폭력상담소장,0
343,민주당,경기도,군포시,박미숙,정당인,46,19640202,예원예술대학교 문화재·관광학부 재학,민주평화통일자문회의 통일무지개 회원,0
344,민주당,경기도,하남시,황숙희,전업주부,58,19520517,송곡고등학교 졸업,천주교 지역장,0
345,한나라당,경기도,파주시,이평자,노인복지시설(사랑나눔터)원장,65,19440608,신흥대학 무역정보과 졸업,(전)파주시사회복지과장,0
346,민주당,경기도,파주시,임현주,주부,47,19620617,고려대학교 정경대학 정치외교학과 졸업,(전)노동조합기업경영분석 연구소 사무국장,0
347,한나라당,경기도,여주군,김영자,송풍주단 대표,57,19530207,여주여자고등학교 졸업,(현)우먼라이온스 자문위원,0
348,한나라당,경기도,이천시,한영순,현대스크랩(주) 이사,48,19610815,동원대학 아동복지과졸업,(현)경기도당나눔봉사회위원장,0
349,한나라당,경기도,용인시,김선희,주부,48,19620502,서울대학교 음악대학 기악과 졸업,(현)사)한국여성유권자연맹경기연맹용인지부회장,0
350,한나라당,경기도,용인시,김순경,농업,52,19571214,강남대학교 행정학과 졸업,(전)용인시의회의원,0
351,민주당,경기도,용인시,한은실,용인시 여성단체협의회장,58,19511120,덕성여자대학교 예술대학 의상학과 졸업,용인시여성단체협의회회장,0
352,민주당,경기도,안성시,신동례,꽃뫼체험마을대표,50,19600420,파주여자고등학교 졸업,청운종합학원 원장,0
353,민주당,경기도,김포시,신명순,요가강사,36,19730623,전주대학교 사범대학 역사교육과 졸업,김포뉴스 기자,0
354,민주당,경기도,광주시,설애경,정당인,47,19630128,미기재,광주시지역위원회여성위원장,0
355,한나라당,경기도,포천시,윤순옥,주부,62,19480109,제천여자중학교 졸업,(전)포천시 새마을부녀회장,0
356,한나라당,경기도,연천군,조순옥,무직,57,19521124,현남중학교 졸업,(전)전국주부교실연천군지회장,0
357,한나라당,경기도,양평군,윤양순,동원중기(자영) 대표이사,41,19690504,여주대학 토목과 졸업,"(현) 양평,가평당원협의회 차세대여성위원장",0
358,한나라당,경기도,가평군,서금자,농업,61,19490111,상천초등학교 졸업,한나라당 양평가평 당원협의회 상면여성부위원장(현),0
359,한나라당,강원도,춘천시,정선자,무,61,19481030,한림성심대학 사회복지과 졸업,前강원도여성단체협의회장,0
360,민주당,강원도,춘천시,윤채옥,자영업(한정식 소나무집 대표),53,19561102,한국방송통신대학교 교육학과 2학년 재학 중,월드비전강원지부자문위원,0
361,민주당,강원도,춘천시,이월선,자영업,55,19540615,성수여자상업고등학교 졸업,'06춘천시의원열린우리당후보,0
362,한나라당,강원도,원주시,김명숙,무,60,19491208,연세대학교 관리과학대학원 교육행정학과 졸업(석사),전)YMCA회장,0
363,민주당,강원도,원주시,신수연,현)신원문고 대표,52,19570801,상지대학교 졸업 부동산법무학과 졸업,현)신원문고 대표,0
364,민주당,강원도,원주시,김병석,정당인,48,19610604,한국방송통신대학교 농학과 졸업,남원주초등학교운영위원장,0
365,한나라당,강원도,강릉시,김옥선,무,58,19510707,강릉여고 졸업,전)민정당ㆍ민자당ㆍ신한국당여성부장,0
366,민주당,강원도,강릉시,김미희,정당인,46,19640110,강릉대학교 독어독문학과 졸업,강릉대총동문회감사,0
367,한나라당,강원도,동해시,홍봉자,무직,57,19530121,한중대 경영행정대학원 행정학 석사,前대한적십자사동해지구협의회회장,0
368,한나라당,강원도,삼척시,정정순,정당인,49,19610403,삼척공업전문대 건축과 졸업,現 삼척농협주부대학총동문회 회장,0
369,민주당,강원도,태백시,허경희,자영업,49,19600608,장성여자고등학교 졸업,前 태백시여성단체협의회 사무국장,0
370,한나라당,강원도,정선군,김옥휘,무,53,19570508,제천여고 졸,前정선군함백적십자 부회장,0
371,한나라당,강원도,속초시,정경숙,무,56,19531020,속초여자고등학교 졸업,전)속초여고총동문회 회장,0
372,한나라당,강원도,고성군,홍봉선,자영업(간성 쌍방울대표),53,19561029,고성고등학교졸업,(현)고성군여성단체협의회 사무국장,0
373,한나라당,강원도,양양군,박정숙,무,45,19650316,동우전문대학 간호과 졸업,(현)한여농강원도연합회 수석부회장,0
374,한나라당,강원도,인제군,엄윤순,자영업,49,19610526,서울디지털대학교 정치법무행정학부 4학년 재학(법학전공),現부용당사우나 대표,0
375,한나라당,강원도,홍천군,김화자,무직,49,19610320,홍천초등학교 졸업,現 홍천군 농협고향 주부모임 총무,0
