,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
179,새누리당,경상북도,영양군나선거구,이병국,농업,54,19591025,석보중학교 졸업,(전)영양고추나라영농조합 대표이사,20.55
180,새누리당,경상북도,영양군나선거구,박상도,영양군의회의원,51,19630226,안동공업고등학교(현.경북하이텍고등학교) 2학년 제적,(현)영양군의회의원,18.32
181,새누리당,경상북도,영양군나선거구,김국현,농업,52,19620420,학점인정등에 관한 법률의 규정에 의한 행정학사 학위취득,(전)(사)한국농업경영인 영양군연합회장,19.88
182,새누리당,경상북도,영덕군가선거구,최재열,자영업,61,19530415,"포항대학(현, 포항대학교)세무부동산학과 졸업",(전)영덕울진축협 수석이사,23.8
183,새누리당,경상북도,영덕군가선거구,이강석,영덕군의회의원,52,19611225,"포항실업전문대학(현,포항대학교)토목과 제적(1984.3.~1984.9.)",(전)한국자유총연맹 영덕군지회장,20.62
184,무소속,경상북도,영덕군가선거구,하병두,영덕군의회의원,58,19560104,"포항1대학(현,포항대학교)경영과 졸업",(전)제4대 영덕군의회 의원,19.1
185,새누리당,경상북도,영덕군나선거구,김성호,영덕군의회의원,50,19631011,"선린대학(현, 선린대학교)인터넷사무자동화과 졸업",(전)제5대영덕군의회의원,29.68
186,새누리당,경상북도,영덕군나선거구,박기조,영덕군의회의원,52,19610713,"선린대학(현,선린대학교)인터넷사무자동화 졸업",(전)농업경영인 영덕군연합회장,22.33
187,새누리당,경상북도,영덕군나선거구,손달희,태화장 여관.목욕탕 대표,52,19620408,"대구공업전문대학(현,대구공업대학교)건축과 졸업",(전)영덕청년회의소 회장,21.28
188,새누리당,경상북도,청도군가선거구,김태율,농업,61,19530130,경북대학교 행정대학원 일반행정전공 석사과정 수료,(전)매전·운문·금천면장,35.49
189,새누리당,경상북도,청도군가선거구,조성호,정당인,47,19660822,밀양전문대학(현.부산대학교) 농업경영과 졸업,(전)새누리당 최경환국회의원 청도사무소 조직부장,18.52
190,새누리당,경상북도,청도군가선거구,예규대,농업,59,19550216,서울대학교부설 한국방송통신대학(현.한국방송통신대학교) 농학과 졸업,(전)청도군의회의원,19.81
191,새누리당,경상북도,청도군나선거구,김태수,농업,66,19480228,모계고등학교 졸업,(전)청도군의회의원,37
192,새정치민주연합,전라북도,익산시나선거구,김대오,익산시의회의원,58,19550609,서해공업전문대학 기계과 1학년 제적(현 호원대학교),"(전)제1대, 2대 익산시의회의원",18.23
193,무소속,전라북도,익산시나선거구,김용균,익산중앙체육관장,64,19491026,한국방송통신대학교 행정학과 졸업,"(전) 제2대, 4대, 5대 익산시의회의원",21.24
194,새정치민주연합,전라북도,익산시다선거구,박종대,익산시의회의원,56,19580504,원광보건대학 귀금속보석디자인과 졸업,(현)익산시 체육회 생활체육위원장,38.98
195,새정치민주연합,전라북도,익산시다선거구,김정수,익산시의회의원,49,19650104,원광대학교 철학과 졸업,(전)익산병원 대외협력팀장,26.74
196,새정치민주연합,전라북도,익산시라선거구,조규대,익산시의회의원,58,19560428,홍익대학교 산업대학원 실내건축설계전공(석사과정) 수료,"(전)제4대, 5대 익산시의회의원",30.03
197,새정치민주연합,전라북도,익산시라선거구,김주헌,자영업,49,19641201,전주대학교 대학원 법학과(법학석사) 졸업,(전)전주대학교 총학생회장,20.51
198,무소속,전라북도,익산시라선거구,조남석,농업,40,19730709,원광보건대학 호텔관광과 2학년 제적,(전)청년회의소 J.C.역임,14.55
199,새누리당,경상북도,칠곡군다선거구,김학희,자영업,59,19540806,상주대학교 축산학과 졸업(현 경북대학교),(전)제5대 칠곡군의회의원,19.36
200,무소속,경상북도,칠곡군다선거구,이재호,광학당 서점,58,19560415,대구고등학교 졸업,(현)광학당 대표,22.27
201,새누리당,경상북도,칠곡군라선거구,이상천,칠곡군의회의원,50,19640216,영남대학교 국사학과 졸업,(전)주식회사태평양금속 해외영업 부장,34.1
202,무소속,경상북도,칠곡군라선거구,조기석,농업,55,19581026,경일대학교 행정학과 3학년 재학중,(현)칠곡군의회의원,18.29
203,새누리당,경상북도,예천군가선거구,이철우,예천군의회의원,51,19620610,경운대학교 의료경영학부 졸업(경영학전공),(전)새마을운동 예천군지회장,31.45
204,무소속,경상북도,예천군가선거구,황병일,친환경영농조합법인 (주)세종농산 이사,42,19720114,안동과학대학 산업안전위생과 졸업,(전)제18대 대통령선거 박근혜후보 선대위 중앙본부 예천군 행정자치특보,39.72
205,새누리당,경상북도,예천군나선거구,도국환,무직,62,19520326,경덕중학교 졸업,(전)예천농협 상무,38.44
206,무소속,경상북도,예천군나선거구,조경섭,제6대 예천군의회의원,58,19560123,미기재,(전)제3대 예천군의회 의원,32.35
207,새누리당,경상북도,예천군다선거구,최병욱,농업,51,19630404,경북도립대학 행정복지계열 졸업(지방행정전공),(전) 지보신용협동조합 이사장,33.93
208,무소속,경상북도,예천군다선거구,정운오,농업,53,19610522,안동대학교 사회과학대학 경영학과 졸업,(전)농업협동조합 근무,37.16
209,새누리당,경상북도,예천군라선거구,권영일,예천군의회의원,64,19490730,동국대학교 공과대학 도시공학과 졸업,(전)국민건강보험공단 문경예천지사장,0
210,새누리당,경상북도,예천군라선거구,김은수,정당인,47,19670210,경운대학교 아동사회복지학과 졸업,(전)대구대학교 평생교육원 부설 예천군 25기 여성대학 회장,0
211,새누리당,경상북도,봉화군가선거구,김희무,봉화자동차운전전문학원 학감,54,19591220,영광고등학교 졸업,(전)봉화군축제추진위원장,28.46
212,무소속,경상북도,봉화군가선거구,김영창,농업,62,19510620,북지초등학교 졸업,"(전)3대,4대 봉화군의회의원",25.19
213,새누리당,경상남도,창원시사선거구,이천수,농업(복합영농),52,19620225,진주산업대학교 (현 경남과학기술대학교) 원예학과 졸업,(전) 구산.삼진면 연합청년회장,21.59
214,새누리당,경상남도,창원시아선거구,정쌍학,창원시의회의원,53,19610302,경남대학교 행정대학원 행정학과 일반행정전공 졸업(행정학석사),(전)제5대 마산시의회 의원,40.57
215,무소속,경상남도,창원시아선거구,이옥선,창원시의회의원,49,19640726,경남대학교 대학원 NGO협동과정 NGO학전공 졸업(문학석사),(전)마산시의회의원,24.66
216,새누리당,경상남도,창원시자선거구,박옥순,hmi개발대표,57,19561020,경남대학교 법정대학원 정치외교학과 비교정치전공 졸업 (정치학박사) ,(현)새누리당 마산합포구 당원협의회 여성부위원장,37.06
217,새누리당,경상남도,창원시자선거구,김재철,디자인 K 광고회사 (영업이사),69,19440926,마산상업고등학교졸업 (현 용마고등학교),"(전)마산시의회의원 (2,3,4,5대)",33.63
218,새누리당,경상남도,창원시차선거구,황일두,창원시의원,66,19471227,미기재,"(전) 제3대,4대,5대 마산.창원시통합1대 시의회의원",40.93
219,새누리당,경상남도,창원시차선거구,김순식,창원시의회의원,56,19570609,경남대학교 경상대학 경영학부 경영학 전공 졸업,(현)통합창원시의회의원,19.75
220,새누리당,경상남도,창원시카선거구,노종래,회왕서점 대표,47,19670305,경남대학교 전기공학과 졸업,(전) 제4대 마산시의회의원,40.51
221,통합진보당,경상남도,창원시카선거구,송순호,시의원,44,19700305,창원대학교 환경공학과 졸업,(전) 창원대학교 총학생회장,36.43
222,새누리당,경상남도,창원시타선거구,노판식,마산반드 대표,67,19461014,미기재,(전)서부새마을금고 3선 이사장,42.84
223,새정치민주연합,경상남도,창원시타선거구,김종대,시의원,60,19530725,경남대 경영대학원 졸업(경영학석사),(전)자치분권전국연대 공동대표,32.46
224,새누리당,경상남도,창원시파선거구,조영명,나우직업전문학교 학교장,50,19630703,경남대학교 경영학 박사과정 재학,(전)창원문성대학 겸임교수,31.8
225,새누리당,경상남도,창원시파선거구,이상인,시의원,54,19600215,경남대학교 대학원 졸업(정치학 박사),(현)시의원,20.5
226,새정치민주연합,경상남도,창원시파선거구,손태화,창원시의회의원,57,19570528,경남대학교 산업대학원 환경공학과 석사과정3차학기 중퇴(2005.3.1~2006.3.28),(현)창원시의회의원(4선의원),27.58
227,새누리당,경상남도,창원시하선거구,이해련,무직,54,19590620,경남대학교 교육대학원 교육학과 미술교육전공 졸업,(전)통합 창원시의회의원,45.72
228,새누리당,경상남도,창원시하선거구,전수명,창원시의회의원,57,19570521,영산대학교 법경대학 행정학과 4학년 재학중,"(현) 창원시의회의원(경제복지위원, 운영위원)",29.12
229,새누리당,경상남도,창원시거선거구,유원석,정당인(시의원),54,19600303,경상대학교 사범대학 체육교육과 졸업,(현)창원시의회의원,38.72
230,새누리당,경상남도,창원시거선거구,김헌일,창원시의원,64,19491026,동아대학교 법학과 졸업,(현)창원시의회의원,29.2
231,새누리당,경상남도,창원시너선거구,박춘덕,(주)삼희로지스 대표이사(운수업),51,19620613,부산 배정고등학교 2년 중퇴,(현)진해구 자원봉사단체협의회 회장,29.45
232,새누리당,경상남도,창원시너선거구,김성일,창원시의원,69,19450529,진해고등학교 졸업,(전)진해시의회 8대 의원 및 상반기 운영위원장 역임,23.75
233,새누리당,경상남도,창원시더선거구,이치우,시의원,54,19590822,창신대학(현.창신대학교) 경찰행정학과 졸업,(현)창원시의회의원,37.79
234,무소속,경상남도,창원시더선거구,김하용,수산업,63,19501105,부경대학교 대학원 수해양인적자원개발학과 석사과정 휴학중,(전)통합창원시의회 초대 시의원,25.28
235,새누리당,경상남도,진주시가선거구,정영재,자영업,53,19610131,진주농림전문대학 농업토목과 졸업,(전)새누리당 진주시갑 당원협의회 운영위원,37.66
236,무소속,경상남도,진주시가선거구,천효운,정치인,67,19470315,"울산실업고등학교(현,울산공업고등학교) 졸업",(현)진주시 의회의원,32.13
237,새누리당,경상남도,진주시나선거구,조현신,정당인,50,19630905,경상대학교 행정대학원 졸업(행정학석사),(전)제5대 진주시의원,26.45
238,새누리당,경상남도,진주시나선거구,박미경,여성기업인(동우전기 대표),48,19650909,경상대학교 행정대학원 지방자치학과 졸업(행정학 석사),(전)대한민국 박사모 중앙여성위원장,15.29
239,통합진보당,경상남도,진주시나선거구,류재수,진주시의회의원,48,19660414,한국방송통신대학교 경영학과 1학년 제적,(현)진주시의회 환경도시위원장(상임위원장),17.55
240,새누리당,경상남도,진주시다선거구,심현보,정당인,62,19520417,"해인종합고등학교(현, 진주동명고등학교) 2학년 제적",(전)제4대 진주시의회의원,30.2
241,무소속,경상남도,진주시다선거구,구자경,정치인,51,19621213,"진주산업대학교(현, 경남과학기술대학교) 벤처창업대학원 졸업(사회복지학 석사)",(전)제3ㆍ4ㆍ5ㆍ6대 진주시의원,30.11
242,새정치민주연합,전라북도,순창군다선거구,손종석,자영업,43,19710501,송원대학 아동보육복지과 졸업(현 송원대학교),(현)정통 순창대표,14.14
243,새정치민주연합,충청남도,논산시라선거구,윤예중,(현)논산시의회의원,59,19541103,서라벌고등학교 졸업,(전)가야곡이장협의회장,16.01
244,새누리당,충청남도,계룡시가선거구,류보선,계룡시의회의원,53,19610405,남대전고등학교 2년 제적,(전)계룡시의회 제2대의원,24.75
245,새누리당,충청남도,계룡시가선거구,김용락,자영업,48,19650626,서일상업고등학교 졸업,(현)참사랑봉사단 회장,8.55
246,새정치민주연합,충청남도,계룡시가선거구,김미경,계룡시의회의원,50,19640105,동국대학교 행정대학원 행정학과 졸업,(전)공군 5718부대 근무,21.72
247,무소속,충청남도,계룡시가선거구,이정기,자영업,60,19540316,건양대학교 사회복지학과 졸업,(전)계룡시 초대시의원,9.17
248,새누리당,충청남도,계룡시나선거구,김혜정,정당인,51,19630325,고려대학교 행정대학원 행정학과 졸업,(전)한남대학교 시간강사,35.56
249,새정치민주연합,충청남도,계룡시나선거구,강흥식,농업,62,19520517,한국영상대학교 공무원양성과 졸업(행정전문학사),(전) 계룡시의회의원,23.3
250,새누리당,충청남도,당진시가선거구,편명희,당진시의회의원,67,19461110,한서대학교 대학원 노인복지학과 박사 3학기 휴학,(현)당진시의회의원,19.93
251,새정치민주연합,충청남도,당진시가선거구,맹붕재,(주)BJM 엔터테이먼트 대표,44,19700514,중앙대학교 산업·창업경영대학원 재학(석사과정),(전)당진시배드민턴협회 연합회장,23.6
252,새정치민주연합,충청남도,당진시가선거구,김기재,정당인,39,19741125,한일장신대학교 인문사회학부 4년 재학,(전)당진신문 대표이사,15.27
253,새누리당,충청남도,당진시나선거구,이종윤,당진시의회의원,61,19530401,석문중학교 졸업,(전)석문새마을금고이사장,42.38
254,새정치민주연합,충청남도,당진시나선거구,안효권,당진시의회의원,48,19651129,한서대학교 행정학과 졸업,(전)맑고푸른당진21실천협의회 사무국장,33.07
255,새누리당,충청남도,당진시다선거구,인효식,정치인,51,19630227,서야고등학교 졸업,(현)당진시의회 산업건설위원장,28.29
256,새누리당,충청남도,당진시다선거구,박장화,농업,56,19580308,서야고등학교 졸업,(현)당진시의회 의장,20.57
257,새누리당,충청남도,당진시다선거구,정상영,농업,56,19580527,홍성고등학교부설방송통신고등학교 3년 재학,(전)(사)농업경영인회 당진군연합회장,23.29
258,새누리당,충청남도,당진시라선거구,이재광,당진시의회의원,48,19660316,고려대학교 행정대학원 졸업(행정학 석사),(전)고려대학교 행정대학원 총원우회장,32.8
259,새정치민주연합,충청남도,당진시라선거구,양창모,정당인,56,19570813,세한대학교 경영학과 2학년 재학,(현)당진시의회의원,28.23
260,새누리당,충청남도,금산군가선거구,이상헌,금산군의회의원,57,19570420,서울시립대학교 무역학과 졸업,(현)금산군의회의원,24.94
261,새누리당,충청남도,금산군가선거구,김왕수,정치인,59,19541026,대전농업고등전문학교(현.우송대학교)졸업,(전)금산농업협동조합수석이사,11.37
262,무소속,충청남도,금산군가선거구,심정수,정치인,62,19520601,한국방송통신대학 3년 제적,(전)충남도의회의원,19.95
263,새누리당,강원도,강릉시마선거구,조대영,무직,56,19570716,도립강원전문대학 환경위생과 졸업,(전)주문진읍사무소 부읍장,14.92
264,새누리당,강원도,강릉시마선거구,김남길,자영업,55,19590315,강원도립대학 소방환경방재과 졸업,(전)강릉시의용소방대 연합회장,17.86
265,새누리당,강원도,강릉시바선거구,허병관,정당인,52,19611130,"관동대학교 대학원 호텔조리,외식경영학과 석사과정 재학(제1차학기)",(현)경포번영회 회장,30.35
266,무소속,강원도,강릉시바선거구,김남형,강릉시의회의원,53,19610319,강원대학교 축산학과 졸업,(현)동명초교 총동창회 부회장,21.21
267,새누리당,강원도,동해시가선거구,이동호,농협회사법인(주)동호식품 대표이사,47,19660810,강원대학교 산업대학원 졸업(식품영양학과),(전)송정동 주민자치 위원장,29.17
268,새누리당,강원도,동해시가선거구,이정학,현대자동차 초록대리점 대표,51,19630403,관동대학교 토목학과 4년,(현)동해시야구협회회장,15.38
269,새정치민주연합,강원도,동해시가선거구,최석찬,정당인,53,19610604,태백기계공업고등학교 정밀기계학과 졸업(3년),(전)민주당 동해삼척지역위원회 사무국장,20.02
270,새누리당,강원도,동해시나선거구,정성모,동해시의회 의원,55,19580619,관동대학교 대학원 경영학과(경영학 석사),(현) 제6대 동해시의회 의원,27.08
271,새누리당,강원도,동해시나선거구,김기하,동해시의회 의원,53,19601022,삼척공업전문대학 화공과 졸업(2년),(현) 동해시 생활체육회 부회장,9.98
272,새누리당,강원도,동해시나선거구,김혜숙,동해시의회의원,56,19570823,강릉교육대학졸업(2년),(현)제6회 동해시의회 의원,17.76
273,새정치민주연합,강원도,동해시나선거구,박주현,정당인,42,19710813,강원대학교 일반대학원 영어학과 석사과정 수료,(전)민주당 강원도당 여성위원회 부위원장,14.99
274,새누리당,강원도,태백시가선거구,고재창,태백시의회의원,57,19570427,인천전문대학 무도과 졸업(현 인천대학교),(현) 태백시의회 의장,21.32
275,새누리당,강원도,태백시가선거구,이한영,태백시의회의원,44,19690911,관동대학교 음악학과 졸업,(전)태백제 추진위원장,14.38
276,새정치민주연합,강원도,태백시가선거구,김길동,(주)한마음인력 대표,57,19570427,삼척대학교 환경공학과 졸업(현 강원대학교),(현)황지동 통우회장,16.53
277,무소속,전라북도,순창군다선거구,김종섭,축산업,57,19561111,나주공업고등학교 졸업,(전)순창군의회1·2·3대 의원,14.86
278,새정치민주연합,전라북도,고창군가선거구,이경신,자영업,49,19641022,한국방송통신대학교 법학과 3학년재학,(전)고창남초등학교 운영위원장,17.88
279,무소속,전라북도,고창군가선거구,조민규,건설업,47,19661227,전주대학교 경상대학 경영학과 졸업,(전)고창군의회의원,19.21
280,무소속,전라북도,고창군가선거구,박래환,고창군의회의원,55,19590422,조선대학교 경상대학 무역학과 졸업,(전)고창읍 체육회장,18.56
281,새정치민주연합,전라북도,고창군나선거구,이봉희,농업,58,19550918,경희사이버대학교 사회복지학과 졸업,(현)성내스테비아수박 작목회장,32.28
282,무소속,전라북도,고창군나선거구,최인규,농업,61,19530523,정읍농림고등학교 졸업,(전)고창군의회 부의장,38.47
283,새정치민주연합,전라북도,고창군다선거구,이상호,고창군의회의원,54,19600413,전북과학대학 건축토목계열(토목환경전공) 졸업,(전)고창군이장단협의회장,30.58
284,새정치민주연합,전라북도,고창군다선거구,김영호,농업,58,19550829,법성상업고등학교졸업,(전)대성농협 지도·경제 상무,28.38
285,새정치민주연합,전라북도,고창군라선거구,조규철,고창군의회의원,47,19660912,전북대학교 농업생명과학대학 농생명과학과 3학년 재학,(현)고창군의회의원,32.68
286,새정치민주연합,전라북도,고창군라선거구,김기현,농업,54,19600418,미기재,(전)한국농업경영인 고창군 회장,23.53
287,새정치민주연합,전라북도,부안군가선거구,임기태,정치인,67,19461205,한국방송통신대학교 행정학과 졸업,"(전)행안,진서면장",18.99
288,무소속,전라북도,부안군가선거구,박병래,정치인,49,19650126,원광대학교 체육학부 졸업,"(전)15,16대 국회의원 비서관",14.49
289,무소속,전라북도,부안군가선거구,김형대,부안군의회의원,52,19611202,군산대학교 대학원 졸업 (행정학박사),(전)서해대학교 겸임교수,16.28
290,새정치민주연합,전라북도,부안군나선거구,홍춘기,제6대 부안군의회의원,67,19470225,호원대학교 경영학부 졸업,"(전)동진,계화면장",43.42
291,무소속,전라북도,부안군나선거구,박천호,정치인,52,19620406,호원대학교 경영학부 졸업 ,(전)5대 부안군의회의원,25.08
292,새정치민주연합,전라북도,부안군다선거구,오세웅,정당인,66,19480603,벽성대학 사회복지경영과 졸업,(현)제6대 부안군의회의원,26.09
293,새정치민주연합,전라북도,부안군다선거구,이한수,부안한진공업사대표,56,19570829,호원대학교 경영학부졸업,(전)민주당부안.고창지역위원회새만금피해조사 특별위원장,29.81
294,새정치민주연합,전라북도,부안군라선거구,문찬기,태양광 발전업,64,19500415,전주상업고등학교 졸업(현 전주제일고등학교),(전)부안군기획감사실장,26.44
295,무소속,전라북도,부안군라선거구,김병효,부안군의회의원,56,19571024,한국방송통신대학 농촌학과 졸업,(전)부안군의회산업건설 위원장,29.92
296,새정치민주연합,전라남도,목포시가선거구,조성오,목포시의회의원,57,19561016,초당대학교 사회복지학과 졸업,(현)목포시의회 운영위원장,42.73
297,정의당,전라남도,목포시가선거구,여인두,시의원,44,19700318,목포대학교 사회과학대학 행정학과 졸업,(전)목포대학교 총학생회장,28.99
298,새정치민주연합,전라남도,목포시나선거구,고승남,정당인,58,19560425,목포대학교 경영행정대학원 경제학과졸업(경제학석사),"(전)제6,7,8대 목포시의회의원",38.41
299,새정치민주연합,전라남도,목포시나선거구,김휴환,벤처기업 (주)두 김 대표이사,46,19680407,조선대학교 경영대학원 졸업(경영학석사),(현)전남인쇄광고 문화산업협동조합 이사장,28.38
300,새정치민주연합,전라남도,목포시다선거구,장복성,정치인,52,19620523,초당대학교 산업대학원 사회복지학과 졸업,"(전)제7대 전.후반기, 제8대 후반기 목포시의회 의장",32.63
301,새정치민주연합,전라남도,목포시다선거구,이기정,자영업,61,19530415,목포과학대학 경영정보학과 졸업,"(전)제7,8대 목포시의회의원",36.09
302,새정치민주연합,전라남도,목포시라선거구,최기동,정당인,63,19500609,단국대학교 공업경영학과 졸업,(전)제6대 목포시의회 전·후반기 의장,17.56
303,새정치민주연합,전라남도,목포시라선거구,정영수,정치인,55,19580920,광주 동신고등학교 졸업,(현)목포시의원,22.32
304,무소속,전라남도,목포시라선거구,김영수,목포시의회 의원,59,19550310,초당대학교 사회복지학과 졸업,(현)제9대 목포시의회의원,20.45
305,새정치민주연합,전라남도,목포시마선거구,강찬배,목포시 시의원,61,19521221,초당대학교 사회복지학과 졸업,(현)제 9대 목포시의원,28.96
306,새정치민주연합,전라남도,목포시마선거구,최홍림,목포시의원,54,19590612,목포대학교 대학원 사회복지학과 석사과정수료,(현)목포시제9대시의원,26.04
307,새정치민주연합,전라남도,목포시마선거구,김귀선,디와이(주)이사,58,19560426,한국방송통신대학교 농학과 졸업,(전)목포시주민자치위원장협의회장,23.29
308,새정치민주연합,전라남도,목포시바선거구,문경연,영목건설(주) 이사,50,19630818,초당대학교 산업대학원 졸업(경영학 석사),(현)하당주민센터자치위원장,33.22
309,새누리당,경상남도,진주시라선거구,이성환,정당인,45,19680812,경남과학기술대학교 동물소재공학과 3학년 재학중,(전)국민생활체육 경상남도 축구연합회 이사,27.38
310,새누리당,충청남도,금산군나선거구,박병진,정치인(금산군의회의원),55,19580730,금산 농업고등학교(현 금산산업고등학교) 졸업,(전)농업경영인 금산군연합회 감사,26.7
311,무소속,충청남도,금산군나선거구,김종학,정치인,52,19620110,대전 혜천대학교 주택부동산학과 졸업,(전)금산군 농업경영인 회장,39.08
312,새누리당,충청남도,금산군다선거구,최명수,자영업,56,19580105,방송통신대학교 법학과 1년 중퇴,(전)금산군의회 산업건설위원장,35.27
313,새누리당,충청남도,금산군다선거구,전연석,정당인,58,19560226,대덕대학교 사회복지과 졸업,(전)금산군의회의원,24.84
314,새누리당,충청남도,부여군가선거구,이삼례,부여군의회의원,59,19550308,부여여자고등학교 졸업,(현)부여군의회의원,20.62
315,새누리당,충청남도,부여군가선거구,김태호,부여군의회의원,56,19571218,서울남산공업전문고등학교(현.리라아트고등학교) 1학년 제적,(현)부여군 의회 부의장,14.8
316,새누리당,충청남도,부여군가선거구,이대현,무직,66,19470609,서해대학 경영정보과 졸업,(현)부여군의회의원 운영위원장,13.68
317,새정치민주연합,충청남도,부여군가선거구,김남호,보험설계사,49,19640828,부여고등학교 졸업,(전)민주당 부여청양지역위원회 사무국장,15.45
318,새누리당,충청남도,부여군나선거구,장성용,부여군의회의원,57,19570105,홍산농업고등학교(현 충남발효식품고등학교)졸업,(현)부여군의회의원,28.96
319,새누리당,충청남도,부여군나선거구,정태영,운수업,51,19621215,외산중학교 졸업,(전)외산면 체육진흥회장,22.69
320,새누리당,충청남도,부여군나선거구,이경영,정치인,54,19600414,홍산농업고등학교(현. 충남발효식품고등학교) 졸업 ,(현)부여군의회의원,18.4
321,새누리당,충청남도,부여군다선거구,조세연,농업,57,19560808,서해대학 경영정보과 졸업,(전)부여군의회 부의장,39.26
322,새누리당,충청남도,부여군다선거구,김종수,부여군의회 의원,51,19630521,원광대학교 법학과 졸업,(현)부여군의회 의원,27.16
323,새누리당,충청남도,서천군가선거구,김경제,자영업,56,19570717,장항공업고등학교(현 충남조선공업고등학교) 졸업,(현)장항 진마트 대표,30.84
324,새누리당,충청남도,서천군가선거구,한관희,백금당 대표,54,19600413,서해대학 경영과 졸업,(전)서천군재향군인회 회장,16.87
325,새정치민주연합,경기도,김포시가선거구,정왕룡,정당인,50,19640318,중앙대학교 영어영문학과 졸업,(전)김포시의회 4대 시의원,19.34
326,새누리당,경기도,김포시나선거구,권오준,현대자동차 검단대리점 대표,52,19620104,인천대학교 경상대학 무역학과 졸업,(전)김포 대곶중학교 총동문회장,36.58
327,새정치민주연합,경기도,김포시나선거구,피광성,김포시의회의원,43,19710206,숭실대학교 화학공학과 졸업,(현)김포시의회의원,46.53
328,새누리당,경기도,김포시다선거구,김인수,㈜덕인개발 대표,50,19631010,중앙대학교 대학원 행정학과 졸업(행정학석사),(전)김포한강신도시 주민대책위원장,31.27
329,새정치민주연합,경기도,김포시다선거구,신명순,김포시의회의원,40,19730623,전주대학교 역사교육과 졸업,(전)김포신문 기자,34.93
330,새누리당,경기도,김포시라선거구,이진민,자영업,61,19521010,통진중학교 졸업,(현)경기도 무형문화재 제23호 김포통진두레놀이보존회장,42.46
331,새정치민주연합,경기도,김포시라선거구,정하영,김포시의회의원,51,19621002,인하대학교 생물학과 졸업,(전)신김포농협 감사,39.82
332,새누리당,경기도,군포시가선거구,이석진,정당인,51,19621101,중앙대학교 산업 · 창업경영대학원 기업경영전공 석사과정 2학기 재학,(현)제6대 군포시의회 의원,39.33
333,새정치민주연합,경기도,군포시가선거구,김동별,정당인,49,19650421,동국대학교 교육대학원 교육학과 교육경영전공 졸업(교육학석사),(전)수리고등학교 교사,49.87
334,새누리당,경기도,군포시나선거구,장경민,건축업,55,19590215,경기대학교 전자 · 기계공학부 1학년 제적,(현)새누리당 중앙위원회 경기도당 군포시지회장,40.61
335,새정치민주연합,경기도,군포시나선거구,주연규,정당인,55,19581107,미기재,(전)금정동 주민자치 부위원장,27.16
336,새누리당,경기도,군포시다선거구,이희재,법무사,47,19660609,한양대학교 대학원 회계학과 졸업(경영학석사),(전)새누리당 경기도당 부대변인,40.25
337,새정치민주연합,경기도,군포시다선거구,이견행,정당인,48,19651229,고려대학교 인문대학 국어국문학과 졸업,(전)문재인대통령후보 군포상황실장,52.77
338,새누리당,경기도,군포시라선거구,홍경호,사업,51,19630316,용인대학교 태권도대학원 태권도산업경영학과 졸업(태권도학석사),(현)대림대학교 강사,29.79
339,새정치민주연합,경기도,군포시라선거구,박미숙,정당인,50,19640202,예원예술대학교 문화재·관광학부 문화관광경영학과 재적( 2010.3.2.~2012.3.29.),(현)군포시의회 의원,29.96
340,새누리당,경기도,광주시가선거구,유지호,에코에이원 대표,66,19471203,국제디지털대학교 법률행정학과 졸업(현 국제사이버대학교),(전)광주시청 경제산업국장,49.61
341,새정치민주연합,경기도,광주시가선거구,이현철,정당인,45,19681224,서울신학대학교 신학과 졸업,(현)문화공동체드림협동조합 홍보이사,42.04
342,새누리당,경기도,광주시나선거구,소미순,광주시의회 의원,48,19651201,서울장신대학교 사회복지상담대학원 사회복지학과 졸업,(현)제6대 광주시의회 의원,35.96
343,새정치민주연합,충청북도,제천시나선거구,최상귀,정당인,55,19590429,충북대학교 토목공학과 졸업,(현)제6대 제천시의회의원,38.49
344,새누리당,충청북도,제천시다선거구,김꽃임,제천시의회의원,43,19700814,서원대학교 생물교육과 2년 중퇴,(현)제천시의회의원,28.41
345,새정치민주연합,충청북도,제천시다선거구,양순경,정당인,57,19561225,세명대학교 교육대학원 졸업(교육학석사),(현)제6대 제천시의회의원,32.01
346,새누리당,충청북도,제천시라선거구,김영수,자영업,51,19630219,제천여자고등학교 졸업,(현)대한미용사회 제천지부장,32.35
347,새정치민주연합,충청북도,제천시라선거구,김동식,농업,57,19570112,청풍중학교 졸업,(전)제천시농민단체협의회장,26.03
348,새누리당,충청북도,제천시마선거구,김정문,자영업,55,19581015,글로벌 사이버대학교 글로벌 경영학부 3년 재학,(현)내토시장 상인회장,28.22
349,새누리당,충청북도,제천시마선거구,김호경,제천시의회의원,50,19640305,충주공업전문대학 전자과 졸업,(현)제6대 제천시의회 의장,17.45
350,무소속,충청북도,제천시마선거구,조덕희,제천시의회의원,61,19521219,한국사회사업대학(현 대구대학교) 사회사업학과 졸업,(전)자연보호제천시협의회장,17.81
351,새누리당,충청북도,청주시차선거구,김병국,택시운송업,61,19521204,청주대학교 경영대학원 경영학과(경영학 석사) 졸업,(전) 청원군 의회 1대~3대 의원,42.86
352,새정치민주연합,충청북도,청주시차선거구,남일현,농업,50,19630727,청주농업고등학교 졸업,(현) 남일초등학교 운영위원장,20.68
353,새누리당,충청북도,청주시카선거구,맹순자,정당인,59,19540624,충청대학 사회복지학부 노인복지전공 졸업,(전) 4대 청원군의회의원,25.31
