,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
159,더불어민주당,서울특별시,종로구가선거구,김금옥,자영업,54,19631130,미기재,(현)사단법인 종로구 효행본부 부이사장,36.1
160,더불어민주당,서울특별시,종로구가선거구,여봉무,자영업,66,19520319,한국방송통신대학교 행정학과 1학년 재학,(전)새마을문고 종로구지부 회장,25.7
161,더불어민주당,서울특별시,종로구나선거구,정재호,대성ENG 대표,54,19631002,원광대학교 원예학과 졸업,(현)종로구 시설관리공단 비상임이사,36.09
162,자유한국당,서울특별시,종로구나선거구,윤종복,종로구의회의원,70,19480422,한국방송통신대학교 법학과 1학년 제적(2006.03~2012.03),(전)종로구 문화관광협의회 사무국장,30.4
163,더불어민주당,서울특별시,종로구다선거구,강성택,전문건설업,58,19590724,두원공과대학 기계설비과 졸업(공업전문학사) (현 두원공과대학교),(현)명륜새마을금고 이사,38.52
164,더불어민주당,서울특별시,종로구다선거구,전영준,명륜 새마을금고 이사,58,19590821,미기재,(전)종로구 주민자치위원장 협의회장,25.67
165,더불어민주당,서울특별시,종로구라선거구,유양순,종로구의회의원,58,19600320,국제사이버대학교 사회복지학과 4년 재학,(현)종로구의회의원,39.95
166,더불어민주당,서울특별시,종로구라선거구,라도균,행정사,61,19560817,한양대학교 환경대학원 졸업(공학석사),(전)창신제2동장,26.8
167,자유한국당,서울특별시,종로구라선거구,이재광,종로구의회의원,70,19480211,미기재,(전)제4대 종로구의회의원,18.3
168,더불어민주당,서울특별시,중구가선거구,윤판오,정당인,55,19620626,국민대학교 정치대학원 지방정치학과 졸업(정치학 석사),(전)통합민주당 서울중구 사무국장,37.4
169,자유한국당,서울특별시,중구가선거구,박영한,서울특별시 중구의회의원,58,19591020,동국대학교 대학원 국제다문화학과 박사과정 재학중,(현)중구의회의원(의회운영위원장),29.52
170,더불어민주당,서울특별시,중구나선거구,조영훈,정당인,68,19490809,독학(한학),"(전)서울 중구의회 3, 4, 6대 의원",35.68
171,자유한국당,서울특별시,중구나선거구,고문식,고바우가구 대표이사,59,19590406,육군3사관학교 3사 17기 문과졸업,(전)제5대 중구의회 의장,23.78
172,더불어민주당,서울특별시,중구다선거구,이승용,정당인,30,19871111,중앙대학교 대학원 조형예술학과 석사과정재학(미술학 석사),(현)민주평화통일자문회의 서울중구협의회 자문위원,29.78
173,자유한국당,서울특별시,중구다선거구,길기영,정당인,57,19600918,동국대학교 일반대학원 정치학과 석사과정 재학중,(전)서울중구시설관리공단 본부장,26.57
174,더불어민주당,서울특별시,중구라선거구,이혜영,정당인,44,19731120,한국방송통신대학교 컴퓨터과학과 졸업,(현)더불어민주당 전국청년위원회 노인복지분과 위원장,37.28
175,자유한국당,서울특별시,중구라선거구,이화묵,정당인,54,19631231,단국대학교 행정법무대학원 행정학과 졸업 (행정학 석사),(전)이레어린이집원장,23.13
176,더불어민주당,서울특별시,용산구가선거구,황금선,정당인,52,19660224,숭의여자대학 유아교육과 졸업,(현)용산구의회 의원,56.92
177,자유한국당,서울특별시,용산구가선거구,김정재,용산구의회의원,57,19601005,고려대학교 정책대학원 졸업 (정치학석사),"(전)용산구의회 제4대, 제6대 의원",30.17
178,더불어민주당,서울특별시,양천구아선거구,윤인숙,정당인,62,19560529,서울 신학대학교 사회복지학과 졸업,(전)구립 신월2동 청소년독서실관장,38.7
179,더불어민주당,서울특별시,양천구아선거구,신상균,양천구의회 의원,51,19660625,건국대학교 행정대학원 석사과정 사회복지학과 사회복지전공 졸업,(전) 제6대 양천구의회 후반기 복지건설위원장,22.66
180,더불어민주당,서울특별시,강서구가선거구,윤유선,정당인,47,19701106,숙명여자대학교 아동복지학과 졸업,(현) 따뜻한 한반도 사랑의 연탄나눔운동 운영위원,42.56
181,더불어민주당,서울특별시,강서구가선거구,최동철,대박건설 대표,53,19641219,경기대학교 정치전문대학원 졸업(정치학박사),(전) 5대 강서구의회의원,23.42
182,자유한국당,서울특별시,강서구가선거구,김용원,강서구의회의원,62,19550724,홍익대학교 건축공학과 졸업,(현) 강서구의회의원,18.83
183,더불어민주당,서울특별시,강서구나선거구,이의걸,강서구의회의원,58,19591118,호서대학교 벤처대학원 졸업(노인복지학 박사),(현) 강서구의회의원,59.53
184,자유한국당,서울특별시,강서구나선거구,신낙형,(주)채널텐 대표이사,59,19581028,연세대학교 행정대학원 졸업(행정학석사),(전) 강서구의회의원,22.82
185,더불어민주당,서울특별시,강서구다선거구,김성한,강서노인복지센터시설장,62,19551009,연세대학교 법학과 졸업,(전) 19대 대선 문재인후보 조직특별보좌관,62.95
186,자유한국당,서울특별시,강서구다선거구,김선경,정당인,67,19500625,연세대학교 행정대학원 졸업(사회복지학 석사),(전) 강서구의회의원,25.93
187,더불어민주당,서울특별시,강서구라선거구,박성호,정당인,57,19600917,조선대학교 기계공학과 졸업,(전)제6대 강서구의회의원,46.01
188,자유한국당,서울특별시,강서구라선거구,김동협,강서구의회의원,60,19580408,인천전문대학 토목과 졸업,(전) 서울송정초등학교 총동문회 부회장,23.83
189,더불어민주당,서울특별시,강서구마선거구,박주선,자영업,37,19801204,연세대학교 행정학과 졸업,(전)문재인대통령 선대위 서울시당 대변인,44.15
190,더불어민주당,서울특별시,강서구마선거구,송영섭,정당인,62,19550724,학점인정등에 관한 법률의 규정에 의한(그리스도대학교 평생교육원)행정학사 학사취득,(전)강서구의회 부의장,24.81
191,더불어민주당,서울특별시,강서구바선거구,송순효,정당인,57,19610223,전북대학교 사학과 졸업,(전)중등학교 교사,34.1
192,더불어민주당,서울특별시,강서구바선거구,정정희,강서구의회의원,54,19631230,혜성여자상업전수학교(현 한세사이버보안고등학교) 졸업,(현)강서구의회의원,29.9
193,더불어민주당,서울특별시,강서구사선거구,황영호,(주)성우자동차서비스 대표이사,61,19560906,고려사이버대학교 사회복지학과 졸업,(전)제19대 대통령선거 문재인후보 조직특보,63.16
194,자유한국당,서울특별시,강서구사선거구,이충현,자문업,55,19621025,성균관대학교 경영학과 졸업,(전)제18대 대통령선거 새누리당후보 선대위 금융산업본부 부본부장,23.53
195,더불어민주당,서울특별시,강서구아선거구,김병진,정당인,57,19610207,한국열린사이버대학교 부동산학과 졸업,(현)강서구의회의원,63.21
196,자유한국당,서울특별시,강서구아선거구,경기문,강서구의회의원,54,19640515,충북대학교 정치외교학과 졸업,(현)강서구의회의원,27.47
197,더불어민주당,서울특별시,강서구자선거구,강선영,사회복지사,53,19650430,명지대학교 대학원 재학중(박사 1학기),(현) 강서구 재가기관 협의회 회장,52.91
198,자유한국당,서울특별시,강서구자선거구,황동현,강서구의회의원,51,19670207,고려대학교 경영학과 졸업,(현)강서구의회의원,27.13
199,더불어민주당,서울특별시,구로구가선거구,박칠성,구로구의회의원,57,19600624,경기대학교 정치전문대학원(정치법학) 석사 졸업,(현)구로구의회 더불어민주당 원내대표,64.17
200,자유한국당,서울특별시,구로구가선거구,서호연,구로구의회의원,60,19570618,삼육의명대학 낙농과 졸업(현 삼육대학교),(전)5대 구로구의회의원 전반기 도시건설위원장,19.26
201,더불어민주당,서울특별시,구로구나선거구,조미향,경인무역 대표,58,19590808,경희사이버대학교 NGO사회혁신전공 3학년 재학,(현)구로구 지역사회보장협의체 회장,61.45
202,자유한국당,서울특별시,구로구나선거구,최숙자,정치인,69,19490609,한국방송통신대학교 경영학과 졸업,(현) 구로구의회의원 운영위원장,24.56
203,더불어민주당,서울특별시,구로구다선거구,김철수,자영업,61,19570326,세한대학교 사회복지상담학과 3년 제적(2013.3.4~2015.11.20),(현) 구로2동 주민참여 예산위원회 지역 위원장,64.81
204,자유한국당,서울특별시,구로구다선거구,박종녀,구로구의회의원,56,19610724,국민대학교 정치대학원 의회·지방정치전공 3학기 재학(석사과정),(전)제7대 구로구의회 예산결산특별위원회 위원장(265회),29.48
205,더불어민주당,서울특별시,구로구라선거구,김영곤,구로구의회의원(행정기획위원장),50,19671128,성공회대학교 사회적경제대학원마을공동체전공휴학(석사과정),(전)이인영 민주당최고위원 민생특보,37.75
206,더불어민주당,서울특별시,구로구라선거구,이재만,회사원,53,19640812,홍익대학교 정보대학원 정보공학석사 2차학기 중퇴(1997. 3. 1. ~ 2000. 6. 20.),(전)제19대 대통령후보 문재인국민특보단 국민특보,18.15
207,자유한국당,서울특별시,구로구라선거구,정대근,구로구의회의원,56,19620310,경희대학교 행정대학원 행정학과 졸업(행정학석사),(전) 국회의원 보좌관,23
208,더불어민주당,서울특별시,구로구마선거구,박동웅,구로구의회의원,50,19670825,한양대학교 도시대학원 도시개발경영전공(도시공학박사),(전)경희대학교 시간강사,58.1
209,자유한국당,서울특별시,구로구마선거구,박평길,구로구의회의원,54,19640401,경희대학교 행정대학원 행정학과 졸업(도시행정학 석사),(전) 양대웅 구로구청장 비서실장,31.29
210,더불어민주당,서울특별시,구로구바선거구,정형주,맨파워뱅크(주)대표이사,59,19590501,아주대학교 경영대학원 경영학과 졸업(경영학석사),(전)문재인대통령후보 구로갑선거연락소 소장,29.71
211,자유한국당,서울특별시,구로구바선거구,곽윤희,정당인,60,19570807,국민대학교 사회과학대학 행정관리학과 졸업,(현)제7대 구로구의회의원,25.5
212,정의당,서울특별시,구로구바선거구,김희서,구로구의회의원,40,19771217,성균관대학교 정치외교학과 졸업,(현)구로구의회 복지건설위원장,23.77
213,더불어민주당,서울특별시,금천구가선거구,김경완,금천구의회의원,38,19791004,홍익대학교 경영학과 졸업,(현)더불어민주당 중앙당 청년위 부대변인,50.67
214,자유한국당,서울특별시,금천구가선거구,박찬길,금천구의회의원,65,19521128,경기대학교 정치전문대학원 졸업(정치학 석사),(전)독산1동 새마을금고 감사,20.72
215,더불어민주당,서울특별시,금천구나선거구,이경옥,금천구의회의원,54,19640223,영파여자고등학교 졸업,(현) 금천구의회의원,39.97
216,더불어민주당,서울특별시,금천구나선거구,김용술,자영업(스크린골프장),59,19580930,대림대학(현.대림대학교) 경영정보학과 졸업,(현)더불어민주당 서울시당 사회복지특위 위원장,21.99
217,바른미래당,서울특별시,금천구나선거구,김영섭,금천구의회 의원,58,19600418,광주대학교 금융학과 졸업,(현)명동실업 대표,13.47
218,더불어민주당,서울특별시,금천구다선거구,백승권,금천구의회 의원,53,19640905,경희사이버대학교 NGO·시민정치전공 졸업,(현) 금천구의회 의원,40.47
219,자유한국당,서울특별시,금천구다선거구,조윤형,정당인,61,19561125,한양대학교 행정·자치대학원 졸업 (행정학 석사),(전)5대 금천구의회 의원,21.58
220,더불어민주당,서울특별시,금천구라선거구,류명기,금천구의회 의원,56,19620508,원광대학교 경영학과 졸업,(현)서울특별시 금천구의회 의원,39.87
221,자유한국당,서울특별시,금천구라선거구,윤영희,평생교육사,57,19610310,한국방송통신대학교 교육학과 졸업,(전)바르게살기운동 금천구협의회 이사,18.22
222,더불어민주당,서울특별시,영등포구가선거구,정선희,영등포구의회 구의원,59,19590320,문산여자고등학교 졸업,(전)영등포구의회 운영위원장,60.13
223,자유한국당,서울특별시,영등포구가선거구,김재진,영등포구의회의원,51,19670322,한양사이버대학교 부동산학과 졸업,(현)영등포구의회의원,29.74
224,더불어민주당,서울특별시,영등포구나선거구,오현숙,정당인,54,19640510,미기재,(전)영등포구 녹색어머니 연합회 회장,42.22
225,무소속,서울특별시,영등포구나선거구,고기판,영등포구의회의원,59,19590103,중앙대학교 행정대학원 졸업(행정학 석사),(전)문재인대통령후보 서울시당 선대 대변인,26.6
226,더불어민주당,서울특별시,영등포구다선거구,김길자,영등포구의회의원,55,19630418,한성대학교 행정대학원졸업(행정학석사),(현)민주당 서울시당 유아교육특위 위원장,60.03
227,자유한국당,서울특별시,영등포구다선거구,이규선,한마음유통 대표,54,19630822,경남대학교 공과대학 요업공학과 졸업,(전) 영등포구 생활체육회 감사,24.34
228,더불어민주당,서울특별시,영등포구라선거구,윤준용,영등포구의회의원,58,19591112,전북과학대학교 디지털영상전공 졸업,(전)영등포구결산검사위원장,61.27
229,자유한국당,서울특별시,영등포구라선거구,이용주,구의원,70,19470906,사이버한국외국어대학교 사회계열 지방행정·의회 학부 졸업,(현)영등포구의회의원,23.8
230,더불어민주당,서울특별시,영등포구마선거구,박미영,영등포구의회의원,55,19630129,고려대학교 지리교육과 졸업,(현)영등포구의회의원,47.97
231,자유한국당,서울특별시,영등포구마선거구,장순원,(주)세영철강 고문,59,19581208,성균관대학교 농업기계공학과 졸업,(현)영등포구 주민자치위원회 연합회 부회장,34.43
232,더불어민주당,서울특별시,영등포구바선거구,허홍석,영등포구의회 의원,52,19651222,전남대학교 신문방송학과 졸업,(현)영등포구의회 의원,0
233,자유한국당,서울특별시,영등포구바선거구,권영식,정당인,63,19550405,연세대학교 행정대학원 졸업(행정학석사),"(현)영등포구의회 구의원(6대, 7대)",0
234,더불어민주당,서울특별시,영등포구사선거구,김화영,정당인,61,19560827,서울사회복지대학원대학교 사회복지학 석사,(전)제6대 영등포구의회 구의원,30.75
235,더불어민주당,서울특별시,영등포구사선거구,유승용,영등포구의회의원,68,19500301,안양대학교 행정학과 졸업,(현)영등포구의회의원,22.2
236,무소속,서울특별시,영등포구사선거구,박정자,영등포구의회의원,75,19430202,서울사회복지대학원대학교 졸업(사회복지학석사),(현)영등포구의회의원,14.36
237,더불어민주당,서울특별시,동작구가선거구,전갑봉,동작구의회 의원,59,19590123,호원대학교 무역경영학부 졸업,(전)동작구의회 예산결산위원장,51.36
238,자유한국당,서울특별시,동작구가선거구,김광수,(주)뜨락애 대표이사,71,19460918,경희사이버대학교 후마니타스학부 2학년 재학중,(전)육군중령 전역,21.64
239,더불어민주당,서울특별시,동작구나선거구,김명기,동작구의회의원,64,19540124,미기재,(현)서울시 동작구의회 운영위원장,60.49
240,자유한국당,서울특별시,동작구나선거구,박흥옥,자영업,65,19521108,미기재,(전)제5대 동작구의원,20.99
241,더불어민주당,서울특별시,동작구다선거구,김용아,수도디자인건축사사무소(주)대표이사,50,19670716,홍익대학교 건축도시대학원 졸업,(전)연성대학교 겸임교수,60.42
242,자유한국당,서울특별시,동작구다선거구,민경희,자영업,46,19710715,한양사이버대학교 부동산학과 4학년 재학중,(전)서울특별시당 동작갑 차세대여성위원회 지회장 및 감사,20.57
243,더불어민주당,서울특별시,동작구라선거구,조진희,경영인,52,19650825,한양대학교 도시대학원 부동산학전공 졸업 부동산학박사,(현)사단법인 상도커뮤니티복합문화센터 대표,61.85
244,자유한국당,서울특별시,동작구라선거구,최민규,동작구의회 의원,47,19710307,중앙대학교 대학원 무역학과 졸업(경영학 박사),(현)제7대 동작구의회 부의장,25.82
245,더불어민주당,서울특별시,동작구마선거구,신민희,정당인,38,19800405,사이버한국외국어대학교 지방행정·의회학부(4학년 재학중),(현)서울시교육청 교육 특별보좌관,40.42
246,더불어민주당,서울특별시,동작구마선거구,신희근,동작구의회 의원,56,19620417,중앙대학교 행정대학원 행정학 석사,(현)동작구의회 의장,30.81
247,더불어민주당,서울특별시,동작구바선거구,최재혁,정당인,40,19770704,숭실대학교 법학과 졸업,(현)노무현재단 기획위원,41.59
248,자유한국당,서울특별시,동작구바선거구,최정아,동작구의회의원,47,19701216,중앙대학교 행정대학원 지방행정학과 졸업(행정학석사),(현)동작구의회의원 예산결산특별위원장,26.68
249,더불어민주당,서울특별시,동작구사선거구,서정택,동작구의회 의원,52,19660503,고려대학교 졸업 경영학사,(현)동작구의회 행정재무위원장,37.46
250,더불어민주당,서울특별시,동작구사선거구,강한옥,동작구의회 의원,50,19670928,성신여자대학교 통계학과 졸업,(전)전국여성지방의원네트워크 서울대표,17.31
251,자유한국당,서울특별시,동작구사선거구,이미연,주부,51,19670610,경희대학교 테크노경영대학원 글로벌경영학과 재학(석사과정),"(전)동작초, 중학교 운영위원회위원장",20.13
252,더불어민주당,서울특별시,관악구가선거구,이경환,정당인,31,19860819,서울대학교 물리학부 중퇴(2005. 3.~2014. 9.),(전)서울대학교 총학생회장,34.32
253,더불어민주당,서울특별시,관악구가선거구,박정수,전문경영인,25,19920925,국민대학교 행정관리학과 4학년 재학,(현)더불어민주당 관악갑 대학생위원장,17.44
254,바른미래당,서울특별시,관악구가선거구,임춘수,관악구의회의원,55,19630114,청운대학교 인터넷학과 졸업,(현)제7대 관악구의회 구의원,19.16
255,더불어민주당,서울특별시,관악구나선거구,곽광자,관악구의회의원,61,19570114,학점 인정 등에 관한 법률의 규정에 의한 문학사 학위 취득,(현)제7대 관악구의회 구의원,59.21
256,바른미래당,서울특별시,관악구나선거구,이성심,정당인,62,19550824,고려대학교 정책대학원 도시및지방행정학과 석사과정 수료,(전)제7대 관악구의회 전반기 의장,21.26
257,더불어민주당,서울특별시,관악구다선거구,표태룡,자영업,55,19621213,대림대학(현 대림대학교) 호텔관광외식계열(호텔외식조리전공) 졸업,(현)더불어민주당 관악갑 상임부위원장,32.3
258,더불어민주당,서울특별시,관악구다선거구,장현수,관악구의회의원,55,19620915,연세대학교 정경대학원 석사과정 졸업(정치학 석사),(현) 제7대 관악구의회 의원,20.96
259,바른미래당,서울특별시,관악구다선거구,오준섭,자영업,62,19560404,청운대학교 인터넷학과 졸업,(현)제7대 관악구의회 의원,19.41
260,더불어민주당,서울특별시,관악구라선거구,주무열,정당인,33,19850120,서울대학교 자연과학대학 물리·천문학부 / 인문대학 철학과(복수전공) 4학년 수료,(전)서울대학교 제 57대 총학생회장,41.72
261,더불어민주당,서울특별시,관악구라선거구,왕정순,관악구의회의원,57,19610506,국민대학교 정치대학원 여성정치학과 졸업(정치학석사),(현)관악구의회의원,24.68
262,더불어민주당,서울특별시,관악구마선거구,서홍석,미래산업 대표,42,19760223,경희대학교 경영대학원 경영학과 졸업(경영학 석사),(현)서울특별시 청년자문관,35.13
263,더불어민주당,서울특별시,관악구마선거구,주순자,정당인,60,19571114,숭의여자대학교 가족복지과 졸업,(전)제6대 전반기 의회 운영위원장,17.24
264,자유한국당,서울특별시,관악구마선거구,박영란,신발백화점 대표,55,19630422,원광디지털대학교 실용복지학부 부동산학과 1학년재학,(현)신사동 주민자치위원장,19.07
265,더불어민주당,서울특별시,관악구바선거구,길용환,관악구의회 구의원,69,19490208,서정대학교 경영정보과 졸업,(현)제7대 관악구의회 의장,59.27
266,바른미래당,서울특별시,관악구바선거구,민영진,관악구의회의원,52,19650806,서울시립대학교 도시과학대학원 행정학과 석사과정 수료,(현)제7대 관악구의회의원,22.53
267,더불어민주당,서울특별시,관악구사선거구,송정애,관악구의회의원,51,19670127,서울시립대학교 도시과학대학원 행정학석사 졸업,(현)관악구의회의원,41.83
268,더불어민주당,서울특별시,관악구사선거구,이종윤,협동조합 사무국장,42,19751203,부산대학교 행정학과 졸업,(전)19대 대통령선거 문재인후보 조직특보,21.7
269,더불어민주당,서울특별시,관악구아선거구,조익화,정당인,52,19651125,대림대학교 사회복지과 졸업,(현)더불어민주당 관악을 지역위원회 사무국장,42.46
270,정의당,서울특별시,관악구아선거구,이기중,공인노무사,37,19801027,서울대학교 서양사학과 졸업,(전)청년유니온 자문노무사,25.9
271,더불어민주당,서울특별시,서초구가선거구,장옥준,구의원,66,19511114,숭의여자고등학교 졸업,(현)더불어민주당 중앙위원,30.4
272,자유한국당,서울특별시,서초구가선거구,전경희,정당인,60,19570715,고려사이버대학교 사회복지학과 졸업,(전) 서초구청 주민생활국장,27.24
273,자유한국당,서울특별시,서초구가선거구,오세철,서초구의회 의원,64,19540110,한양대학교 행정자치대학원 사회복지학 석사 졸업,(전)잠원동장 사회복지과장 청소과장 녹조근정훈장 수상,15.4
274,더불어민주당,서울특별시,서초구나선거구,김안숙,구의원,58,19591118,국민대학교 일반대학원 정치학박사과정 재학중,"(현)서초구의원(6,7대)",35.98
275,더불어민주당,서울특별시,서초구나선거구,박지남,봉사 활동가,55,19620806,경기대학교 법학과 졸업,(전)방배1동 작은도서관장,14.13
276,자유한국당,서울특별시,서초구나선거구,최원준,정당인,39,19790206,한국과학기술원 (KAIST) 테크노경영 전공 경영학석사 졸업,(전) 기업은행 근무,25.93
277,더불어민주당,서울특별시,서초구다선거구,김정우,영화사 대표,43,19750409,한양대학교 인문과학대학 국어국문학과 졸업,(현)더불어민주당 서초구을 지역위원회 사무국장,0
278,자유한국당,서울특별시,서초구다선거구,김성주,교육서비스,46,19710817,한양대학교 대학원 체육학과 체육학박사 졸업,(전) 서이초등학교 좋은 아버지 회장,0
279,더불어민주당,서울특별시,서초구라선거구,안종숙,서초구의회 의원,53,19641129,경원대학교 환경조각과 졸업,(현) 서초구의회 의원,55.74
280,자유한국당,서울특별시,서초구라선거구,최종배,교육자 (서초유치원 설립 및 운영),43,19750611,단국대학교 교육대학원 교육학석사 5학기 재학중,(전)서초구 사립유치원연합회 회장,23.03
281,더불어민주당,서울특별시,서초구마선거구,허은,정당인,28,19891130,중앙대학교 대학원 아동청소년학과 석사졸업,(전) 국회 국토교통위원장 조정식 국회의원 비서관,47.73
282,자유한국당,서울특별시,서초구마선거구,김익태,정당인,68,19500323,명지전문대학 사회복지과 졸업,(전) 서초구의회 3선의원,27.61
283,바른미래당,서울특별시,서초구마선거구,고광민,정당인,44,19730814,연세대학교 행정대학원 석사재학중,(현)바른미래당 당대표 정책특보,12.8
284,더불어민주당,서울특별시,강남구가선거구,허주연,정당인,45,19730510,서울디지털대학교 부동산학과 재학중,(현)더불어민주당 서울시당 청년위부위원장,0
285,자유한국당,서울특별시,강남구가선거구,전인수,공인중개사,64,19540222,온양고등학교 졸업,(현) 서울시당 중앙위원부위원장,0
286,더불어민주당,서울특별시,강남구나선거구,김현정,정당인,39,19790216,고려대학교 중어중문학과 졸업,(전) 제19대 대통령후보 문재인 조직특보,38.96
287,자유한국당,서울특별시,강남구나선거구,최남일,부동산 임대업,62,19550928,단국공업고등학교 졸업,(현) 자유한국당 강남(갑)운영위원,43.93
288,더불어민주당,서울특별시,강남구다선거구,안지연,정당인,43,19750228,서울디지털대학교 사회복지학과 4학년 재학중,(현)더불어민주당 서울시당 부대변인,34.64
289,더불어민주당,서울특별시,강남구다선거구,김세준,정당인,44,19731001,안양과학대학(현 연성대학교) 졸업,(현)더불어민주당 강남갑 청년위원장,14.58
290,자유한국당,서울특별시,강남구다선거구,이재진,강남구의원,56,19620319,경기대학교 행정학과 졸업,(현) 강남구의회의원,27.1
291,더불어민주당,서울특별시,강남구라선거구,문백한,정당인,65,19530218,숭의실업고등학교(현 숭의고등학교) 졸업,(현)강남구의회 부의장,48.11
292,자유한국당,서울특별시,강남구라선거구,김진홍,교육인,52,19651005,건국대학교 대학원 사회복지학과 박사과정 수료,(전)(사)한국판촉물제조협회 23-24대 협회장,28.33
293,더불어민주당,서울특별시,강남구마선거구,김영권,정당인,65,19521004,동국대학교 행정대학원 사회복지학과(석사과정) 재학중,(전)강남구 노인복지과장,37.17
294,자유한국당,서울특별시,강남구마선거구,김형대,사단법인 한국장애인 기술진흥협회 중앙회 회장,64,19540113,단국대학교 전자공학과 2학년 중퇴(1973.03.~1977.09.),(현) 자유한국당 강남(을) 당원협의회 노동분과 지회장,31.62
295,더불어민주당,서울특별시,강남구바선거구,김광심,강남구의회의원,59,19581108,한양대학교 대학원 졸업(사회복지학 석사),(현) 강남구의회의원,52.95
296,자유한국당,서울특별시,강남구바선거구,이호귀,강남구의회의원,61,19570404,호원대학교 법경찰학부 법학과 졸업,(현)강남구의회의원,31.31
297,더불어민주당,서울특별시,강남구사선거구,박다미,정당인,40,19770926,전남대학교 인문과학대학 중어중문학과 졸업,(현) 더불어민주당 강남병지역위원회 여성위원장,43.69
298,자유한국당,서울특별시,강남구사선거구,한윤수,한국공인중개사협회 서울동부지부 강남구지회장,57,19600826,건국대학교 행정대학원 도시개발학과(도시계획학석사),(현)강남구 대치1동 방위협의회회장,41.07
299,더불어민주당,서울특별시,강남구아선거구,이관수,공인노무사,35,19830326,성균관대학교 일반대학원 법학석사,(현)강남구의회 복지도시위원장(재선),36.46
300,자유한국당,서울특별시,강남구아선거구,한용대,정당인,69,19480726,한국방송통신대학교 영어영문학과 졸업,(전)강남구청 서기관 퇴직,45.51
301,더불어민주당,서울특별시,강남구자선거구,복진경,정당인,56,19611126,한국방송통신대학교 1학년 법학과 중퇴(2007. 03. ~ 2012. 03.),(현)더불어민주당 서울시당 부대변인,39.49
302,자유한국당,서울특별시,강남구자선거구,이향숙,학원 원장,59,19580817,한양대학교 국제관광대학원 석사4기  재학중,(전)CPA 승무원,27.76
303,바른미래당,서울특별시,강남구자선거구,이재민,강남구의회의원,67,19510419,이화여자대학교 문리대학 국어국문학과 졸업,(전)강남구여성단체연합회 회장,16.87
304,더불어민주당,서울특별시,송파구가선거구,윤영한,송파구의회 의원,56,19620113,건국대학교 일반대학원 박사과정 수료(사회복지학 전공),(전)19대 문재인 대통령후보 정무특보,36.02
305,더불어민주당,서울특별시,송파구가선거구,김정열,송파구의회 의원,55,19620910,한국방송통신대학교 행정학과 1학년 재학중,(전)더불어민주당 송파갑 여성위원장,17.67
306,자유한국당,서울특별시,송파구가선거구,한상욱,(주)한주철관 대표이사,63,19550320,성결대학교 경영행정학부(경영학)1학년 수료(1999.03~2000.02),(현)(주)한주철관 대표이사,18.65
307,더불어민주당,서울특별시,송파구나선거구,이서영,정당인,44,19731129,성균관대학교 일반대학원 박사과정수료,(전)더불어민주당 정당발전위원회 국민제안센터장,0
308,자유한국당,서울특별시,송파구나선거구,이배철,송파구의회의원,65,19520901,한양대학교 산업대학원 전자통신공학전공 졸업(공학석사),(전)국가공무원(부이사관 퇴직),0
309,더불어민주당,서울특별시,송파구다선거구,김득연,사업,55,19630423,나사렛 대학교 일반대학원 재학(재활학 박사),(현) 더불어민주당 서울시당 지역경제특별위원회위원장,54.09
310,자유한국당,서울특별시,송파구다선거구,박경래,정당인,49,19680823,한양대학교 행정자치대학원 지방자치학과 졸업(지방자치학석사),(전)제4·5대 송파구의회의원,32.04
311,더불어민주당,서울특별시,송파구라선거구,송기봉,회사원,62,19560219,전남대학교 산업대학원 전기전자컴퓨터공학과 졸업(공학석사),(전)(주)KT남부 서비스 감사(등기),37.17
312,더불어민주당,서울특별시,송파구라선거구,김장환,정당인,37,19800912,천안대학교(현 백석대학교) 경상학부 졸업(경영학사),(현) 더불어민주당 전국청년위원회 인재육성분과위원장,19.56
313,자유한국당,서울특별시,송파구라선거구,이영재,삼성공인중개사사무소 대표 공인중개사,50,19680323,강릉대학교(현 강릉원주대학교) 일반대학원 법학과 졸업 (법학석사),(전) 민주평화통일자문회의 자문위원 (송파2지회 간사),24.02
314,더불어민주당,서울특별시,송파구마선거구,이성자,송파구의회 의원,61,19560820,한양대학교 공공정책대학원 지방자치학과 졸업(행정학석사),(현)송파구의회 의원,30.09
315,더불어민주당,서울특별시,송파구마선거구,김호재,법무법인 이지 사무국장,42,19750825,한국방송통신대학교 법학과 졸업 (법학사),(전)서울석촌초등학교 학교분쟁조정위원회 법률자문위원,15.34
316,자유한국당,서울특별시,송파구마선거구,이혜숙,송파구의회 의원,51,19670323,한양대학교 공공정책대학원 지방자치학과 졸업(행정학석사),(현)송파구의회 의원,20.52
317,더불어민주당,서울특별시,송파구바선거구,박성희,정당인,60,19570712,서울과학기술대학교 문화예술학과 2학년 재학,(전) 더불어민주당 송파을 사회복지특별위원회 위원장,41.87
318,자유한국당,서울특별시,송파구바선거구,손병화,요식업 대표,49,19681215,한국방송통신대학교 행정학과 4학년 재학중,(전)석촌동(명소화거리) 간판개선사업 추진위원장,24.83
319,더불어민주당,서울특별시,송파구사선거구,이황수,정당인,56,19620317,한양대학교 공공정책대학원 지방자치학과 졸업(행정학석사),"(전) 송파구의회 3,4,5대 구의원",57.32
320,자유한국당,서울특별시,송파구사선거구,이문재,(주)대성빌텍 대표,33,19850313,한국교통대학교 경영학과 졸업,(현) 법무법인 주원 금융자문위원,29.87
