,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
174,한나라당,제주특별자치도,제주특별자치도제20선거구,허진영,제주특별자치도의회의원,47,19630513,제주대학교 행정대학원 행정학과 (행정학석사) 졸업,(현)서귀포시 지체장애인협회 고문,64.45
175,민주당,제주특별자치도,제주특별자치도제21선거구,김용범,자영업,46,19631212,대구대학교 중어중문학과 졸업,(현)제주4.3 진상규명과 명예회복을 위한 도민연대 공동대표,38.62
176,민주당,제주특별자치도,제주특별자치도제22선거구,위성곤,제주특별자치도의회 의원,42,19680120,제주대학교 행정대학원 정치외교학과 정치학전공 휴학,(전)제주대학교 총학생회 회장,66.14
177,민주당,제주특별자치도,제주특별자치도제23선거구,오충진,제주특별자치도의회 의원,53,19570410,제주실업전문대학 원예과 졸업,(전)서귀포고등학교 총동창회장,51.25
178,민주당,제주특별자치도,제주특별자치도제24선거구,김경진,광개토개발(주)대표이사,39,19710502,탐라대학교 경영학과 졸업,(전)제주전문대총학생회장,52.7
179,민주당,제주특별자치도,제주특별자치도제25선거구,문대림,제주특별자치도의회의원,44,19651122,제주대학교 대학원 법학과 졸업(법학석사),(전)제16대 국회의원 보좌관,81.78
180,민주당,제주특별자치도,제주특별자치도제26선거구,현우범,제주특별자치도의회 의원,59,19500902,한국방송통신대학 행정학과 졸업,(현)제주특별자치도의회 의원,55.95
181,한나라당,제주특별자치도,제주특별자치도제27선거구,한영호,제주특별자치도의회의원,55,19550406,제주산업정보대학 자치행정과 졸업,(전)성산읍장,66.64
182,한나라당,제주특별자치도,제주특별자치도제28선거구,구성지,제주특별자치도의회의원,63,19470325,대정고등학교 졸업,(현)제주특별자치도의회부의장,60.71
183,무소속,제주특별자치도,제주특별자치도제29선거구,김도웅,제주특별자치도의회 의원,44,19660109,제주대학교 식품공학과 졸업,(전)제주지구 청년회의소 회장,52.94
184,민주당,경기도,동두천시제1선거구,박인범,정당인,52,19570916,동두천고등학교 졸업,(전)제1대 동두천시의원,46.95
185,한나라당,경기도,동두천시제2선거구,진성복,동두천 기독교 협동조합 이사장,59,19501209,사이버한국외국어대학교 사회계열 경영학부 2학년 재학 중,(현)동두천기독교협동조합 이사장,36.13
186,민주당,경기도,안산시제1선거구,송한준,한국해양연구원 재직 ,50,19600117,서강대학교공공정책대학원사회복지정책학과 졸업(사회학석사),(현)지역아동센터 사무총장,46.06
187,한나라당,충청북도,진천군제1선거구,김종필,브니엘환경(주) 대표이사,46,19631219,세광고등학교 졸업,<사>청년회의소 사무총장(전),47.06
188,민주당,충청북도,진천군제2선거구,이수완,축산업,49,19610203,청주대학교 사회복지·행정대학원 사회복지학과 졸업(사회복지학 석사),(현)재난구조협회진천군지회장,43.41
189,민주당,충청북도,괴산군선거구,정헌,축산업,54,19560219,괴산고등학교 졸업,(전) 괴산·증평축협조합장,35.74
190,한나라당,충청북도,증평군선거구,김봉회,축산업,60,19500125,충주대학교 경영정보학과 졸업,(전)증평농협조합장3선,35.44
191,민주당,충청남도,천안시제1선거구,김득응,정당인,47,19630413,동국대학교 법정대학 사회학과 졸업,현)민주당 충남도당 지역균형발전 특별위원장,41.63
192,민주당,충청남도,천안시제2선거구,윤미숙,김수자 워킹화 대표,48,19620125,영복여자고등학교 졸업,수원지방법원 8년,37.82
193,민주당,충청남도,천안시제3선거구,유병국,양승조 국회의원 입법보좌관,42,19680401,청주대학교 대학원 법학과 졸업(법학석사),양승조 국회의원 입법보좌관(현),36.49
194,민주당,서울특별시,노원구제5선거구,김광수,정당인,50,19590711,한양대학교 지방자치대학원 지방의회 졸업,민주당 노원병 사무국장,54.6
195,민주당,서울특별시,노원구제6선거구,곽종상,건설업,53,19561225,나주고등학교졸업,1.2.3대 노원구의원,43.27
196,민주당,서울특별시,은평구제1선거구,이재식,영운운수(주)대표이사,37,19720620,경원대학교 경영학과 4년 재학,은평구의회의원,52.58
197,민주당,서울특별시,은평구제2선거구,김미경,정당인,44,19650705,고려대학교 정책대학원 (행정학 석사) 졸업,"은평구의회의원( 4대,5대)",57.58
198,민주당,서울특별시,은평구제3선거구,이강무,정당인,59,19500901,육군3사관학교졸업,사단정비대장,50.35
199,민주당,서울특별시,은평구제4선거구,정희석,기업체 임원,44,19660208,한국방송통신대학교 행정학과 3년 재학중,서울시 친환경 무상급식 추진위원(현),51.96
200,민주당,서울특별시,서대문구제1선거구,신원철,정당인,46,19640203,인천대학교 행정학과 졸업,민주당서대문구(갑)사무국장,53.04
201,민주당,서울특별시,서대문구제2선거구,박운기,정당인,43,19670204,성균관대학교 공과대학 조경학과 4학년 제적(2009. 3. 1),서대문구의회 4대·5대 구의원,54.58
202,민주당,서울특별시,서대문구제3선거구,김태희,정당인,43,19660927,연세대학교 행정대학원 졸업(석사),(사) 여성정치연맹 중앙상무위원,49.21
203,민주당,서울특별시,서대문구제4선거구,조상호,세무사,38,19720315,전북대학교 회계학과 졸업,조상호 세무회계사무소 (대표),54.09
204,한나라당,서울특별시,마포구제1선거구,박태규,정당인,63,19461024,한국방송통신대학 행정학과 졸업,대흥동장,37.51
205,민주당,경기도,안산시제2선거구,손호성,(주)호연 EFT 감사 재직중,43,19670211,안산공과대학 산업경영과 2년 재학중,(현)민주당 상록갑 상무위원,56
206,민주당,경기도,안산시제3선거구,장동일,기업인,51,19580823,강남대학교 사회복지학부 3학년 재학중,(현)국회의원 김영환 정책특보,57.26
207,민주당,경기도,안산시제4선거구,이재천,정당인,48,19610623,안양과학대학 전자과 졸업,(전)김영환국회의원보좌관,56.36
208,민주당,경기도,안산시제5선거구,윤화섭,경기도의원,54,19550905,고려대학교 정책대학원(도시 및 지방행정학과) 석사과정수료,(현) 경기도의회 교섭단체 민주당 대표의원,61.26
209,민주당,경기도,안산시제6선거구,고영인,경기도의원,46,19630707,고려대학교 공과대학 건축공학과 졸업,(현)천정배국회의원정책특보,63.65
210,민주당,경기도,안산시제7선거구,김현삼,(사)안산환경개선시민연대 이사,43,19670220,경희사이버대학교 NGO학과 졸업,(전)제종길 국회의원 보좌관,57.17
211,민주당,경기도,안산시제8선거구,원미정,정당인,38,19720101,수원여자대학 간호과 졸업,(전)안산의정지킴이 회장,47
212,진보신당,경기도,고양시제1선거구,최재연,건축디자이너,35,19740729,서울대학교 공과대학 건축학과 졸업,MBC 느낌표 기적의 도서관 설계 담당,53.72
213,민주당,경기도,고양시제2선거구,이재준,자영업(동일) 대표,50,19600501,국민대학교 경제학과 졸업,국민대학교 총학생회장(전),56.94
214,민주당,경기도,고양시제3선거구,민경선,(사)한반도평화경제연구원 책임연구원,39,19710206,서강대학교 경제대학원 졸업(경제학 석사),前 최성 국회의원 보좌관,55.89
215,민주노동당,경기도,고양시제4선거구,송영주,경기도의원,37,19720923,성공회대학교 시민사회복지대학원 사회복지학과 석사과정 1학기 휴학중,현) 친환경무상급식추진 경기도운동본부 공동대표,42.33
216,민주당,경기도,고양시제5선거구,김유임,정당인,45,19650110,연세대 행정대학원 행정학 석사,"(전)제3,4대 고양시의원",56.64
217,국민참여당,경기도,고양시제6선거구,이상성,대학강사,56,19540505,미국 드류대학교 대학원 졸업(철학박사),(전)드류대학교 외래교수,43.24
218,민주당,경기도,고양시제7선거구,김영환,정당인,38,19710707,고려대학교 사회학과 졸업,(전)前경제·교육부총리 김진표 민주당 최고위원 정책보좌관,54.93
219,민주당,경기도,고양시제8선거구,김달수,시민운동가,42,19670824,경희대학교 NGO대학원 석사 수료(NGO 정책전공),제4대 고양시의원,50.32
220,한나라당,경기도,과천시제1선거구,이해문,경기도의원,55,19540611,홍익대학교대학원 경영학과 졸업(경영학 박사),(전)홍익대학교 국제경영대학원 겸임교수,48.07
221,민주당,경기도,과천시제2선거구,배수문,사회복지사,44,19650816,성결대학교 사회복지대학원 졸업(사회복지학석사),(전)과천시 노인복지관 부장 근무(10년),47.02
222,민주당,경기도,의왕시제1선거구,김종용,정당인,49,19610519,한양대학교 불어불문학과 졸업,민주당 지속가능발전특위 부위원장,53.81
223,민주당,경기도,의왕시제2선거구,장태환,자영업,48,19611022,한양대학교 교육대학원 졸업(교육학 석사),갈뫼중학교 운영위원장,57
224,민주당,경기도,구리시제1선거구,서형열,정당인,54,19560301,한국방송통신대학교 행정학과 졸업,민주당 지역위원회 상무위원,53.65
225,민주당,경기도,구리시제2선거구,안승남,정당인,44,19651229,한국외국어대학교 경제학과 졸업,(전)구리남양주시민모임의장,54.62
226,민주당,경기도,남양주시제1선거구,오병열,정당인,63,19470509,금곡상업고등학교(현 금곡고등학교)졸업,(전)와부농업협동조합 조합장,51.91
227,민주당,경기도,남양주시제2선거구,문경희,정당인,44,19650913,부산대학교 영어영문학과 졸업,(현)민주당 중앙당 부대변인,50.06
228,민주당,경기도,남양주시제3선거구,이용석,남해화학비료백화점 대표,54,19550630,경복대학 복지행정과 졸업,(현)풍양이장회 회장,58.07
229,한나라당,경기도,남양주시제4선거구,이의용,정당인,50,19600108,건국대학교 행정대학원 행정학과 졸업(행정학석사),(전)5대 남양주시의원,51.16
230,민주당,경기도,오산시제1선거구,송영만,정당인,52,19570914,한경대학교 토목공학과 졸업,(현)오산무상급식 실현운동본부 공동대표,57.06
231,민주당,경기도,오산시제2선거구,박동우,정당인,49,19601207,아주대학교 공공정책대학원 행정학과 졸업,(전)오산제일신협 이사장,51.65
232,민주당,경기도,화성시제1선거구,박윤영,정당인,51,19590520,고려대학교 경영학과 졸업,"(전)화성시의회 2선(2,3대) 의원",57.11
233,자유선진당,충청남도,천안시제4선거구,권처원,건설업,58,19510606,미기재,천안시의회4대의원,51.47
234,민주당,충청남도,천안시제5선거구,김문권,농업,49,19601109,천안상업고등학교(현 천일고등학교)졸업,바르게살기 직산읍 위원장(현),43.21
235,자유선진당,충청남도,천안시제6선거구,이진환,(주)건축과 공간 회장,56,19530705,건국대학교 사회과학 대학원 행정학석사 졸업(지방행정전공),제6대 충청남도도의원(전),66.84
236,민주당,충청남도,천안시제7선거구,김종문,자영업(미락식품 대표),43,19670325,호서대학교 경영학과 졸업,천안시 탁구협회 회장,44.46
237,자유선진당,충청남도,공주시제1선거구,윤석우,무직,59,19510125,원광디지털대학교 요가명상학과 졸업,"전)충남 도의원5,6대의원",34.58
238,자유선진당,충청남도,공주시제2선거구,조길행,정당인,56,19530818,공주대학교 경영행정대학원 졸업,(전)공주시 의회 의원,50.01
239,자유선진당,충청남도,보령시제1선거구,이준우,농업,63,19460717,홍성고등학교부설 방송통신고등학교 졸업,국책사업특별추진위원회 위원,67.42
240,자유선진당,충청남도,보령시제2선거구,명성철,정당인,49,19610113,혜전전문대학 무역과 졸업(현 혜전대학),대천고등학교 총동창회부회장,35.33
241,한나라당,충청남도,아산시제1선거구,이기철,정당인,63,19470312,선문대학교 행정대학원 5학기 재학,(현)충청남도의회의원,35.14
242,자유선진당,충청남도,아산시제2선거구,장기승,정당인,49,19610414,순천향대학교 생물학과 졸업,(전)국회의원 보좌관,33.4
243,민주당,충청남도,아산시제3선거구,이광열,농업,51,19580927,단국대학교 정책경영대학원 졸업(행정학 석사),(현)서산장학회 음봉지회장,46.64
244,민주당,충청남도,서산시제1선거구,맹정호,가야기획 대표,41,19681225,충남대학교 국문학과 졸업,(전)충남대학교 총학생회장,30.61
245,자유선진당,충청남도,서산시제2선거구,박상무,정당인,51,19590408,한서대학교 대학원 박사과정(행정학전공),서산시의회의원(4-5대),46.22
246,자유선진당,충청남도,태안군제1선거구,유익환,정당인,57,19521217,상지대학교 행정학과 졸업,(전)태안군의회 제2·3대의원,59.02
247,한나라당,충청남도,태안군제2선거구,강철민,충청남도 도의회의원,52,19570918,태안고등학교 졸업,충청남도 도의회의원(현),30.46
248,자유선진당,충청남도,금산군제1선거구,김석곤,건축사,58,19520425,중앙대학교 건축공학과 졸업,바르게살기금산군협의회장(전),53.69
249,자유선진당,충청남도,금산군제2선거구,박찬중,정당인,63,19470303,동국대학교 행정학과 졸업,중부대학교 겸임교수(전),52.22
250,자유선진당,충청남도,연기군제1선거구,유환준,정당인,64,19451005,고려대학교 행정대학원 행정학과 졸업(공공행정 전공),충청남도의회 부의장,33.11
251,민주당,충청남도,연기군제2선거구,임태수,자영업,49,19600809,고려대학교 경영정보대학원 졸업,연기군의회 의장,34.25
252,자유선진당,충청남도,논산시제1선거구,송덕빈,충청남도의회의원,64,19460208,미기재,전)논산시의회의장,42.06
253,민주당,충청남도,논산시제2선거구,박문화,농업,51,19590128,논산대건고등학교 졸업,연무초등학교 운영위원,40.33
254,한나라당,충청남도,계룡시선거구,조치연,정당인,63,19460818,한밭대학교 토목공학과 졸업,전)국제라이온스 355D지구 22지역 부총재,31.77
255,자유선진당,충청남도,부여군제1선거구,유병돈,정당인,70,19400208,부여고등학교 졸업,부여농지개량조합 조합장(전),38.56
256,자유선진당,충청남도,부여군제2선거구,유병기,충청남도의회의원,60,19500115,임천중학교 졸업,새마을운동 부여군 지회장(전),36.74
257,민주당,충청남도,서천군제1선거구,서형달,진학서점 대표,63,19470220,경희대학교 교육대학원 졸업,現)장항중학교 총동창회 회장,34.05
258,민주당,충청남도,서천군제2선거구,조이환,정당인,49,19610302,군산대학교대학원 영어영문학과 졸업,전)군산대학교 총학생회장,41.85
259,자유선진당,충청남도,홍성군제1선거구,유기복,정당인,55,19550407,육군3사관학교 1년 수료(1975.09.01~1976.08.26),경찰공무원 29년 3월 역임,52.34
260,민주당,서울특별시,마포구제2선거구,김창수,정당인,60,19490920,한국 방송통신대학 행정학과 졸업 ,마포구 주민생활국장 ,43.03
261,민주당,서울특별시,마포구제3선거구,채재선,정당인,50,19591101,고려대학교 정책대학원 졸업 (행정학 석사),서울시 행정직 공무원 ,54.06
262,민주당,서울특별시,마포구제4선거구,김기덕,서일유치원 설립자,55,19541226,중앙대학교 교육대학원(교육학 석사) 졸업예정 (2010년 08월),5대 서울시의원,37.61
263,한나라당,서울특별시,양천구제1선거구,정문진,사회복지사 ,46,19631020,서강대학교 신학대학원 사회복지학과 1학기 재학중(석사과정),現 사단법인 좋은사람들 회장 ,45.29
264,민주당,서울특별시,양천구제2선거구,이정찬,정당인 ,53,19570203,연세대학교 행정대학원 졸업(행정학석사) ,(전)양천정보신문 대표,50.69
265,민주당,서울특별시,양천구제3선거구,허광태,세담정보통신 회장 ,54,19550902,연세대학교 행정대학원 졸업(행정학석사) ,4.5대 서울시의회의원  ,49.87
266,민주당,서울특별시,양천구제4선거구,이명영,법무법인 현정 법무국장 ,56,19531230,한국외국어대학교 법학과 졸업 ,양천구청 공무원 근무(17년),45.32
267,민주당,서울특별시,강서구제1선거구,이창섭,정당인,47,19620920,한국방송통신대학교 법학과 3학년 재학중,전 강서구청장선거 열린우리당 후보,56.76
268,민주당,서울특별시,강서구제2선거구,김형식,정당인,40,19700119,한신대학교 철학과 졸업,국회의원 신기남 보좌관,56.28
269,민주당,서울특별시,강서구제3선거구,김용성,정당인,51,19590428,전남과학대학 태권도체육과 졸업,前)국회의원 노현송 사무장,52.66
270,민주당,서울특별시,강서구제4선거구,김상현,정당인,56,19530714,인하대학교 부설공업고등전문학교 1년중퇴,"강서구의회 제3대, 제5대 의장",55.94
271,민주당,서울특별시,구로구제1선거구,정승우,구로시영아파트(삼성래미안) 조합청산 위원장,55,19550303,미기재,전 서울시 의원(6대),47.98
272,민주당,서울특별시,구로구제2선거구,조규영,서울시의원,44,19650627,이화여자대학교 졸업,제7대 서울시의원(현),59.84
273,민주당,서울특별시,구로구제3선거구,김종욱,교육컨설턴트,42,19670927,고려대학교 교육학과 졸업,이인영 국회의원보좌관(전),50.88
274,민주당,서울특별시,구로구제4선거구,김명수,교육인,51,19590528,한성대학교 행정학 박사,(현)한성대학교 겸임교수,53.77
275,민주당,서울특별시,금천구제1선거구,오봉수,강남목재 대표,50,19590722,숭실대학교 대학원 경제학과 재학중,민주당 서울시당 금천구지역위원회 사무국장,58.82
276,민주당,서울특별시,금천구제2선거구,이원기,주식회사 이시티앤 대표이사,49,19610104,국민대학교 무역학과 졸업,금천구족구연합회회장(현),46.25
277,민주당,서울특별시,영등포구제1선거구,최웅식,정당인,47,19620710,대림대학 산업기술경영과 2년 중퇴,(전)민주당 서울시당 조직실장,56.08
278,민주당,서울특별시,영등포구제2선거구,김정태,서울시 친환경무상급식 추진본부 추진위원,47,19630118,중앙대학교 대학원 사학과 졸업(문학석사),(전) 제15·16·17·18대 국회의원 비서관·보좌관,54.76
279,한나라당,서울특별시,영등포구제3선거구,김춘수,정당인,60,19500520,경기대학교 경영학과 졸업,(전) 서울특별시의회 6대 의원,51.14
280,민주당,서울특별시,영등포구제4선거구,유광상,정당인,55,19540616,한양대학교 지방자치대학원 졸업,(현) 민주당 영등포(을) 사무국장,49.71
281,민주당,서울특별시,동작구제1선거구,강희용,국회의원 보좌관,39,19710324,고려대학교 정책대학원 경제학 석사,전병헌 국회의원 정책보좌관(현),44.38
282,한나라당,경상북도,경주시제2선거구,이상효,경상북도 도의회 의원,59,19500815,경주공업고등학교 졸업,(현) 경주공업고등학교 총동창회장,52.58
283,한나라당,경상북도,경주시제3선거구,최학철,정당인,57,19530301,위덕대학교 창업경영학과 졸업,(전) 경주시의회 의장,56.55
284,미래연합,경상북도,경주시제4선거구,이달,(주)대지산업 대표이사,65,19440811,서라벌대학 행정과 졸업,(전)경주청년회의소(JC) 회장,53.3
285,한나라당,경상북도,김천시제1선거구,나기보,정당인,53,19560611,건국대학교 토목공학과 졸업,김천제일상호저축은행 상무이사,59.47
286,한나라당,경상북도,김천시제2선거구,배수향,약사,48,19620228,숙명여자대학교 약학과 졸업,한나라당경북도당 부위원장,40.61
287,한나라당,경상북도,안동시제1선거구,이영식,학원장,45,19650220,성균관대학교 법학과 졸업,현) 생덕시대학원 학원장,57.03
288,한나라당,경상북도,안동시제2선거구,김명호,21세기시민문화연구소 소장,50,19600319,모스크바국립대학교 정치학 박사,현)21세기 시민문화연구소장,62.97
289,무소속,경상북도,구미시제1선거구,전인철,자영업,54,19560220,경운대학교 경찰행정학과 졸업,전) 구미시의회 제2·3·4·5대 의원,41.49
290,한나라당,경상북도,구미시제2선거구,윤창욱,경상북도의회의원,46,19640513,경북대학교 행정대학원 재학 중(3학기),현) 경상북도의회의원,64.24
291,한나라당,경상북도,구미시제3선거구,구자근,정당인,42,19671009,동국대학교 법학과 졸업,전)제5대 구미시의원,51.7
292,한나라당,경상북도,구미시제4선거구,장영석,치과의사,49,19600628,경북대학교 치과대학 치의학과 졸업,현)장영석 치과의원 원장,52.11
293,민주당,인천광역시,동구제1선거구,허인환,기업인,41,19681103,인천대학교 행정대학원 졸업(행정학 석사),"16,17대 국회의원 보좌관",46.21
294,민주당,인천광역시,동구제2선거구,전용철,정당인,49,19600621,고려대학교 사범대 2년 제적,민주당 인천시당 정보통신특별위원장,43.85
295,민주당,인천광역시,남구제1선거구,김기신,정당인,53,19570420,인천대학교 행정대학원 석사과정 재학중,(주)불로만 대표이사,50.21
296,민주당,인천광역시,남구제2선거구,조영홍,가천의과학대학교 외래교수,37,19730510,인하대학교 대학원 문화경영학 박사과정 재학중,인천대학교 공학대학원 시간강사,51.37
297,민주당,인천광역시,남구제3선거구,신현환,약사,45,19650309,덕성여자대학교 약학과 졸업,인천남구구의원,50.65
298,민주노동당,인천광역시,남구제4선거구,정수영,정당인,43,19670225,인천대학교 건축공학과 졸업,민주노동당 남구 위원회 위원장 역임,44.44
299,한나라당,인천광역시,연수구제1선거구,이재호,인천광역시의원,51,19590311,인천공업전문대학  졸업 (현-인천대학교),연수구 제4대 의회의원,51.09
300,한나라당,인천광역시,연수구제2선거구,제갈원영,무역업,53,19560713,고려대학교 법과대학 법학과 졸업,한나라당 인천시당 지역대표 전국위원,38.36
301,민주당,인천광역시,남동구제1선거구,김영분,숲속의 어린이집 대표,52,19580530,인하대학교 행정대학원 사회복지학과 졸업(사회복지학석사),인천 YWCA 이사,57.52
302,민주당,인천광역시,남동구제2선거구,이강호,푸른간병협회 대표,43,19670408,전주대학교 경상대학 무역학과 졸업,5대 남동구 의원,57.06
303,민주당,인천광역시,남동구제3선거구,신동수,서인천월드혼수백화점 대표,51,19580829,동양공업고등학교 졸업,인천발전시민연대 자문위원,57.14
304,한나라당,경상북도,구미시제5선거구,변우정,정당인,52,19571108,방송통신대학교 농학과 졸업,전)구미시의원,58.48
305,무소속,경상북도,구미시제6선거구,김대호,경상북도의원,57,19520906,영남고등학교 졸업,전) 제4대 구미시의원,54.61
306,한나라당,경상북도,영주시제1선거구,김종천,정당인,53,19560724,경북대학교 생명자원과학대학 산림환경자원학과 졸업,현) 경상북도의회의원,53.26
307,친박연합,경상북도,영주시제2선거구,박성만,정당인,45,19641225,계명대학교 사회과학대학 사회학과 졸업,"전) 6대,7대 경상북도의회의원",55.56
308,한나라당,경상북도,영천시제1선거구,한혜련,경상북도 도의원(통상문화위원장),58,19511220,영남대학교 행정대학원 자치행정학과 졸업(석사),"(전)경상북도새마을부녀회장(현, 이사)",56.24
309,한나라당,경상북도,영천시제2선거구,김수용,경상북도의회의원,41,19681001,고려대학교 졸업(중어중문학과),제8대 경상북도의회의원,53.93
310,한나라당,경상북도,상주시제1선거구,한재석,행정사,67,19420711,경북대학교 경영대학원졸업(경영학석사),전)경상북도청 세정과장,40.77
311,한나라당,경상북도,상주시제2선거구,강영석,정당인,44,19660311,국민대학교 정치대학원 졸업(정치학석사),현)국회의원 성윤환 보좌관,50.59
312,한나라당,경상북도,문경시제1선거구,이시하,경상북도의회 의원,68,19411019,상주대학교 인문사회과학대학 산업경제학과 졸업,현) 경상북도의회 행정보건복지위원회 위원장,48.68
313,한나라당,경상북도,문경시제2선거구,고우현,농업,60,19500111,육군3사관학교 졸업(1970.5.11~1971.7.16),현) 경상북도의회의원,46.43
314,한나라당,경상북도,예천군제1선거구,도기욱,은풍중학교 학교법인 이사장,44,19651207,경북대학교 행정대학원 지방자치학과 졸업,전)제4대 예천군의원,41.37
315,한나라당,경상북도,예천군제2선거구,정상진,농.축산업,54,19550902,예천농업고등학교졸업,전)제2대 예천군의회의원,50.41
316,한나라당,경상북도,경산시제1선거구,김영식,정당인,58,19520220,영남대학교 상경대학 국제통상학부(국제통상전공)졸업,경산중학교 총동창회장(전),57.02
317,한나라당,경상북도,경산시제2선거구,황상조,경상북도의회의원,50,19590805,"경북대학교 행정대학원 졸업(지방자치전공, 행정학석사)",경상북도의회의원(현),67.99
318,한나라당,경상북도,경산시제3선거구,윤성규,농업,62,19470906,영남대학교 병설 실업초급대학 행정실무과 2년 졸업,(전)경산시의회 제5대 전반기 의장,58.09
319,무소속,경상북도,청도군제1선거구,김하수,무직,51,19590209,대구대학교 대학원 행정학과 졸업,(전)대구대학교 행정학과 겸임교수,55.07
320,한나라당,경상북도,청도군제2선거구,박권현,정당인,53,19570120,대구대학교 경영학과 졸업,청도군의회 3·4·5대 의원역임,52.91
321,한나라당,경상북도,고령군선거구,곽광섭,정당인,58,19510625,고령농업고등학교 졸업(現 고령고등학교),(전)제5대 고령군의회 전반기 의장,54.43
322,한나라당,경상북도,성주군제1선거구,정영길,정당인,44,19651001,경북과학대 사회복지학과 졸업,전)제5대 성주군의원,64.56
323,무소속,경상북도,성주군제2선거구,박기진,경상북도의회의원,64,19460320,경북대학교 행정대학원 졸업(행정학석사),전)성주군 부군수,44.64
324,한나라당,경상북도,칠곡군제1선거구,송필각,정치인,60,19490820,건국대학교 교육대학원 졸업,(현)제4.5.8대 경상북도의회의원,0
325,무소속,경상북도,칠곡군제2선거구,김희원,경북과학대학 강사,49,19610401,경북대학교 대학원(지리학과 박사 과정 수료),(전)대구 달서구의회 운영도시위원장,54.61
326,한나라당,경상북도,군위군선거구,홍진규,한국이엠산업(주) 대표이사,50,19600508,영남대학교대학원 축산학과 졸업,(전)한국자유총연맹 군위군지회장,53.28
327,민주당,인천광역시,남동구제4선거구,김기홍,정당인,42,19671030,성균관대학교 중어중문학과 졸업,전) 남동구의회 의원,56.68
328,민주당,인천광역시,부평구제1선거구,이성만,(주)삼행연구회 대표이사,48,19611104,연세대학교 물리학과 졸업,제36회 행정고등고시 합격,52.52
329,민주당,인천광역시,부평구제2선거구,이재병,정당인,41,19681120,인하대학교 행정학과 졸업,(전)문병호 국회의원 국회비서관,51.66
330,국민참여당,인천광역시,부평구제3선거구,강병수,환경운동가(인천녹색연합 운영위원),49,19610124,서강대학교 교육대학원 졸업(교육학 석사),(전)한겨레신문사 부국장,54.77
331,민주당,인천광역시,부평구제4선거구,차준택,국회의원 홍영표 보좌관,41,19680830,고려대학교 불어불문학과 졸업,"(전)송영길,최용규 국회의원 보좌관",63.44
332,민주당,인천광역시,부평구제5선거구,류수용,정당인,59,19500719,미기재,(전)부평구의회 부의장(5대),58.25
333,민주당,인천광역시,계양구제1선거구,이도형,국회의원 보좌관,34,19750815,성균관대학교 법학과 졸업,신학용 국회의원 보좌관,49.3
334,민주당,인천광역시,계양구제2선거구,홍성욱,법무사,49,19600829,연세대학교 법과대학 법학과 졸업,(전) 열린우리당 계양갑지구 당원협의회 위원장,61.75
335,민주당,인천광역시,계양구제3선거구,이용범,이보영토킹클럽어학원장,57,19521201,인천대학교 교육대학원 상업교육전공석사과정 제2차 재학중,국회의원 송영길 교육특별보좌역임,57.71
336,민주당,인천광역시,계양구제4선거구,이한구,시민활동가,44,19650912,고려대학교 행정학과 졸업,전)계양신문 대표/발행인,56.48
337,민주당,인천광역시,서구제1선거구,전원기,정당인,49,19601105,전남대학교 대학원 공업화학과 졸업(공학석사),인천광역시 제5대 서구의회 의원(운영위원장),56.48
338,민주당,인천광역시,서구제2선거구,구재용,정당인,44,19650721,인천대학교 대학원 무역학과 6차 박사과정 수료,인천서곶초등학교 운영위원장,60.2
339,민주당,인천광역시,서구제3선거구,김병철,정당인,44,19650720,서울 사이버 대학교 사회과학학부 법무행정학과 4학년(재) ,"제3,4대 서구의원(전)",56.07
340,한나라당,인천광역시,서구제4선거구,박승희,인천시의원,58,19520208,인하대학교 행정대학원 사회복지학과 사회복지학 석사,인천시의회건설교통위원,52.11
341,무소속,인천광역시,강화군제1선거구,안영수,무직,58,19520107,강화고등학교졸업,전)강화군청 주민생활지원실장(서기관),44.13
342,무소속,인천광역시,강화군제2선거구,윤재상,무직,51,19581115,삼량고등학교졸업,전)4대 강화군의회 의원,61.32
343,한나라당,인천광역시,옹진군선거구,이상철,인천광역시의회의원,65,19440918,백령농업고등학교 3학년 중퇴,인천광역시의회 한나라당 원내대표(전),48.17
344,민주당,광주광역시,동구제1선거구,김영우,정당인,41,19680701,조선대학교 정책대학원 자치행정학과 졸업,"전)제4,5대 동구의회의원",57.25
345,민주당,광주광역시,동구제2선거구,손재홍,광주광역시의원,50,19600426,조선대학교 대학원 박사학위 과정수료(사회복지학),호남대학교 겸임교수(현),53.42
346,민주당,광주광역시,서구제1선거구,이춘문,정당인,50,19600310,전남대학교 대학원 정치학과 박사과정(1학기재학),민주당 광주시당 정책실장,62.37
347,민주당,광주광역시,서구제2선거구,김보현,정치인,44,19650614,연세대학교 행정대학원 정치학 석사 졸업,조영택 국회의원 보좌관,66.52
348,민주당,광주광역시,서구제3선거구,김영남,정당인,43,19670109,전남대학교 인문과학대학 독어독문학과 졸업,풍암동 신암초등학교 운영위원장(현),44.08
349,한나라당,경기도,화성시제2선거구,금종례,스쿨닷컴 대표,51,19580812,한경대학교 전자정부대학원 노동복지학과 졸업(행정학 석사),(전)경기도의원,49.79
350,민주당,경기도,화성시제3선거구,권칠승,정당인,44,19651118,고려대학교 정경대학 경제학과 졸업,(전)대통령비서실 행정관,45.81
351,민주당,경기도,화성시제4선거구,조광명,정당인,45,19640915,고려대학교 언론대학원 신문방송학과 졸업(언론학 석사),(현)민주당 경기도당 공교육정상화특별위원회 위원장,61.8
