,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
192,한나라당,강원도,춘천시,허천,국회의원,65,19430410,한림성심대학 행정과 졸업,(전)강원도의회 의장,40.83
193,한나라당,강원도,원주시,이계진,국회의원,61,19461123,고려대학교 국문과 졸,제17대 국회의원(현),65.94
194,무소속,강원도,강릉시,최욱철,강원미래연구소 이사장,55,19530209,경희대학교 경영대학원 졸업,"제14,15대 국회의원",48.39
195,무소속,강원도,동해시삼척시,최연희,국회의원,63,19441229,성균관대학교 대학원 졸업(법학박사),(전)한나라당 사무총장,46.95
196,무소속,강원도,속초시고성군양양군,송훈석,변호사,57,19501008,고려대학교 행정학과 졸업,(전)춘천지방검찰청 속초지청장,40.98
197,한나라당,강원도,홍천군횡성군,황영철,정당인,42,19650713,서울대학교 정치학과 졸업,전 강원도 정무 특별보좌관,49.24
198,한나라당,서울특별시,서초구갑,이혜훈,국회의원,43,19640615,미국 UCLA대학교 경제학박사,전 박근혜 대변인,75.02
199,한나라당,서울특별시,서초구을,고승덕,변호사,50,19571112,서울대학교 법과대학 법학과 졸업(법학사),변호사,60.26
200,한나라당,서울특별시,강남구갑,이종구,국회의원,57,19500922,미국노스웨스턴대학교 Kellogg School 경영대학원 졸업,제17대 국회의원,64.91
201,한나라당,서울특별시,강남구을,공성진,국회의원,54,19530420,미국 클레어몬트 대학원 졸업(정치학 박사),한나라당 서울시당 위원장,62.69
202,한나라당,서울특별시,송파구갑,박영아,대학교수,47,19600618,"미국 펜실베니아대 대학원 물리학과 졸업 (4년과정, 이학박사)",(현)명지대학교 물리학과 교수,61.62
203,한나라당,서울특별시,송파구을,유일호,교수,53,19550330,"미국 펜실베니아대 대학원 졸업 (경제학과, 박사, 5년)",(전)한국조세연구원장,61.99
204,통합민주당,서울특별시,송파구병,김성순,정당인,67,19400928,한양대학교 대학원 행정학과 졸업 (행정학 박사),"송파구청장(관선 초대·4대,민선 초대·2대)",46.96
205,한나라당,서울특별시,강동구갑,김충환,국회의원,54,19540309,서울시립대학교 대학원(행정학 박사),강동구청장 3선,59.74
206,한나라당,서울특별시,강동구을,윤석용,정당인,56,19511116,중앙대학교 사회개발대학원 졸업(행정학 석사),(전)한나라당 강동구을 당협위원장,54.5
207,한나라당,부산광역시,중구동구,정의화,국회의원,59,19481218,부산대학교 의과대학 졸업,제15·16·17대 국회의원,66.35
208,무소속,부산광역시,서구,유기준,국회의원,48,19590810,뉴욕대학교 대학원 석사 졸업,(현)해양수산 전문 변호사,55.53
209,한나라당,부산광역시,영도구,김형오,국회의원,60,19471130,서울대학교 외교학과 졸업,(전) 한나라당 원내대표,43.46
210,통합민주당,강원도,태백시영월군평창군정선군,이광재,국회의원,43,19650228,연세대학교 법학과 졸업,(전)청와대 국정상황실장,54.57
211,통합민주당,강원도,철원군화천군양구군인제군,이용삼,법무법인 대표변호사,50,19570912,강원대학교 대학원 법학과 법학박사,서울중앙지방검찰청 검사,45
212,통합민주당,충청북도,청주시상당구,홍재형,국회의원,70,19380327,서울대학교 상과대학 상학과 졸업,(전)경제부총리겸 초대 재정경제원 장관,51.67
213,통합민주당,충청북도,청주시흥덕구갑,오제세,국회의원,59,19490405,서울대학교 환경대학원 환경계획학과 졸업,전 인천시행정부시장,43.38
214,통합민주당,충청북도,청주시흥덕구을,노영민,국회의원,50,19571125,연세대학교 경영학과 졸업,(전)청주실업극복연대 대표,37.46
215,통합민주당,충청북도,충주시,이시종,국회의원,60,19470418,서울대학교 문리과대학 정치학과 졸업,"민선1,2,3대 충주시장",48.04
216,한나라당,충청북도,제천시단양군,송광호,정당인,65,19420510,성균관대학교 경제학과 졸업,"제14,16대 국회의원",53.23
217,통합민주당,충청북도,청원군,변재일,국회의원,59,19480902,미국 펜실베니아대학교 대학원 정치학과 2년 졸업(국제정치학 석사),(전)정보통신부차관,44.57
218,자유선진당,충청북도,보은군옥천군영동군,이용희,정당인,76,19310610,대전사범학교 졸업,"제9,10,12,17대 국회의원",43.79
219,통합민주당,충청북도,증평군진천군괴산군음성군,김종률,국회의원,45,19621225,서울대학교 대학원 법학과 졸업(법학석사),법무법인 춘추 대표변호사,38.84
220,통합민주당,충청남도,천안시갑,양승조,국회의원,49,19590321,성균관대학교 법학과 졸업,현) 제17대 국회의원,38.26
221,자유선진당,충청남도,천안시을,박상돈,국회의원,58,19490903,서울대학교 행정대학원 행정학과 졸업,전) 아산군수,42.8
222,한나라당,부산광역시,부산진구갑,허원제,정치인,56,19510927,서울대학교 정치학과 졸업,(전)SBS이사,49.71
223,한나라당,부산광역시,부산진구을,이종혁,(주)세계나무교육 대표이사,51,19560802,연세대학교 행정대학원 졸업(행정학석사),한나라당 박근혜 대통령후보 경선 조직지원단장,53.93
224,무소속,부산광역시,동래구,이진복,정치인,50,19571018,동아대학교 정책과학대학원 졸업(행정학 석사),(전) 동래구청장(민선3기),51.15
225,한나라당,부산광역시,남구갑,김정훈,국회의원,50,19571103,한양대학교 법과대학 법학과 졸업,(현)17대 국회의원,66.07
226,무소속,부산광역시,남구을,김무성,국회의원,56,19510920,한양대학교 경영학과 졸업,(전)한나라당 최고위원,49.7
227,한나라당,부산광역시,북구강서구갑,박민식,변호사,42,19651120,서울대학교 외교학과 졸업,(전)외무부 국제경제국 사무관,57.35
228,한나라당,부산광역시,해운대구기장군갑,서병수,국회의원,56,19520109,미국 북일리노이 주립대학교 대학원 경제학과 졸업(경제학 박사),민선 제2대 해운대구청장,64.98
229,한나라당,부산광역시,해운대구기장군을,안경률,국회의원,59,19480711,서울대학교 문리대 철학과 졸업,(현)한나라당부산시당위원장,51.42
230,한나라당,부산광역시,사하구갑,현기환,한나라당 부대변인,48,19590610,연세대학교 행정학과 졸업,(전)한나라당 박근혜 전대표 대외협력단 부단장,44.99
231,통합민주당,부산광역시,사하구을,조경태,국회의원,40,19680110,부산대학교 대학원 토목공학박사,(현)제17대 국회의원,44.9
232,무소속,부산광역시,금정구,김세연,동일고무벨트(주) 대표이사,35,19720715,서울대학교 국제경제학과 졸업,대통령 취임준비위원회 자문위원,64.77
233,한나라당,부산광역시,북구강서구을,허태열,국회의원,62,19450725,성균관대학교 법률학과 졸업,전)한나라당 사무총장,64.2
234,친박연대,부산광역시,연제구,박대해,정당인,64,19431025,부산대학교 상과대학 상학과 졸업,"(전)민선 초대, 2대, 3대 연제구청장",44.66
235,무소속,부산광역시,수영구,유재중,정당인,52,19560327,부산대학교 대학원 법학과 박사과정 수료,"(전)수영구청장(3, 4기)",54.93
236,한나라당,부산광역시,사상구,장제원,대학교수,40,19670413,중앙대학교 신문방송대학원 졸업,대통령직 인수위원회 사회교육문화분과위 상임자문위원,45.49
237,한나라당,대구광역시,중구남구,배영식,정당인,59,19490315,오리건대학교 대학원 인문학석사,재정경제부 기획관리실장,48.13
238,한나라당,대구광역시,동구갑,주성영,한나라당 국회의원,49,19580427,고려대학교 법학과 졸업,대구고등검찰청 부장검사,77.6
239,한나라당,대구광역시,동구을,유승민,국회의원,50,19580107,미 위스콘신대 경제학과 졸업 (경제학 박사),박근혜 대표최고위원 비서실장,84.43
240,친박연대,대구광역시,서구,홍사덕,정당인,65,19430305,서울대학교 외교학과 졸업,한나라당 원내총무,61.77
241,한나라당,대구광역시,북구갑,이명규,제17대 국회의원,52,19560110,영남대학교 대학원 졸업(법학박사),민선1.2.3대 북구청장,52.58
242,한나라당,대구광역시,북구을,서상기,제17대 국회의원,62,19460129,"미국,드렉셀대학교 공학박사",(현)17대 한나라당 국회의원 ,86.3
243,한나라당,대구광역시,수성구갑,이한구,국회의원,62,19451212,미국 캔사스주립대학교 경제학 박사(1981~1984),(현)한나라당정책위의장,78.4
244,한나라당,대구광역시,수성구을,주호영,국회의원,47,19601210,영남대학교 대학원 법학과 졸업(법학박사),제17대 국회의원,65.36
