,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
186,새누리당,충청북도,단양군,류한우,정당인,64,19500426,충북대학교 행정대학원 졸업(행정학석사),(전)충청북도 보건복지여성국장,49.8
187,새누리당,충청북도,영동군,박세복,대광건설 대표,51,19621103,영동대학교 산업경영학과 졸업,(전) 제5대 영동군의회 의장,45.6
188,무소속,충청북도,보은군,정상혁,공무원,72,19411225,충북대학교 임학과 졸업,(전) 영동대학교 강사,44.36
189,새누리당,충청북도,옥천군,김영만,공무원,62,19510705,고려대학교 정책과학대학원 석사과정 국제관계전공 졸업,(전)충청북도의회 전문위원,57.11
190,새누리당,충청북도,음성군,이필용,음성군수,52,19611128,고려대학교 농학과 졸업,"(전) 충청북도의회의원(제7대, 제8대)",59.53
191,새정치민주연합,충청북도,진천군,유영훈,진천군수,59,19550430,진천중학교 졸업,(전)충청북도 도의회 부의장,42.79
192,무소속,충청북도,괴산군,임각수,공무원,66,19471113,국민대학교 행정학과 졸업,(전)제40대 괴산군수,49.28
193,새정치민주연합,충청북도,증평군,홍성열,증평군수,59,19540726,청주대학교 사회복지·행정대학원 졸업(사회복지학 석사),(전) 증평군의회 의장,45.8
194,새정치민주연합,충청남도,천안시,구본영,정당인,61,19520705,서울시립대학교 도시과학대학원 졸업(경영학 석사),(전)국무총리실 1급 관리관,53.12
195,새누리당,충청남도,공주시,오시덕,정당인,66,19470609,충남대학교 대학원졸업(공학박사),(전)주택공사사장,49.54
196,새누리당,충청남도,보령시,김동일,정당인,65,19490401,동아인재대학 졸업(사회복지전공),(전)보령시 총무국장,51.07
197,새정치민주연합,충청남도,아산시,복기왕,아산시장,46,19680410,고려대학교 정책대학원 도시및지방행정학과 졸업(행정학석사),(전)제17대 국회의원,52.09
198,새누리당,충청남도,서산시,이완섭,공무원(서산시장),57,19570115,숭실대학교 대학원 IT 정책 경영학과 졸업,(전)행정안전부 상훈담당관,70.38
199,새누리당,충청남도,태안군,한상기,정당인,67,19460708,명지대학교 행정학과 졸업,(전)충청남도 자치행정국장,39.73
200,새누리당,충청남도,금산군,박동철,정치인(금산군수),62,19520123,중부대학교 일반대학원 도시행정학과(박사),(현)금산군수,55.28
201,새정치민주연합,충청남도,논산시,황명선,논산시장,47,19660909,국민대학교 대학원 행정학과 정책학전공 졸업(행정학박사),(전)서울특별시의회 6대의원,54.03
202,새정치민주연합,충청남도,계룡시,최홍묵,정당인,65,19490313,대전상업고등학교 2년 제적 (명예졸업),(전)제3·4대 논산시의회의원,37.09
203,새정치민주연합,충청남도,당진시,김홍장,정당인,52,19620131,경희대학교 공공대학원 정책학과 재학,(전)충남도의회 제9대 부의장,43.48
204,새누리당,충청남도,부여군,이용우,공무원,53,19610324,동국대학교 대학원 정치학과 박사과정 수료,(현)부여군수,68.33
205,새누리당,서울특별시,중랑구,나진구,정당인,61,19520707,고려대학교 법과대학 행정학과 졸업,(전)서울특별시 행정1부시장,48.62
206,새정치민주연합,서울특별시,성북구,김영배,성북구청장,47,19670308,고려대학교 대학원 박사과정 정치외교학과 재학,(현)성북구청장,55.22
207,새정치민주연합,서울특별시,강북구,박겸수,정무직 공무원,54,19591026,한양대학교 대학원 행정학과 박사과정 수료,(현)강북구청장,52.34
208,새정치민주연합,서울특별시,도봉구,이동진,도봉구청장,53,19600908,고려대학교 문과대학 영어영문학과 졸업,(현)도봉구청장,52.26
209,새정치민주연합,서울특별시,노원구,김성환,(현)노원구청장,48,19651015,연세대학교 행정대학원 도시및지방행정전공 졸업(행정학석사),(전)제5대 서울시의원,58.93
210,새정치민주연합,서울특별시,은평구,김우영,정무직공무원,44,19690805,성균관대학교 국어국문학과 졸업,(현)은평구청장,55.33
211,새정치민주연합,서울특별시,서대문구,문석진,서대문구청장,58,19550710,연세대학교 상경대학 경영학과 졸업,(현)공인회계사,55
212,새정치민주연합,서울특별시,마포구,박홍섭,마포구청장,71,19420606,성균관대학교 법정대학 법률학과 졸업(법학사),(현)마포구청장,53.11
213,새정치민주연합,서울특별시,양천구,김수영,숭실대학교 사회복지학과 겸임교수,49,19641205,숭실대학교 대학원 사회복지학과 박사과정 졸업,(전)이화여대 총학생회장,47.9
214,새정치민주연합,서울특별시,강서구,노현송,서울시 강서구 구청장,60,19540128,한국외국어대학교 대학원 박사과정 졸업(언어학박사),(전)민선2기 강서구청장,52.63
215,새정치민주연합,서울특별시,구로구,이성,공무원,57,19561101,동국대학교 대학원 행정학과 박사과정 4학기(수료),(전)서울특별시 경쟁력강화본부장,60.83
216,새누리당,충청남도,서천군,노박래,일반행정사,64,19491030,고등학교졸업학력검정고시,(전)충청남도 공보관,55.02
217,새누리당,충청남도,홍성군,김석환,홍성군수(정무직공무원),69,19450530,홍성고등학교 졸업,(전)충청남도 지방부이사관,53.24
218,무소속,충청남도,청양군,이석화,청양군수,67,19461109,대전대학교 대학원 법학과 졸업,(전)새누리당충남도당 부위원장,27.35
219,새누리당,충청남도,예산군,황선봉,정당인,64,19500402,"예산농업고등학교 축산과 졸업(현, 공주대학교)",(전)새누리당 충남도당 전국위원,63.26
220,새정치민주연합,전라북도,전주시,김승수,정당인,45,19690313,전북대학교 대학원 졸업(정치학 석사),(전)전라북도 정무부지사,48.84
221,새정치민주연합,전라북도,군산시,문동신,군산시장,76,19380522,중앙대학교 대학원 졸업(경제학 박사),(전)농업기반공사 사장,42.8
222,무소속,전라북도,익산시,박경철,익산시민연합 상임대표,58,19560120,원광대학교 대학원 정치외교학과(정치학석사) 졸업,(전)한양대학교 강의교수,50.29
223,새정치민주연합,전라북도,정읍시,김생기,정읍시장,67,19470206,전북대학교 농과대학 농화학과 졸업,(전) 17대 국회의장 정무수석비서관,49.81
224,새정치민주연합,전라북도,남원시,이환주,남원시장,53,19601207,전북대학교 대학원 졸업 (공학박사),(전)새만금군산경제자유구역청 개발본부장,53.69
225,무소속,전라북도,김제시,이건식,공무원,69,19440817,전주대학교 일반대학원 졸업(행정학박사),(전)김제시장,45.34
