,정당,시도명,시군구,이름,직업,나이,생일,교육,커리어,득표율
201,한나라당,경상북도,영천시,이덕모,변호사,51,19530316,서울대학교 법학과 졸업,재인천.부천 향우회장,42.7
202,한나라당,경상북도,상주시,이상배,국회의원,64,19391010,서울대학교 법과대학 졸업,서울특별시장,70.6
203,무소속,경상북도,문경시·예천군,신국환,한국유통정보센터상임고문,64,19390902,서울대학교 법과대학 졸업,삼성물산(주)상임고문,48
204,한나라당,경상북도,경산시·청도군,최경환,경산.청도 경제도약연구소 이사장,49,19550227,미국 위스콘신대학교 경제학 박사,이회창 대통령후보 상근 경제특보,63.3
205,한나라당,경상북도,고령군·성주군·칠곡군,이인기,국회의원,51,19530226,서울대학교 법학과 졸업,제16대 국회의원,61
206,한나라당,경상북도,군위군·의성군·청송군,김재원,변호사,39,19641220,서울대학교 행정대학원 행정학과 졸업,행정고시(31회) 및 사법시험(36회) 합격,47.2
207,한나라당,경상북도,영양군·영덕군·봉화군·울진군,김광원,국회의원,63,19401215,서울대 법과대학 행정학과 졸업,경상북도부지사,46.2
208,한나라당,경상남도,창원시갑,권경석,정당인,58,19460102,동아대학교 대학원 (행정학 박사),경상남도 행정부지사,45.6
209,민주노동당,경상남도,창원시을,권영길,정당인,62,19411105,서울대 농대 졸업,창원시 학교급식운동본부본부장,49.8
210,한나라당,경상남도,마산시갑,김정부,국회의원,62,19420214,고려대학교 법과대학 졸업,제13회 행정고시 합격,53.7
211,한나라당,경상남도,마산시을,안홍준,마산중앙자모의원 원장,53,19510302,경상대학교 대학원 의학과 졸업,지방분권경남본부대표,49.4
212,한나라당,경상남도,진주시갑,최구식,정당인,43,19601011,서울대학교 외교학과 졸업,조선일보 정치부 차장,51.9
213,한나라당,경상남도,진주시을,김재경,변호사,42,19611010,경상대학교 법과대학 법학과 졸업,부산지방검찰청 검사,48.6
214,한나라당,경상남도,진해시,김학송,국회의원,51,19520706,건국대학교 정치외교학과 졸업,제4대 경상남도의회의원,44.7
215,한나라당,경상남도,통영시·고성군,김명주,변호사,37,19670307,서울대학교 법대 졸업,"부산지방법원울산지원, 창원지방법원 판사",53.3
216,한나라당,경상남도,사천시,이방호,국회의원,59,19450306,연세대학교 법학과 졸업,민선수협중앙회 회장,60.1
217,열린우리당,경상남도,김해시갑,김맹곤,기업인,58,19451020,단국대학교 법정대학 법학과 졸업,명진철강(주) 대표이사,47.5
218,열린우리당,경상남도,김해시을,최철국,김해발전연구소 소장,51,19521230,서울대학교대학원 법학과 수료,열린우리당 경남도 중소기업특별위원장,57.9
219,한나라당,경상남도,밀양시·창녕군,김용갑,국회의원,67,19360928,육군사관학교 졸업,총무처장관,50.3
220,한나라당,경상남도,거제시,김기춘,국회의원,64,19391125,서울대학교 대학원졸업(법학박사),검찰총장,43.5
221,한나라당,경상남도,의령군·함안군·합천군,김영덕,변호사,51,19530128,창원대학교 대학원 법학과 졸업(법학석사),창원지방변호사회 회장,53.1
222,한나라당,경상남도,양산시,김양수,유림건설(주) 창업주겸 회장,43,19601101,부산대학교대학원 도시공학과 박사과정수료,한나라당 대표 경제특보,35.9
223,한나라당,경상남도,남해군·하동군,박희태,국회의원,65,19380809,건국대학교 대학원,한나라당 원내총무,53.5
224,한나라당,경상남도,산청군·함양군·거창군,이강두,국회의원,67,19370126,성균관대학교대학원 졸업(행정학박사),"제14,15,16대 국회의원",62
225,열린우리당,제주도,제주시·북제주군갑,강창일,대학교수,52,19520128,동경대대학원 3년수료(문학박사),배재대학교 교무처장,48.2
226,열린우리당,제주도,제주시·북제주군을,김우남,정당인,48,19550523,경희대 대학원 수료,제주도의회 부의장,38
227,열린우리당,제주도,서귀포시·남제주군,김재윤,탐라대학교 교수,38,19650524,명지대학교 대학원졸업(문학박사),국정자문위원회 위원,59.6
228,열린우리당,서울특별시,양천구을,김낙순,정당인,46,19570824,고려대학교 정책대학원 졸업,국회의원 입법 보좌관,40
229,열린우리당,서울특별시,강서구갑,신기남,국회의원,51,19521016,서울대학교 대학원 법학과 2년수료,"제15,16대 국회의원",51.2
230,열린우리당,서울특별시,강서구을,노현송,정당인,50,19540128,와세다대대학원 문학연구과박사과정4년수료,고려대교수,45.5
231,열린우리당,서울특별시,구로구갑,이인영,정당인,39,19640628,고려대언론대학원정보통신학과2년6월수료,고려대학교 총학생회장,44.7
232,열린우리당,서울특별시,구로구을,김한길,정당인,50,19530917,건국대학교 정치외교학과 졸업,청와대정책기획수석,54
233,열린우리당,서울특별시,금천구,이목희,정당인,50,19530910,서울대학교 사회과학대학 무역학과 졸업,노무현대통령후보 특보,42.5
234,한나라당,서울특별시,영등포구갑,고진화,정당인,41,19630227,연세대학교  정치학과 박사과정 5학기휴학,[미래연대] 공동대표,37
235,한나라당,서울특별시,영등포구을,권영세,국회의원,45,19590224,미국 하버드 케네디스쿨졸업 (1년과정),서울지검 부부장 검사,43.4
236,열린우리당,서울특별시,동작구갑,전병헌,정당인,46,19580317,고려대학교 정책대학원 졸업(경제학 석사),열린우리당 정책위 상임부의장,43.2
237,열린우리당,서울특별시,동작구을,이계안,정당인,52,19520328,서울대학교 경영학과 졸업,현대자동차 사장 (46세),50
238,열린우리당,서울특별시,관악구갑,유기홍,정당인,45,19580611,서울대학교 인문대학 국사학과 졸업,전 청와대 정책기획실 국장,46.8
239,열린우리당,서울특별시,관악구을,이해찬,국회의원,51,19520710,서울대학교 사회학과 졸업,제38대 교육부장관,41.1
240,한나라당,서울특별시,서초구갑,이혜훈,연세대학교 교수,39,19640615,미국 UCLA대학교 경제학 박사,UN 경제정책자문위원,56.4
241,한나라당,서울특별시,서초구을,김덕룡,국회의원,63,19410406,서울대학교 사회학과 3년 수료,서울대학교 문과대학 학생회장,54.2
242,한나라당,서울특별시,강남구갑,이종구,당 정책공약개발단 부단장,53,19500922,서울대학교 경제학과 졸업,재정경제부 금융정책국장,63
